model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,k-means,0.5,0.387,0.387,0.5,0.158,0.181,0.181,0.158,10.82,0.272,0.554,0.453,0.498,0.465,,1.1e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
mlp,k-means,0.35,0.307,0.307,0.35,0.2,0.19,0.19,0.2,1.642,0.02,0.666,0.638,0.729,0.712,,8e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
svc,k-means,0.45,0.34,0.34,0.45,0.1,0.095,0.095,0.1,0.552,0.001,0.532,0.288,0.24,0.299,,2e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
naive_bayes,k-means,0.35,0.273,0.273,0.35,0.2,0.167,0.167,0.2,0.506,0.002,0.626,0.63,0.749,0.753,,1e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
logreg,k-means,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,0.911,0.012,0.572,0.51,0.584,0.546,,6e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
knn,k-means,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,0.642,0.001,0.663,0.647,0.744,0.733,,5e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
xgb,k-means,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,1.092,0.074,0.625,0.599,0.699,0.678,,5e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
rf,k-means,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,9.47,0.278,0.67,0.631,0.718,0.697,,1e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
mlp,k-means,0.2,0.16,0.16,0.2,0.1,0.08,0.08,0.1,2.015,0.033,0.655,0.593,0.668,0.638,,1.5e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
svc,k-means,0.45,0.307,0.307,0.45,0.1,0.053,0.053,0.1,0.577,0.002,0.602,0.456,0.481,0.46,,4e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008270740509033203,0.19936823844909668
naive_bayes,k-center,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,0.499,0.001,0.643,0.656,0.774,0.786,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
logreg,k-center,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.805,0.003,0.5,0.181,0.08,0.221,,0.0,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
knn,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.655,0.001,0.5,0.183,0.084,0.223,,1.5e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
xgb,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.123,0.043,0.532,0.284,0.233,0.296,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
rf,k-center,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,12.07,0.37,0.517,0.233,0.157,0.257,,1.3e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
mlp,k-center,0.5,0.467,0.467,0.5,0.316,0.337,0.337,0.316,1.571,0.037,0.509,0.211,0.125,0.242,,3.7e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
svc,k-center,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.609,0.001,0.5,0.182,0.081,0.222,,3e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
naive_bayes,k-center,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,0.535,0.001,0.5,0.182,0.081,0.222,,1e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
logreg,k-center,0.7,0.667,0.667,0.7,0.245,0.279,0.279,0.245,0.885,0.009,0.501,0.183,0.083,0.223,,8e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
knn,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.638,0.001,0.5,0.182,0.081,0.222,,9e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
xgb,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.25,0.062,0.503,0.189,0.091,0.227,,2e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
rf,k-center,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,11.365,0.256,0.5,0.182,0.081,0.222,,1.4e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
mlp,k-center,0.5,0.447,0.447,0.5,0.274,0.298,0.298,0.274,1.713,0.039,0.53,0.29,0.244,0.3,,2.3e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
svc,k-center,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.628,0.002,0.5,0.182,0.081,0.222,,5e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.000827789306640625,0.09420323371887207
naive_bayes,ag,0.5,0.48,0.48,0.5,0.274,0.293,0.293,0.274,0.535,0.001,0.668,0.629,0.716,0.694,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
logreg,ag,0.45,0.307,0.307,0.45,0.1,0.053,0.053,0.1,0.752,0.005,0.525,0.264,0.203,0.28,,0.0,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
knn,ag,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,0.622,0.001,0.608,0.46,0.485,0.464,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
xgb,ag,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,1.093,0.03,0.6,0.491,0.537,0.504,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
rf,ag,0.55,0.547,0.547,0.55,0.1,0.093,0.093,0.1,9.371,0.189,0.618,0.472,0.498,0.476,,9e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
mlp,ag,0.35,0.32,0.32,0.35,0.122,0.147,0.147,0.122,1.602,1.114,0.679,0.616,0.691,0.663,,1.9e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
svc,ag,0.45,0.307,0.307,0.45,0.1,0.053,0.053,0.1,0.589,0.002,0.5,0.181,0.08,0.221,,4e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
naive_bayes,ag,0.45,0.307,0.307,0.45,0.1,0.053,0.053,0.1,0.545,0.002,0.519,0.354,0.352,0.354,,1e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
logreg,ag,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,0.773,0.004,0.68,0.598,0.664,0.633,,7e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
knn,ag,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,0.539,0.0,0.609,0.601,0.715,0.707,,3e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
xgb,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,1.174,0.034,0.573,0.51,0.584,0.546,,1e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
rf,ag,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,11.34,0.267,0.675,0.603,0.674,0.644,,8e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
mlp,ag,0.45,0.44,0.44,0.45,0.1,0.12,0.12,0.1,1.992,0.955,0.662,0.613,0.696,0.67,,2.7e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
svc,ag,0.5,0.367,0.367,0.5,0.0,0.067,0.067,0.0,0.63,0.001,0.501,0.184,0.085,0.223,,6e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0007741451263427734,53.169663190841675
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.506,0.001,0.35,0.196,0.163,0.2,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.784,0.006,0.478,0.443,0.666,0.729,,0.0,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
knn,lc,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.615,0.001,0.487,0.434,0.672,0.757,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.158,0.036,0.366,0.196,0.157,0.203,,1e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.299,0.327,0.312,0.256,0.289,0.261,,1.3e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.681,1.132,0.333,0.322,0.409,0.358,,1.6e-05,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.601,0.001,0.479,0.444,0.666,0.729,,2e-06,original,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.484,0.001,0.419,0.421,0.558,0.525,,1e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.749,0.006,0.401,0.406,0.578,0.566,,5e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.64,0.001,0.47,0.442,0.658,0.71,,8e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.133,0.03,0.388,0.355,0.428,0.382,,1e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.147,0.272,0.355,0.353,0.459,0.409,,1.2e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.249,0.024,0.332,0.332,0.435,0.383,,2.2e-05,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.608,0.002,0.441,0.433,0.626,0.644,,6e-06,latent,10,5,421.42068338394165,0,8.815306204336661e-07,0.0008893013000488281,16.840232849121094
naive_bayes,random,0.7,0.687,0.687,0.7,0.292,0.307,0.307,0.292,0.494,0.001,0.658,0.585,0.656,0.624,,1e-06,original,10,6,,,,,
logreg,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,0.698,0.006,0.565,0.508,0.586,0.548,,0.0,original,10,6,,,,,
knn,random,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.615,0.001,0.586,0.56,0.662,0.637,,1e-06,original,10,6,,,,,
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.101,0.045,0.564,0.531,0.628,0.596,,1e-06,original,10,6,,,,,
rf,random,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,10.634,0.303,0.582,0.514,0.585,0.547,,1.6e-05,original,10,6,,,,,
mlp,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,1.955,0.039,0.598,0.524,0.593,0.556,,3.9e-05,original,10,6,,,,,
svc,random,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,0.64,0.001,0.591,0.504,0.563,0.527,,4e-06,original,10,6,,,,,
naive_bayes,k-means,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,0.558,0.002,0.652,0.646,0.751,0.746,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
logreg,k-means,0.55,0.513,0.513,0.55,0.332,0.341,0.341,0.332,0.747,0.003,0.596,0.597,0.723,0.724,,0.0,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
knn,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,0.671,0.001,0.612,0.63,0.77,0.802,,3e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
xgb,k-means,0.55,0.527,0.527,0.55,0.292,0.31,0.31,0.292,1.143,0.218,0.654,0.592,0.669,0.638,,2e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
rf,k-means,0.6,0.547,0.547,0.6,0.339,0.373,0.373,0.339,14.096,0.42,0.676,0.649,0.739,0.724,,1.9e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
mlp,k-means,0.5,0.48,0.48,0.5,0.274,0.293,0.293,0.274,1.928,0.059,0.644,0.583,0.66,0.629,,2.7e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
svc,k-means,0.55,0.493,0.493,0.55,0.292,0.32,0.32,0.292,0.666,0.001,0.582,0.591,0.744,0.776,,2e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
naive_bayes,k-means,0.3,0.227,0.227,0.3,0.1,0.053,0.053,0.1,0.563,0.001,0.672,0.624,0.707,0.682,,1e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
logreg,k-means,0.55,0.54,0.54,0.55,0.4,0.408,0.408,0.4,0.858,0.011,0.603,0.559,0.647,0.615,,8e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
knn,k-means,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,0.663,0.001,0.658,0.647,0.748,0.74,,2.1e-05,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
xgb,k-means,0.65,0.627,0.627,0.65,0.339,0.362,0.362,0.339,1.148,0.034,0.611,0.587,0.689,0.668,,1e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
rf,k-means,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,10.045,0.155,0.7,0.677,0.764,0.753,,6e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
mlp,k-means,0.3,0.247,0.247,0.3,0.187,0.165,0.165,0.187,2.316,0.072,0.648,0.6,0.685,0.658,,2.1e-05,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
svc,k-means,0.5,0.48,0.48,0.5,0.274,0.293,0.293,0.274,0.635,0.001,0.687,0.665,0.756,0.744,,5e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011055469512939453,0.383500337600708
naive_bayes,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,0.55,0.002,0.681,0.685,0.785,0.788,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
logreg,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.798,0.006,0.501,0.183,0.082,0.222,,0.0,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
knn,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.635,0.001,0.5,0.182,0.082,0.222,,4e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
xgb,k-center,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,1.153,0.038,0.514,0.497,0.61,0.579,,2e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
rf,k-center,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,14.244,0.382,0.518,0.388,0.409,0.391,,1.2e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
mlp,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,1.848,0.035,0.55,0.48,0.547,0.508,,1.4e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
svc,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.613,0.001,0.5,0.181,0.08,0.221,,3e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
naive_bayes,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.534,0.001,0.5,0.182,0.081,0.222,,2e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
logreg,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.836,0.005,0.501,0.183,0.082,0.222,,6e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
knn,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.642,0.001,0.5,0.181,0.08,0.221,,1e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
xgb,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.162,0.06,0.513,0.258,0.198,0.273,,1e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
rf,k-center,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,10.516,0.13,0.5,0.182,0.081,0.222,,6e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
mlp,k-center,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,1.515,0.022,0.596,0.561,0.655,0.626,,1.6e-05,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
svc,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.622,0.001,0.5,0.182,0.081,0.222,,5e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007948875427246094,0.08433890342712402
naive_bayes,ag,0.4,0.367,0.367,0.4,0.2,0.217,0.217,0.2,0.527,0.001,0.623,0.627,0.746,0.75,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
logreg,ag,0.5,0.367,0.367,0.5,0.0,0.067,0.067,0.0,0.756,0.004,0.508,0.208,0.12,0.239,,0.0,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
knn,ag,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,0.659,0.0,0.622,0.598,0.699,0.679,,5e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
xgb,ag,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,1.188,0.238,0.601,0.511,0.568,0.533,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
rf,ag,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,11.028,0.15,0.573,0.449,0.483,0.456,,6e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
mlp,ag,0.35,0.32,0.32,0.35,0.122,0.147,0.147,0.122,1.743,1.082,0.681,0.658,0.749,0.736,,1.8e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
svc,ag,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,0.7,0.002,0.5,0.181,0.08,0.221,,3e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
naive_bayes,ag,0.4,0.313,0.313,0.4,0.122,0.111,0.111,0.122,0.518,0.001,0.51,0.355,0.357,0.355,,2e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
logreg,ag,0.6,0.567,0.567,0.6,0.2,0.226,0.226,0.2,0.767,0.005,0.68,0.615,0.688,0.66,,7e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
knn,ag,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,0.686,0.001,0.65,0.601,0.684,0.657,,7e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
xgb,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,1.144,0.03,0.681,0.635,0.718,0.695,,2e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
rf,ag,0.6,0.587,0.587,0.6,0.255,0.267,0.267,0.255,12.523,0.152,0.698,0.669,0.756,0.742,,6e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
mlp,ag,0.4,0.36,0.36,0.4,0.3,0.32,0.32,0.3,2.209,1.782,0.645,0.589,0.668,0.638,,9e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
svc,ag,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,0.68,0.001,0.698,0.66,0.743,0.725,,5e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0007815361022949219,52.56310677528381
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.521,0.001,0.336,0.185,0.152,0.19,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.76,0.004,0.483,0.209,0.131,0.234,,0.0,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.701,0.001,0.484,0.195,0.109,0.226,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.161,0.023,0.372,0.19,0.143,0.199,,1e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,11.526,0.414,0.459,0.186,0.102,0.213,,2e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.818,0.037,0.396,0.206,0.16,0.215,,2.2e-05,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.717,0.002,0.492,0.207,0.123,0.235,,2e-06,original,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.527,0.001,0.483,0.186,0.094,0.22,,1e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.809,0.007,0.474,0.186,0.097,0.218,,7e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.635,0.001,0.478,0.192,0.105,0.222,,1e-06,latent,10,6,401.65349102020264,0,8.822547064887153e-07,0.0011425018310546875,19.423149824142456
