model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,ag,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,1.131,0.001,0.642,0.516,0.99,0.982,,1e-06,original,10,5,,,,,1076.7811386585236
xgb,ag,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,1.268,0.02,0.772,0.429,0.849,0.739,,0.0,original,10,5,,,,,1076.7811386585236
rf,ag,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,12.975,0.323,0.84,0.484,0.947,0.901,,4e-06,original,10,5,,,,,1076.7811386585236
mlp,ag,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,1.414,0.015,0.752,0.382,0.756,0.61,,0.0,original,10,5,,,,,1076.7811386585236
naive_bayes,k_center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.511,0.001,0.77,0.363,0.72,0.564,,0.0,original,10,5,,,,,2.161574363708496
logreg,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.791,0.007,0.5,0.001,0.0,0.001,,0.0,original,10,5,,,,,2.161574363708496
knn,k_center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.882,0.001,0.5,0.001,0.0,0.001,,1e-06,original,10,5,,,,,2.161574363708496
xgb,k_center,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,0.99,0.06,0.768,0.423,0.838,0.723,,0.0,original,10,5,,,,,2.161574363708496
rf,k_center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,8.976,0.166,0.777,0.406,0.803,0.673,,2e-06,original,10,5,,,,,2.161574363708496
mlp,k_center,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,1.329,0.015,0.681,0.348,0.69,0.528,,0.0,original,10,5,,,,,2.161574363708496
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.521,0.001,0.565,0.408,0.812,0.685,,0.0,original,10,5,,,,,8.130605936050415
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.729,0.006,0.494,0.495,0.989,0.98,,0.0,original,10,5,,,,,8.130605936050415
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.85,0.001,0.494,0.495,0.989,0.98,,1e-06,original,10,5,,,,,8.130605936050415
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.997,0.061,0.486,0.098,0.194,0.109,,0.0,original,10,5,,,,,8.130605936050415
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.555,0.276,0.558,0.485,0.963,0.931,,2e-06,original,10,5,,,,,8.130605936050415
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.361,0.019,0.471,0.453,0.903,0.825,,1e-06,original,10,5,,,,,8.130605936050415
naive_bayes,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.482,0.001,0.813,0.425,0.84,0.725,,0.0,original,10,6,,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.529,0.003,0.795,0.446,0.881,0.79,,0.0,original,10,6,,,,,
knn,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.849,0.0,0.763,0.472,0.929,0.87,,1e-06,original,10,6,,,,,
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.051,0.037,0.696,0.401,0.796,0.663,,0.0,original,10,6,,,,,
rf,random,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,9.983,0.178,0.794,0.447,0.884,0.794,,3e-06,original,10,6,,,,,
mlp,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.567,0.034,0.79,0.427,0.845,0.734,,1e-06,original,10,6,,,,,
naive_bayes,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.542,0.001,0.783,0.364,0.722,0.566,,0.0,original,10,6,,,,,5.379453659057617
logreg,k-means,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,0.845,0.014,0.847,0.449,0.885,0.796,,0.0,original,10,6,,,,,5.379453659057617
knn,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,0.74,0.001,0.8,0.478,0.938,0.886,,1e-06,original,10,6,,,,,5.379453659057617
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.982,0.08,0.61,0.182,0.36,0.221,,0.0,original,10,6,,,,,5.379453659057617
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,12.369,0.422,0.771,0.354,0.702,0.542,,4e-06,original,10,6,,,,,5.379453659057617
mlp,k-means,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,1.393,0.015,0.81,0.446,0.881,0.79,,1e-06,original,10,6,,,,,5.379453659057617
naive_bayes,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,33.847,0.002,0.783,0.364,0.722,0.566,,0.0,original,10,6,,,,,907.7954671382904
logreg,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,1.172,0.01,0.832,0.455,0.898,0.816,,0.0,original,10,6,,,,,907.7954671382904
knn,ag,0.7,0.7,0.7,0.7,0.245,0.245,0.245,0.245,1.031,0.001,0.76,0.506,0.978,0.959,,1e-06,original,10,6,,,,,907.7954671382904
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.33,0.077,0.7,0.363,0.72,0.565,,0.0,original,10,6,,,,,907.7954671382904
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,13.049,0.311,0.77,0.353,0.7,0.54,,3e-06,original,10,6,,,,,907.7954671382904
mlp,ag,0.55,0.52,0.52,0.55,0.245,0.261,0.261,0.245,1.581,0.018,0.788,0.449,0.887,0.8,,1e-06,original,10,6,,,,,907.7954671382904
naive_bayes,k_center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.566,0.001,0.605,0.188,0.373,0.23,,0.0,original,10,6,,,,,2.3683953285217285
logreg,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.917,0.018,0.685,0.391,0.775,0.635,,0.0,original,10,6,,,,,2.3683953285217285
knn,k_center,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.96,0.001,0.5,0.001,0.0,0.001,,1e-06,original,10,6,,,,,2.3683953285217285
xgb,k_center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.06,0.091,0.682,0.493,0.967,0.939,,0.0,original,10,6,,,,,2.3683953285217285
rf,k_center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,11.794,0.385,0.775,0.399,0.791,0.655,,3e-06,original,10,6,,,,,2.3683953285217285
mlp,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.547,0.013,0.428,0.056,0.111,0.06,,0.0,original,10,6,,,,,2.3683953285217285
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.561,0.002,0.558,0.406,0.808,0.679,,0.0,original,10,6,,,,,7.758647203445435
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.705,0.003,0.496,0.497,0.992,0.986,,0.0,original,10,6,,,,,7.758647203445435
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.873,0.0,0.496,0.488,0.973,0.95,,0.0,original,10,6,,,,,7.758647203445435
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.033,0.05,0.441,0.098,0.194,0.109,,0.0,original,10,6,,,,,7.758647203445435
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,12.87,0.414,0.596,0.485,0.961,0.926,,4e-06,original,10,6,,,,,7.758647203445435
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.523,0.025,0.447,0.334,0.666,0.5,,0.0,original,10,6,,,,,7.758647203445435
naive_bayes,random,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,0.525,0.001,0.795,0.389,0.77,0.628,,0.0,original,10,7,,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.655,0.002,0.797,0.491,0.959,0.924,,0.0,original,10,7,,,,,
knn,random,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,0.712,0.001,0.711,0.498,0.972,0.948,,1e-06,original,10,7,,,,,
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.108,0.022,0.755,0.369,0.732,0.579,,0.0,original,10,7,,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,13.473,0.457,0.902,0.469,0.921,0.855,,7e-06,original,10,7,,,,,
mlp,random,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,1.318,0.014,0.805,0.466,0.918,0.85,,0.0,original,10,7,,,,,
naive_bayes,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.514,0.001,0.783,0.364,0.722,0.566,,0.0,original,10,7,,,,,6.431545734405518
logreg,k-means,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,0.859,0.011,0.792,0.418,0.827,0.706,,0.0,original,10,7,,,,,6.431545734405518
knn,k-means,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,0.746,0.0,0.752,0.456,0.901,0.822,,1e-06,original,10,7,,,,,6.431545734405518
xgb,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,1.058,0.233,0.814,0.395,0.781,0.642,,0.0,original,10,7,,,,,6.431545734405518
rf,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,13.362,0.456,0.816,0.426,0.843,0.73,,6e-06,original,10,7,,,,,6.431545734405518
mlp,k-means,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,1.347,0.019,0.795,0.473,0.931,0.874,,0.0,original,10,7,,,,,6.431545734405518
naive_bayes,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,36.184,0.002,0.783,0.364,0.722,0.566,,0.0,original,10,7,,,,,991.4945569038391
logreg,ag,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,1.268,0.009,0.816,0.446,0.88,0.788,,0.0,original,10,7,,,,,991.4945569038391
knn,ag,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,1.089,0.001,0.73,0.527,0.989,0.981,,1e-06,original,10,7,,,,,991.4945569038391
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.369,0.029,0.806,0.42,0.83,0.712,,0.0,original,10,7,,,,,991.4945569038391
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,13.83,0.467,0.789,0.437,0.864,0.762,,6e-06,original,10,7,,,,,991.4945569038391
mlp,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,1.599,0.026,0.774,0.496,0.967,0.938,,0.0,original,10,7,,,,,991.4945569038391
naive_bayes,k_center,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,0.544,0.001,0.729,0.353,0.701,0.541,,0.0,original,10,7,,,,,2.0898470878601074
logreg,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.875,0.004,0.5,0.001,0.0,0.001,,0.0,original,10,7,,,,,2.0898470878601074
knn,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.783,0.001,0.5,0.001,0.0,0.001,,1e-06,original,10,7,,,,,2.0898470878601074
xgb,k_center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.0,0.013,0.757,0.371,0.735,0.583,,0.0,original,10,7,,,,,2.0898470878601074
rf,k_center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,11.265,0.335,0.699,0.299,0.593,0.423,,3e-06,original,10,7,,,,,2.0898470878601074
mlp,k_center,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,1.482,0.007,0.401,0.036,0.071,0.038,,1e-06,original,10,7,,,,,2.0898470878601074
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.519,0.001,0.565,0.409,0.813,0.686,,0.0,original,10,7,,,,,7.940619230270386
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.709,0.003,0.494,0.496,0.99,0.983,,0.0,original,10,7,,,,,7.940619230270386
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.819,0.001,0.491,0.489,0.976,0.956,,0.0,original,10,7,,,,,7.940619230270386
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.009,0.087,0.461,0.096,0.188,0.105,,0.0,original,10,7,,,,,7.940619230270386
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.133,0.454,0.601,0.489,0.966,0.937,,4e-06,original,10,7,,,,,7.940619230270386
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.531,0.031,0.471,0.416,0.829,0.709,,1e-06,original,10,7,,,,,7.940619230270386
naive_bayes,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.5,0.001,0.791,0.379,0.75,0.601,,0.0,original,10,8,,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.679,0.009,0.82,0.459,0.905,0.828,,0.0,original,10,8,,,,,
knn,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.798,0.001,0.774,0.488,0.955,0.916,,1e-06,original,10,8,,,,,
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.023,0.017,0.806,0.439,0.868,0.77,,0.0,original,10,8,,,,,
rf,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,12.313,0.334,0.875,0.446,0.88,0.788,,6e-06,original,10,8,,,,,
mlp,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.955,0.052,0.796,0.409,0.81,0.682,,1e-06,original,10,8,,,,,
naive_bayes,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.526,0.001,0.783,0.364,0.722,0.566,,0.0,original,10,8,,,,,6.532238483428955
logreg,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.891,0.011,0.804,0.485,0.95,0.907,,0.0,original,10,8,,,,,6.532238483428955
knn,k-means,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,0.739,0.001,0.741,0.511,0.982,0.967,,1e-06,original,10,8,,,,,6.532238483428955
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.047,0.087,0.613,0.186,0.369,0.227,,0.0,original,10,8,,,,,6.532238483428955
rf,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,10.676,0.338,0.826,0.406,0.803,0.672,,4e-06,original,10,8,,,,,6.532238483428955
mlp,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,1.537,0.044,0.845,0.489,0.955,0.916,,1e-06,original,10,8,,,,,6.532238483428955
naive_bayes,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,36.371,0.001,0.783,0.364,0.722,0.566,,0.0,original,10,8,,,,,1023.1366844177246
logreg,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,1.258,0.009,0.821,0.448,0.885,0.796,,0.0,original,10,8,,,,,1023.1366844177246
knn,ag,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,1.156,0.001,0.726,0.524,0.989,0.98,,1e-06,original,10,8,,,,,1023.1366844177246
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.439,0.049,0.776,0.472,0.929,0.87,,0.0,original,10,8,,,,,1023.1366844177246
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,8.532,0.103,0.839,0.481,0.943,0.894,,1e-06,original,10,8,,,,,1023.1366844177246
mlp,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,1.401,0.02,0.798,0.431,0.852,0.743,,1e-06,original,10,8,,,,,1023.1366844177246
naive_bayes,k_center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.474,0.001,0.803,0.419,0.829,0.71,,0.0,original,10,8,,,,,2.083591938018799
logreg,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.891,0.016,0.701,0.47,0.928,0.867,,0.0,original,10,8,,,,,2.083591938018799
knn,k_center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.778,0.001,0.5,0.001,0.0,0.001,,1e-06,original,10,8,,,,,2.083591938018799
xgb,k_center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.018,0.036,0.758,0.439,0.868,0.769,,0.0,original,10,8,,,,,2.083591938018799
rf,k_center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,10.495,0.284,0.751,0.365,0.724,0.569,,4e-06,original,10,8,,,,,2.083591938018799
mlp,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.421,0.047,0.617,0.447,0.888,0.8,,1e-06,original,10,8,,,,,2.083591938018799
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.546,0.001,0.558,0.406,0.808,0.679,,0.0,original,10,8,,,,,8.34468936920166
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.721,0.003,0.496,0.497,0.992,0.986,,0.0,original,10,8,,,,,8.34468936920166
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.969,0.001,0.495,0.484,0.964,0.933,,1e-06,original,10,8,,,,,8.34468936920166
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.032,0.048,0.438,0.094,0.185,0.103,,0.0,original,10,8,,,,,8.34468936920166
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.319,0.442,0.502,0.489,0.975,0.953,,3e-06,original,10,8,,,,,8.34468936920166
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.284,0.02,0.467,0.469,0.936,0.883,,1e-06,original,10,8,,,,,8.34468936920166
naive_bayes,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.608,0.001,0.793,0.381,0.754,0.607,,0.0,original,10,9,,,,,
logreg,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.617,0.003,0.813,0.464,0.914,0.843,,0.0,original,10,9,,,,,
knn,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.703,0.001,0.823,0.472,0.929,0.869,,1e-06,original,10,9,,,,,
xgb,random,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,1.078,0.072,0.772,0.41,0.812,0.686,,0.0,original,10,9,,,,,
rf,random,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,10.555,0.096,0.886,0.487,0.949,0.906,,1e-06,original,10,9,,,,,
mlp,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.442,0.014,0.801,0.439,0.868,0.769,,0.0,original,10,9,,,,,
naive_bayes,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.502,0.001,0.783,0.364,0.722,0.566,,0.0,original,10,9,,,,,5.489208698272705
logreg,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.725,0.047,0.75,0.472,0.929,0.87,,0.0,original,10,9,,,,,5.489208698272705
knn,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.726,0.001,0.684,0.512,0.985,0.974,,1e-06,original,10,9,,,,,5.489208698272705
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.015,0.069,0.61,0.182,0.36,0.221,,0.0,original,10,9,,,,,5.489208698272705
rf,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,10.574,0.107,0.82,0.455,0.897,0.816,,1e-06,original,10,9,,,,,5.489208698272705
mlp,k-means,0.6,0.533,0.533,0.6,0.2,0.245,0.245,0.2,1.477,0.017,0.766,0.448,0.886,0.797,,0.0,original,10,9,,,,,5.489208698272705
naive_bayes,ag,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,33.286,0.002,0.783,0.364,0.722,0.566,,0.0,original,10,9,,,,,917.1919627189636
logreg,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.152,0.034,0.844,0.484,0.947,0.901,,0.0,original,10,9,,,,,917.1919627189636
knn,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,1.467,0.001,0.782,0.504,0.975,0.953,,1e-06,original,10,9,,,,,917.1919627189636
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.287,0.039,0.772,0.428,0.847,0.736,,0.0,original,10,9,,,,,917.1919627189636
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,9.679,0.191,0.818,0.442,0.872,0.776,,2e-06,original,10,9,,,,,917.1919627189636
mlp,ag,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,1.637,0.043,0.844,0.49,0.955,0.917,,1e-06,original,10,9,,,,,917.1919627189636
naive_bayes,k_center,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,0.504,0.002,0.686,0.295,0.585,0.415,,0.0,original,10,9,,,,,2.047271490097046
logreg,k_center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.926,0.023,0.568,0.204,0.405,0.255,,0.0,original,10,9,,,,,2.047271490097046
knn,k_center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.969,0.001,0.5,0.001,0.0,0.001,,1e-06,original,10,9,,,,,2.047271490097046
xgb,k_center,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.069,0.044,0.758,0.439,0.868,0.769,,0.0,original,10,9,,,,,2.047271490097046
rf,k_center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,10.501,0.1,0.781,0.406,0.804,0.674,,1e-06,original,10,9,,,,,2.047271490097046
mlp,k_center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.762,0.036,0.709,0.377,0.748,0.599,,1e-06,original,10,9,,,,,2.047271490097046
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.512,0.001,0.566,0.409,0.813,0.686,,0.0,original,10,9,,,,,7.442011117935181
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.693,0.003,0.496,0.497,0.992,0.988,,0.0,original,10,9,,,,,7.442011117935181
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.722,0.001,0.491,0.488,0.973,0.95,,1e-06,original,10,9,,,,,7.442011117935181
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.088,0.039,0.422,0.098,0.193,0.108,,0.0,original,10,9,,,,,7.442011117935181
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.493,0.097,0.565,0.486,0.963,0.93,,1e-06,original,10,9,,,,,7.442011117935181
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.65,0.034,0.479,0.43,0.856,0.75,,1e-06,original,10,9,,,,,7.442011117935181
naive_bayes,random,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,0.538,0.001,0.799,0.394,0.78,0.641,,0.0,original,20,5,,,,,
logreg,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.619,0.002,0.788,0.491,0.96,0.925,,0.0,original,20,5,,,,,
knn,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.665,0.0,0.823,0.485,0.949,0.906,,1e-06,original,20,5,,,,,
