model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.122,0.031,0.811,0.807,0.898,0.898,0.861,1.6e-05,original,10,7,0,0,0,0.001596689224243164
rf,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,17.134,0.466,0.767,0.735,0.853,0.844,0.867,3.1e-05,original,10,7,0,0,0,0.001596689224243164
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.55,0.026,0.829,0.799,0.89,0.885,0.841,1.5e-05,latent,10,7,0,0,0,0.001596689224243164
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.89,0.386,0.81,0.789,0.885,0.882,0.897,2.7e-05,latent,10,7,0,0,0,0.001596689224243164
xgb,random,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,7.272,0.026,0.741,0.687,0.815,0.797,0.803,3e-06,original,10,8,,,,
rf,random,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,14.886,0.426,0.779,0.757,0.867,0.862,0.848,2.4e-05,original,10,8,,,,
xgb,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.253,0.021,0.814,0.797,0.891,0.888,0.86,1.5e-05,original,10,8,0,0,0,0.001481771469116211
rf,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,15.503,0.404,0.753,0.707,0.831,0.817,0.854,2.4e-05,original,10,8,0,0,0,0.001481771469116211
xgb,k_means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.007,0.03,0.796,0.789,0.888,0.886,0.849,1.1e-05,latent,10,8,0,0,0,0.001481771469116211
rf,k_means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,12.555,0.293,0.783,0.767,0.874,0.871,0.874,1.8e-05,latent,10,8,0,0,0,0.001481771469116211
xgb,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.27,0.038,0.829,0.796,0.887,0.882,0.895,1.7e-05,original,10,9,,,,
rf,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.515,0.221,0.728,0.702,0.834,0.826,0.851,1.6e-05,original,10,9,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.11,0.042,0.823,0.797,0.889,0.885,0.869,2e-06,original,10,9,0,0,0,0.0014386177062988281
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,15.819,0.245,0.797,0.768,0.872,0.866,0.882,1.5e-05,original,10,9,0,0,0,0.0014386177062988281
xgb,k_means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.576,0.031,0.768,0.788,0.893,0.897,0.828,1.7e-05,latent,10,9,0,0,0,0.0014386177062988281
rf,k_means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,14.939,0.184,0.801,0.769,0.872,0.865,0.887,1.3e-05,latent,10,9,0,0,0,0.0014386177062988281
xgb,random,0.85,0.843,0.843,0.85,0.094,0.101,0.101,0.094,7.257,0.025,0.798,0.69,0.8,0.771,0.866,1.2e-05,original,20,5,,,,
rf,random,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,15.784,0.279,0.772,0.67,0.786,0.756,0.853,2.6e-05,original,20,5,,,,
xgb,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,7.26,0.032,0.814,0.733,0.838,0.82,0.874,1e-05,original,20,5,0,0,0,0.0016672611236572266
rf,k-means,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,14.804,0.434,0.806,0.753,0.857,0.846,0.883,2.7e-05,original,20,5,0,0,0,0.0016672611236572266
xgb,k_means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,6.577,0.042,0.836,0.783,0.876,0.867,0.888,8e-06,latent,20,5,0,0,0,0.0016672611236572266
rf,k_means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,16.533,0.345,0.84,0.735,0.834,0.813,0.895,2.3e-05,latent,20,5,0,0,0,0.0016672611236572266
xgb,random,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,6.649,0.034,0.82,0.711,0.815,0.79,0.868,1.5e-05,original,20,6,,,,
rf,random,0.825,0.818,0.818,0.825,0.187,0.199,0.199,0.187,11.006,0.133,0.794,0.673,0.782,0.749,0.852,1.2e-05,original,20,6,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.193,0.017,0.829,0.792,0.884,0.878,0.864,1.7e-05,original,20,6,0,0,0,0.0014905929565429688
rf,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,17.551,0.399,0.794,0.772,0.876,0.872,0.877,2.6e-05,original,20,6,0,0,0,0.0014905929565429688
xgb,k_means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,7.3,0.021,0.828,0.797,0.888,0.883,0.834,1.7e-05,latent,20,6,0,0,0,0.0014905929565429688
rf,k_means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,13.289,0.203,0.833,0.803,0.892,0.887,0.89,1.6e-05,latent,20,6,0,0,0,0.0014905929565429688
xgb,random,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,7.236,0.011,0.818,0.758,0.86,0.848,0.869,3e-06,original,20,7,,,,
rf,random,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,14.642,0.126,0.759,0.639,0.754,0.716,0.861,1.2e-05,original,20,7,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.466,0.028,0.831,0.8,0.89,0.885,0.882,1.7e-05,original,20,7,0,0,0,0.0014791488647460938
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,16.504,0.386,0.806,0.781,0.88,0.875,0.883,2.6e-05,original,20,7,0,0,0,0.0014791488647460938
xgb,k_means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.217,0.028,0.83,0.8,0.89,0.886,0.832,2e-06,latent,20,7,0,0,0,0.0014791488647460938
rf,k_means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,15.092,0.129,0.827,0.797,0.889,0.884,0.889,7e-06,latent,20,7,0,0,0,0.0014791488647460938
xgb,random,0.75,0.747,0.747,0.75,0.112,0.114,0.114,0.112,7.697,0.012,0.837,0.818,0.901,0.899,0.878,8e-06,original,20,8,,,,
rf,random,0.7,0.698,0.698,0.7,0.127,0.128,0.128,0.127,13.081,0.122,0.801,0.759,0.864,0.855,0.872,1e-05,original,20,8,,,,
xgb,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,6.702,0.016,0.828,0.801,0.891,0.886,0.889,3e-06,original,20,8,0,0,0,0.0014853477478027344
rf,k-means,0.825,0.817,0.817,0.825,0.061,0.068,0.068,0.061,13.009,0.206,0.791,0.759,0.867,0.86,0.878,1.6e-05,original,20,8,0,0,0,0.0014853477478027344
xgb,k_means,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,8.792,0.012,0.789,0.696,0.808,0.783,0.861,1.7e-05,latent,20,8,0,0,0,0.0014853477478027344
rf,k_means,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,12.611,0.104,0.839,0.797,0.887,0.88,0.885,9e-06,latent,20,8,0,0,0,0.0014853477478027344
xgb,random,0.875,0.875,0.875,0.875,0.112,0.112,0.112,0.112,7.367,0.01,0.824,0.785,0.88,0.873,0.88,1.8e-05,original,20,9,,,,
rf,random,0.775,0.764,0.764,0.775,0.146,0.158,0.158,0.146,13.192,0.155,0.76,0.677,0.797,0.771,0.844,1.3e-05,original,20,9,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.372,0.016,0.82,0.798,0.89,0.886,0.871,1.8e-05,original,20,9,0,0,0,0.0014128684997558594
rf,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,14.219,0.096,0.8,0.738,0.846,0.832,0.872,1e-05,original,20,9,0,0,0,0.0014128684997558594
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.33,0.021,0.802,0.803,0.897,0.897,0.861,1.1e-05,latent,20,9,0,0,0,0.0014128684997558594
rf,k_means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,15.037,0.104,0.819,0.801,0.893,0.89,0.883,9e-06,latent,20,9,0,0,0,0.0014128684997558594
xgb,random,0.8,0.782,0.782,0.8,0.135,0.165,0.165,0.135,6.851,0.035,0.806,0.702,0.81,0.784,0.865,1.6e-05,original,30,5,,,,
rf,random,0.75,0.748,0.748,0.75,0.105,0.106,0.106,0.105,13.641,0.214,0.785,0.704,0.818,0.796,0.862,1.5e-05,original,30,5,,,,
xgb,k-means,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,7.206,0.032,0.819,0.797,0.889,0.886,0.875,8e-06,original,30,5,0,0,0,0.002451658248901367
rf,k-means,0.9,0.899,0.899,0.9,0.082,0.082,0.082,0.082,13.214,0.268,0.801,0.781,0.881,0.878,0.88,1.7e-05,original,30,5,0,0,0,0.002451658248901367
xgb,k_means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,7.303,0.033,0.828,0.794,0.886,0.88,0.885,1.6e-05,latent,30,5,0,0,0,0.002451658248901367
rf,k_means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,15.113,0.282,0.832,0.734,0.835,0.814,0.885,2.7e-05,latent,30,5,0,0,0,0.002451658248901367
xgb,random,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,7.805,0.031,0.837,0.755,0.852,0.836,0.876,2.1e-05,original,30,6,,,,
rf,random,0.867,0.865,0.865,0.867,0.085,0.086,0.086,0.085,13.804,0.175,0.807,0.729,0.836,0.818,0.872,1.4e-05,original,30,6,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.753,0.014,0.843,0.797,0.886,0.878,0.877,2.1e-05,original,30,6,0,0,0,0.0014121532440185547
rf,k-means,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,16.943,0.436,0.832,0.797,0.887,0.882,0.885,2.7e-05,original,30,6,0,0,0,0.0014121532440185547
xgb,k_means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,7.501,0.012,0.83,0.801,0.891,0.886,0.863,5e-06,latent,30,6,0,0,0,0.0014121532440185547
rf,k_means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,14.817,0.459,0.833,0.803,0.892,0.887,0.894,2.8e-05,latent,30,6,0,0,0,0.0014121532440185547
xgb,random,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,7.295,0.019,0.811,0.746,0.85,0.836,0.866,2e-06,original,30,7,,,,
rf,random,0.85,0.848,0.848,0.85,0.097,0.098,0.098,0.097,16.794,0.48,0.794,0.703,0.814,0.79,0.875,3.4e-05,original,30,7,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.276,0.017,0.831,0.803,0.892,0.888,0.887,1.9e-05,original,30,7,0,0,0,0.001542806625366211
rf,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,17.198,0.458,0.833,0.803,0.892,0.887,0.889,3e-05,original,30,7,0,0,0,0.001542806625366211
xgb,k_means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,7.028,0.052,0.821,0.801,0.892,0.889,0.89,1.7e-05,latent,30,7,0,0,0,0.001542806625366211
rf,k_means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,14.923,0.135,0.822,0.796,0.888,0.884,0.893,1.1e-05,latent,30,7,0,0,0,0.001542806625366211
xgb,random,0.833,0.833,0.833,0.833,0.118,0.118,0.118,0.118,7.216,0.013,0.824,0.788,0.882,0.876,0.893,1.8e-05,original,30,8,,,,
rf,random,0.8,0.799,0.799,0.8,0.113,0.113,0.113,0.113,16.275,0.423,0.827,0.776,0.872,0.863,0.894,2.8e-05,original,30,8,,,,
xgb,k-means,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,6.689,0.03,0.845,0.79,0.88,0.871,0.897,1.1e-05,original,30,8,0,0,0,0.0014781951904296875
rf,k-means,0.85,0.842,0.842,0.85,0.097,0.104,0.104,0.097,12.17,0.164,0.818,0.758,0.86,0.848,0.885,1.3e-05,original,30,8,0,0,0,0.0014781951904296875
xgb,k_means,0.867,0.857,0.857,0.867,0.113,0.128,0.128,0.113,7.114,0.022,0.828,0.719,0.821,0.796,0.906,9e-06,latent,30,8,0,0,0,0.0014781951904296875
rf,k_means,0.85,0.845,0.845,0.85,0.097,0.101,0.101,0.097,13.294,0.219,0.843,0.759,0.855,0.839,0.898,1.8e-05,latent,30,8,0,0,0,0.0014781951904296875
xgb,random,0.867,0.866,0.866,0.867,0.113,0.114,0.114,0.113,5.542,0.026,0.832,0.787,0.88,0.872,0.876,1.4e-05,original,30,9,,,,
rf,random,0.867,0.863,0.863,0.867,0.085,0.09,0.09,0.085,16.763,0.432,0.829,0.777,0.872,0.863,0.876,3.7e-05,original,30,9,,,,
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,7.383,0.017,0.832,0.798,0.888,0.882,0.884,1.2e-05,original,30,9,0,0,0,0.0014145374298095703
rf,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,15.943,0.464,0.814,0.736,0.841,0.823,0.871,3.5e-05,original,30,9,0,0,0,0.0014145374298095703
xgb,k_means,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,7.391,0.039,0.826,0.796,0.888,0.883,0.872,3e-06,latent,30,9,0,0,0,0.0014145374298095703
rf,k_means,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,14.816,0.108,0.817,0.797,0.89,0.886,0.895,9e-06,latent,30,9,0,0,0,0.0014145374298095703
xgb,random,0.812,0.808,0.808,0.812,0.088,0.092,0.092,0.088,7.428,0.043,0.833,0.767,0.864,0.852,0.885,2e-06,original,40,5,,,,
rf,random,0.762,0.749,0.749,0.762,0.092,0.104,0.104,0.092,14.974,0.332,0.82,0.753,0.854,0.84,0.884,2.5e-05,original,40,5,,,,
xgb,k-means,0.938,0.936,0.936,0.938,0.068,0.071,0.071,0.068,7.435,0.036,0.83,0.804,0.893,0.889,0.835,5e-06,original,40,5,0,0,0,0.0016627311706542969
rf,k-means,0.888,0.885,0.885,0.888,0.047,0.049,0.049,0.047,17.08,0.423,0.833,0.789,0.881,0.873,0.889,2.9e-05,original,40,5,0,0,0,0.0016627311706542969
xgb,k_means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,6.592,0.03,0.829,0.796,0.887,0.882,0.88,1.8e-05,latent,40,5,0,0,0,0.0016627311706542969
rf,k_means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,15.736,0.511,0.842,0.757,0.853,0.837,0.889,3.1e-05,latent,40,5,0,0,0,0.0016627311706542969
xgb,random,0.9,0.9,0.9,0.9,0.075,0.075,0.075,0.075,7.228,0.012,0.829,0.729,0.83,0.809,0.869,1.6e-05,original,40,6,,,,
rf,random,0.862,0.862,0.862,0.862,0.092,0.092,0.092,0.092,14.878,0.2,0.802,0.719,0.827,0.807,0.85,1.7e-05,original,40,6,,,,
xgb,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.291,0.016,0.828,0.794,0.886,0.88,0.882,7e-06,original,40,6,0,0,0,0.0015151500701904297
rf,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,14.772,0.217,0.823,0.79,0.884,0.878,0.89,1.6e-05,original,40,6,0,0,0,0.0015151500701904297
xgb,k_means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,8.117,0.055,0.831,0.799,0.889,0.884,0.89,3e-06,latent,40,6,0,0,0,0.0015151500701904297
rf,k_means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,15.765,0.153,0.828,0.801,0.891,0.886,0.891,1.2e-05,latent,40,6,0,0,0,0.0015151500701904297
xgb,random,0.862,0.861,0.861,0.862,0.083,0.084,0.084,0.083,7.412,0.02,0.811,0.74,0.845,0.829,0.877,1e-05,original,40,7,,,,
rf,random,0.825,0.823,0.823,0.825,0.061,0.062,0.062,0.061,14.154,0.193,0.791,0.694,0.806,0.78,0.875,1.6e-05,original,40,7,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.167,0.018,0.835,0.804,0.892,0.887,0.882,1.5e-05,original,40,7,0,0,0,0.0014646053314208984
rf,k-means,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,14.439,0.13,0.813,0.781,0.879,0.873,0.875,1.2e-05,original,40,7,0,0,0,0.0014646053314208984
xgb,k_means,0.938,0.934,0.934,0.938,0.097,0.103,0.103,0.097,5.677,0.035,0.826,0.803,0.893,0.89,0.882,2e-06,latent,40,7,0,0,0,0.0014646053314208984
rf,k_means,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,13.325,0.133,0.814,0.794,0.888,0.885,0.889,1.4e-05,latent,40,7,0,0,0,0.0014646053314208984
xgb,random,0.838,0.836,0.836,0.838,0.075,0.076,0.076,0.075,7.543,0.031,0.843,0.777,0.87,0.858,0.9,1.8e-05,original,40,8,,,,
rf,random,0.8,0.8,0.8,0.8,0.047,0.047,0.047,0.047,16.169,0.351,0.827,0.773,0.87,0.86,0.899,2.6e-05,original,40,8,,,,
xgb,k-means,0.85,0.85,0.85,0.85,0.094,0.094,0.094,0.094,7.759,0.025,0.844,0.816,0.899,0.895,0.903,1.3e-05,original,40,8,0,0,0,0.001514434814453125
rf,k-means,0.8,0.799,0.799,0.8,0.061,0.062,0.062,0.061,12.652,0.121,0.833,0.799,0.889,0.883,0.909,9e-06,original,40,8,0,0,0,0.001514434814453125
xgb,k_means,0.85,0.849,0.849,0.85,0.064,0.065,0.065,0.064,3.987,0.017,0.799,0.699,0.808,0.783,0.87,3e-06,latent,40,8,0,0,0,0.001514434814453125
rf,k_means,0.838,0.837,0.837,0.838,0.094,0.094,0.094,0.094,13.072,0.244,0.757,0.577,0.672,0.622,0.901,1.8e-05,latent,40,8,0,0,0,0.001514434814453125
xgb,random,0.862,0.861,0.861,0.862,0.073,0.074,0.074,0.073,7.284,0.018,0.826,0.78,0.876,0.868,0.861,2e-06,original,40,9,,,,
rf,random,0.862,0.859,0.859,0.862,0.047,0.049,0.049,0.047,12.993,0.203,0.842,0.796,0.885,0.878,0.893,1.6e-05,original,40,9,,,,
xgb,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,4.485,0.026,0.828,0.794,0.886,0.88,0.882,8e-06,original,40,9,0,0,0,0.0015077590942382812
rf,k-means,0.912,0.912,0.912,0.912,0.05,0.05,0.05,0.05,15.629,0.24,0.838,0.795,0.885,0.878,0.885,1.6e-05,original,40,9,0,0,0,0.0015077590942382812
xgb,k_means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.286,0.039,0.828,0.797,0.888,0.883,0.876,8e-06,latent,40,9,0,0,0,0.0015077590942382812
rf,k_means,0.888,0.887,0.887,0.888,0.047,0.047,0.047,0.047,16.795,0.499,0.832,0.801,0.891,0.886,0.892,3.3e-05,latent,40,9,0,0,0,0.0015077590942382812
xgb,random,0.79,0.787,0.787,0.79,0.049,0.05,0.05,0.049,7.383,0.016,0.828,0.745,0.846,0.829,0.883,1.7e-05,original,50,5,,,,
rf,random,0.73,0.726,0.726,0.73,0.051,0.052,0.052,0.051,13.123,0.108,0.812,0.712,0.819,0.795,0.884,1e-05,original,50,5,,,,
xgb,k-means,0.93,0.93,0.93,0.93,0.024,0.025,0.025,0.024,7.259,0.018,0.836,0.803,0.891,0.886,0.899,2e-06,original,50,5,0,0,0,0.0016143321990966797
rf,k-means,0.87,0.869,0.869,0.87,0.04,0.041,0.041,0.04,16.863,0.347,0.825,0.794,0.887,0.882,0.895,2.3e-05,original,50,5,0,0,0,0.0016143321990966797
xgb,k_means,0.96,0.96,0.96,0.96,0.02,0.02,0.02,0.02,6.707,0.033,0.835,0.797,0.887,0.881,0.882,2e-06,latent,50,5,0,0,0,0.0016143321990966797
rf,k_means,0.91,0.909,0.909,0.91,0.037,0.039,0.039,0.037,17.961,0.534,0.838,0.795,0.885,0.878,0.89,3.8e-05,latent,50,5,0,0,0,0.0016143321990966797
xgb,random,0.89,0.89,0.89,0.89,0.08,0.08,0.08,0.08,7.355,0.012,0.835,0.758,0.856,0.841,0.885,1.1e-05,original,50,6,,,,
rf,random,0.87,0.87,0.87,0.87,0.06,0.06,0.06,0.06,14.891,0.459,0.832,0.752,0.851,0.835,0.882,3.7e-05,original,50,6,,,,
xgb,k-means,0.94,0.94,0.94,0.94,0.02,0.02,0.02,0.02,7.985,0.029,0.779,0.687,0.802,0.775,0.859,1.7e-05,original,50,6,0,0,0,0.0014576911926269531
rf,k-means,0.94,0.94,0.94,0.94,0.02,0.02,0.02,0.02,14.297,0.456,0.827,0.791,0.884,0.878,0.884,3e-05,original,50,6,0,0,0,0.0014576911926269531
xgb,k_means,0.96,0.96,0.96,0.96,0.02,0.02,0.02,0.02,7.188,0.04,0.834,0.803,0.891,0.886,0.89,2e-06,latent,50,6,0,0,0,0.0014576911926269531
rf,k_means,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.0,15.861,0.286,0.831,0.802,0.892,0.887,0.897,1.9e-05,latent,50,6,0,0,0,0.0014576911926269531
xgb,random,0.84,0.838,0.838,0.84,0.097,0.1,0.1,0.097,7.355,0.016,0.832,0.778,0.873,0.864,0.895,1.7e-05,original,50,7,,,,
rf,random,0.81,0.806,0.806,0.81,0.097,0.1,0.1,0.097,14.913,0.1,0.822,0.773,0.871,0.861,0.893,9e-06,original,50,7,,,,
xgb,k-means,0.96,0.96,0.96,0.96,0.037,0.038,0.038,0.037,6.09,0.021,0.833,0.808,0.895,0.891,0.885,6e-06,original,50,7,0,0,0,0.0014955997467041016
rf,k-means,0.94,0.94,0.94,0.94,0.037,0.038,0.038,0.037,17.472,0.42,0.832,0.806,0.894,0.89,0.88,2.8e-05,original,50,7,0,0,0,0.0014955997467041016
xgb,k_means,0.96,0.96,0.96,0.96,0.037,0.038,0.038,0.037,5.657,0.038,0.827,0.79,0.883,0.877,0.883,2e-06,latent,50,7,0,0,0,0.0014955997467041016
rf,k_means,0.94,0.94,0.94,0.94,0.037,0.038,0.038,0.037,15.847,0.547,0.831,0.8,0.89,0.885,0.898,3.1e-05,latent,50,7,0,0,0,0.0014955997467041016
xgb,random,0.82,0.819,0.819,0.82,0.081,0.081,0.081,0.081,7.457,0.034,0.817,0.731,0.836,0.817,0.889,3e-06,original,50,8,,,,
rf,random,0.81,0.809,0.809,0.81,0.102,0.102,0.102,0.102,16.475,0.478,0.834,0.768,0.865,0.852,0.904,3.3e-05,original,50,8,,,,
xgb,k-means,0.91,0.908,0.908,0.91,0.066,0.069,0.069,0.066,7.569,0.045,0.791,0.778,0.881,0.878,0.871,1.3e-05,original,50,8,0,0,0,0.0014476776123046875
rf,k-means,0.84,0.838,0.838,0.84,0.049,0.049,0.049,0.049,14.019,0.243,0.83,0.798,0.889,0.883,0.895,1.9e-05,original,50,8,0,0,0,0.0014476776123046875
xgb,k_means,0.86,0.857,0.857,0.86,0.037,0.04,0.04,0.037,6.598,0.024,0.798,0.654,0.758,0.72,0.902,3e-06,latent,50,8,0,0,0,0.0014476776123046875
rf,k_means,0.82,0.815,0.815,0.82,0.04,0.045,0.045,0.04,12.974,0.187,0.839,0.752,0.849,0.832,0.898,1.4e-05,latent,50,8,0,0,0,0.0014476776123046875
xgb,random,0.86,0.86,0.86,0.86,0.058,0.058,0.058,0.058,7.342,0.024,0.827,0.756,0.856,0.842,0.895,2e-06,original,50,9,,,,
rf,random,0.82,0.819,0.819,0.82,0.075,0.075,0.075,0.075,13.224,0.102,0.843,0.783,0.875,0.865,0.891,1e-05,original,50,9,,,,
xgb,k-means,0.94,0.94,0.94,0.94,0.037,0.038,0.038,0.037,7.376,0.032,0.831,0.796,0.887,0.881,0.886,2e-06,original,50,9,0,0,0,0.001459360122680664
rf,k-means,0.91,0.909,0.909,0.91,0.049,0.051,0.051,0.049,13.737,0.186,0.828,0.793,0.885,0.879,0.884,1.8e-05,original,50,9,0,0,0,0.001459360122680664
xgb,k_means,0.96,0.96,0.96,0.96,0.037,0.037,0.037,0.037,7.28,0.043,0.824,0.777,0.874,0.865,0.886,5e-06,latent,50,9,0,0,0,0.001459360122680664
