model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,k_means,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,7.182,0.069,0.816,0.798,0.891,0.888,0.852,1.7e-05,latent,10,7,199.25786423683167,0,8.403841327888273e-07,0.0020198822021484375
rf,k_means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,17.481,0.324,0.796,0.706,0.816,0.793,0.867,2e-05,latent,10,7,199.25786423683167,0,8.403841327888273e-07,0.0020198822021484375
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,8.155,0.046,0.762,0.752,0.868,0.865,0.826,2e-05,original,10,8,,,,
rf,random,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,15.101,0.384,0.719,0.604,0.724,0.68,0.781,2.3e-05,original,10,8,,,,
xgb,k-means,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,7.34,0.032,0.815,0.796,0.89,0.886,0.867,6e-06,original,10,8,199.25786423683167,0,8.403841327888273e-07,0.0019428730010986328
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.247,0.448,0.719,0.645,0.777,0.749,0.802,2.7e-05,original,10,8,199.25786423683167,0,8.403841327888273e-07,0.0019428730010986328
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.047,0.045,0.783,0.799,0.897,0.9,0.843,1.7e-05,latent,10,8,199.25786423683167,0,8.403841327888273e-07,0.0019428730010986328
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.181,0.444,0.809,0.778,0.878,0.872,0.884,2.6e-05,latent,10,8,199.25786423683167,0,8.403841327888273e-07,0.0019428730010986328
xgb,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,8.427,0.04,0.761,0.749,0.866,0.863,0.876,2e-06,original,10,9,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,16.324,0.247,0.698,0.65,0.792,0.771,0.788,1.9e-05,original,10,9,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.749,0.04,0.765,0.755,0.869,0.867,0.864,2.1e-05,original,10,9,199.25786423683167,0,8.403841327888273e-07,0.0019469261169433594
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.253,0.107,0.746,0.66,0.784,0.754,0.818,1e-05,original,10,9,199.25786423683167,0,8.403841327888273e-07,0.0019469261169433594
xgb,k_means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.097,0.016,0.737,0.761,0.881,0.887,0.845,1.7e-05,latent,10,9,199.25786423683167,0,8.403841327888273e-07,0.0019469261169433594
rf,k_means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,15.022,0.104,0.772,0.712,0.83,0.813,0.842,1e-05,latent,10,9,199.25786423683167,0,8.403841327888273e-07,0.0019469261169433594
xgb,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,7.897,0.01,0.715,0.651,0.786,0.76,0.818,1.9e-05,original,20,5,,,,
rf,random,0.75,0.734,0.734,0.75,0.079,0.099,0.099,0.079,16.959,0.312,0.762,0.657,0.775,0.742,0.842,2e-05,original,20,5,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,8.436,0.401,0.834,0.798,0.888,0.882,0.875,1.6e-05,original,20,5,199.25786423683167,0,8.403841327888273e-07,0.0020644664764404297
rf,k-means,0.85,0.843,0.843,0.85,0.122,0.128,0.128,0.122,14.225,0.224,0.774,0.757,0.869,0.865,0.857,1.4e-05,original,20,5,199.25786423683167,0,8.403841327888273e-07,0.0020644664764404297
xgb,k_means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,8.597,0.022,0.828,0.796,0.888,0.882,0.833,1.4e-05,latent,20,5,199.25786423683167,0,8.403841327888273e-07,0.0020644664764404297
rf,k_means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,16.014,0.287,0.83,0.804,0.893,0.889,0.889,1.6e-05,latent,20,5,199.25786423683167,0,8.403841327888273e-07,0.0020644664764404297
xgb,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,8.552,0.044,0.819,0.713,0.817,0.792,0.86,9e-06,original,20,6,,,,
rf,random,0.8,0.798,0.798,0.8,0.1,0.101,0.101,0.1,13.542,0.11,0.747,0.619,0.733,0.691,0.81,9e-06,original,20,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.115,0.031,0.814,0.801,0.893,0.891,0.844,1.9e-05,original,20,6,199.25786423683167,0,8.403841327888273e-07,0.0020821094512939453
rf,k-means,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,16.352,0.248,0.752,0.717,0.841,0.83,0.843,1.7e-05,original,20,6,199.25786423683167,0,8.403841327888273e-07,0.0020821094512939453
xgb,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.053,0.011,0.812,0.801,0.894,0.892,0.819,2.1e-05,latent,20,6,199.25786423683167,0,8.403841327888273e-07,0.0020821094512939453
rf,k_means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.297,0.457,0.813,0.799,0.892,0.89,0.895,2.7e-05,latent,20,6,199.25786423683167,0,8.403841327888273e-07,0.0020821094512939453
