age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33.075626,Self-emp-inc,239915.83,Doctorate,16.000774,Married-civ-spouse,Prof-specialty,Husband,White,Male,47.602154,-0.023995545,60.05502,United-States,<=50K
36.0895,Private,85067.28,Bachelors,12.992558,Married-civ-spouse,Exec-managerial,Husband,White,Male,4996.5566,-0.4351131,50.06479,United-States,<=50K
43.10617,Private,157720.69,Masters,14.005547,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,47.16978,-1.3282939,50.197086,South,<=50K
51.102245,Private,122611.21,Masters,14.011539,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5065.94,-1.2194759,40.11231,India,<=50K
44.021076,Self-emp-not-inc,177424.33,Prof-school,14.985586,Married-civ-spouse,Prof-specialty,Husband,White,Male,65.19786,-0.48457447,60.144897,United-States,<=50K
50.032837,Self-emp-not-inc,176560.45,Doctorate,16.005037,Married-civ-spouse,Prof-specialty,Husband,White,Male,3838.3362,-0.39650837,40.160168,United-States,<=50K
34.9868,Local-gov,177094.34,Some-college,10.000769,Married-civ-spouse,Exec-managerial,Husband,White,Male,41.946392,2374.881,39.9901,United-States,<=50K
52.020645,Self-emp-inc,392347.94,Bachelors,12.988774,Married-civ-spouse,Exec-managerial,Husband,White,Male,27.839703,-0.24703327,60.04786,United-States,<=50K
37.04262,Private,333216.4,Doctorate,16.016697,Married-civ-spouse,Prof-specialty,Wife,White,Female,88.91222,-0.28484455,35.12804,United-States,<=50K
48.998478,Private,190112.22,Masters,13.995913,Married-civ-spouse,Prof-specialty,Husband,White,Male,49.41026,-0.1375362,60.080177,United-States,<=50K
47.041775,Federal-gov,196949.17,Bachelors,12.999266,Married-civ-spouse,Prof-specialty,Husband,White,Male,47.393658,-0.5552989,50.059505,United-States,<=50K
40.053722,State-gov,142018.39,Prof-school,14.991627,Married-civ-spouse,Prof-specialty,Husband,White,Male,62.362286,-0.8901149,71.88965,United-States,<=50K
51.079597,Private,372532.1,Some-college,10.001508,Married-civ-spouse,Exec-managerial,Husband,White,Male,34.57652,2004.9563,40.04549,United-States,<=50K
58.993683,Private,96323.72,Doctorate,15.99793,Married-civ-spouse,Sales,Husband,White,Male,80.99303,-0.013138917,40.14771,United-States,<=50K
55.918716,Private,159447.89,Masters,13.995697,Married-civ-spouse,Prof-specialty,Husband,White,Male,53.61143,-0.17647663,60.11644,United-States,<=50K
56.844337,Local-gov,215819.66,Masters,14.004563,Married-civ-spouse,Prof-specialty,Husband,White,Male,57.51768,-0.76912796,60.11273,United-States,<=50K
45.054424,Self-emp-not-inc,162356.8,Bachelors,13.002977,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,37.55943,-1.1204921,48.062428,United-States,<=50K
37.09599,Self-emp-not-inc,143370.17,Doctorate,16.00325,Married-civ-spouse,Prof-specialty,Husband,White,Male,64.83922,-0.24288288,60.131645,United-States,<=50K
34.987164,Local-gov,665571.1,Bachelors,12.990849,Married-civ-spouse,Exec-managerial,Husband,White,Male,36.875347,1738.723,80.27333,United-States,<=50K
50.045322,Local-gov,172683.92,Masters,14.013331,Married-civ-spouse,Prof-specialty,Wife,White,Female,80.11046,-1.2592174,40.06775,United-States,<=50K
49.00254,Self-emp-inc,315806.53,Bachelors,12.991525,Married-civ-spouse,Exec-managerial,Husband,White,Male,31.738384,-0.28250995,50.044754,United-States,<=50K
47.047455,Private,341990.28,Bachelors,12.998942,Married-civ-spouse,Prof-specialty,Wife,White,Female,50.292828,-0.58816636,45.090298,United-States,<=50K
42.994427,Local-gov,174509.02,Masters,14.009763,Married-civ-spouse,Prof-specialty,Husband,White,Male,56.439312,-0.8504344,50.056396,United-States,<=50K
41.044334,Local-gov,196708.2,Masters,14.007957,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.778423,-0.76372635,60.035248,United-States,<=50K
38.97827,Private,23475.215,Bachelors,12.996295,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,39.482037,-0.67895615,59.95814,United-States,<=50K
44.971714,Self-emp-inc,189250.67,Bachelors,12.990346,Married-civ-spouse,Exec-managerial,Husband,White,Male,32.559673,-0.290414,60.011005,United-States,<=50K
49.061733,Private,93971.89,Bachelors,12.996936,Married-civ-spouse,Exec-managerial,Wife,White,Female,33.71934,-0.62017167,43.187805,United-States,<=50K
41.04116,Local-gov,180805.25,Masters,14.010062,Married-civ-spouse,Prof-specialty,Husband,White,Male,54.3336,-0.84520066,50.051796,United-States,<=50K
44.003147,Local-gov,102420.53,Masters,14.01416,Married-civ-spouse,Prof-specialty,Wife,White,Female,80.97777,-1.3786708,40.05864,United-States,<=50K
61.09527,Private,232681.83,Masters,13.995154,Married-civ-spouse,Prof-specialty,Husband,White,Male,54.97447,-0.22457996,50.141678,United-States,<=50K
47.170982,Federal-gov,21797.809,Bachelors,13.007417,Married-civ-spouse,Craft-repair,Husband,White,Male,68.86998,1733.9194,40.129738,United-States,<=50K
36.091988,Self-emp-not-inc,180059.12,Prof-school,14.985542,Married-civ-spouse,Prof-specialty,Husband,White,Male,69.678696,-0.57685196,50.1739,United-States,<=50K
52.001083,Self-emp-inc,211656.08,Bachelors,12.991417,Married-civ-spouse,Sales,Husband,White,Male,32.358746,-0.24334064,59.998764,United-States,<=50K
46.01685,Private,246375.03,Bachelors,12.991987,Married-civ-spouse,Exec-managerial,Husband,White,Male,3755.9756,-0.25823322,44.269203,United-States,<=50K
54.02602,Private,456341.53,Masters,13.998678,Married-civ-spouse,Sales,Husband,White,Male,41.76817,-0.041733887,40.083157,United-States,<=50K
33.973476,Local-gov,106329.9,Bachelors,13.005456,Married-civ-spouse,Prof-specialty,Husband,White,Male,67.00597,2067.1584,40.049324,United-States,<=50K
32.02339,State-gov,247344.22,Doctorate,15.998354,Married-civ-spouse,Prof-specialty,Husband,White,Male,2802.4385,-0.650529,99.14446,United-States,<=50K
48.084217,Private,233409.06,Masters,14.002717,Married-civ-spouse,Exec-managerial,Husband,Black,Male,58.298443,-0.12696186,45.15729,United-States,<=50K
37.04245,Private,123253.09,Doctorate,16.009523,Married-civ-spouse,Prof-specialty,Husband,White,Male,78.4066,-0.08358112,40.12668,United-States,<=50K
42.036198,Private,230946.72,Bachelors,12.994728,Married-civ-spouse,Prof-specialty,Husband,White,Male,4993.8447,-0.41748157,40.07218,United-States,<=50K
51.048893,Private,208102.11,Bachelors,12.989897,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.486675,-0.10546985,55.021584,United-States,<=50K
38.06498,Local-gov,197119.45,Bachelors,13.002199,Married-civ-spouse,Prof-specialty,Wife,White,Female,54.483746,-1.2396632,54.956863,United-States,<=50K
40.09589,Self-emp-not-inc,167055.42,Masters,14.005948,Married-civ-spouse,Sales,Husband,White,Male,2964.1462,-0.412141,50.086906,United-States,<=50K
51.078793,Private,182792.9,Some-college,10.002775,Married-civ-spouse,Exec-managerial,Husband,White,Male,46.132183,1904.6464,40.037586,United-States,<=50K
51.06543,Self-emp-not-inc,32946.7,Bachelors,12.99196,Married-civ-spouse,Exec-managerial,Husband,White,Male,56.01988,1673.28,70.11857,United-States,<=50K
45.983658,Self-emp-inc,100208.58,Bachelors,12.99526,Married-civ-spouse,Sales,Husband,White,Male,40.45103,-0.36569324,51.9919,United-States,<=50K
45.0248,Federal-gov,282533.12,Bachelors,13.001324,Married-civ-spouse,Exec-managerial,Husband,White,Male,58.42808,-0.50913346,40.062595,United-States,<=50K
43.044746,Self-emp-not-inc,248070.47,Masters,14.001324,Married-civ-spouse,Sales,Husband,White,Male,36.12779,-0.22287098,60.035328,United-States,<=50K
56.975304,Private,181663.55,Bachelors,12.996228,Married-civ-spouse,Exec-managerial,Wife,White,Female,38.864117,-0.5125438,40.07903,United-States,<=50K
43.04251,Private,176403.34,Bachelors,12.99217,Married-civ-spouse,Exec-managerial,Husband,White,Male,42.927837,-0.17863575,50.029514,United-States,<=50K
49.00753,Private,294442.0,Bachelors,12.992217,Married-civ-spouse,Sales,Husband,White,Male,44.410503,-0.06186023,50.023922,United-States,<=50K
44.984028,Private,174085.94,Masters,14.000279,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.42442,-0.25414386,43.20711,United-States,<=50K
29.107336,Private,89704.42,Bachelors,13.005934,Married-civ-spouse,Exec-managerial,Wife,White,Female,84.14635,2058.953,35.068314,United-States,<=50K
38.09451,Federal-gov,122368.3,Bachelors,13.0043745,Married-civ-spouse,Prof-specialty,Husband,White,Male,4007.532,-0.8477031,40.05531,United-States,<=50K
47.986282,Private,39742.402,Masters,13.9953165,Married-civ-spouse,Prof-specialty,Husband,White,Male,58.003277,-0.32941547,74.71912,United-States,<=50K
44.975185,Self-emp-inc,33063.855,Bachelors,12.992889,Married-civ-spouse,Exec-managerial,Husband,White,Male,44.631695,-0.46535602,51.049595,United-States,<=50K
38.045635,Private,313977.56,Masters,13.999623,Married-civ-spouse,Prof-specialty,Husband,White,Male,43.693462,-0.16562,45.134468,United-States,<=50K
50.017277,Private,142002.92,Bachelors,12.9943495,Married-civ-spouse,Sales,Husband,White,Male,52.23057,-0.15464893,50.01614,United-States,<=50K
40.053986,Private,33275.37,Masters,13.9979925,Married-civ-spouse,Prof-specialty,Husband,White,Male,55.90269,-0.32913318,60.0621,United-States,<=50K
38.065647,State-gov,199826.4,Doctorate,16.019316,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,79.74681,-1.1895152,40.119507,Taiwan,<=50K
43.15129,Federal-gov,221209.42,Masters,14.00355,Married-civ-spouse,Craft-repair,Husband,White,Male,54.91856,0.17266735,40.11024,United-States,<=50K
49.011646,Private,40811.12,Bachelors,12.995713,Married-civ-spouse,Sales,Husband,White,Male,4018.1086,-0.40207782,44.214756,United-States,<=50K
46.997078,Local-gov,148294.86,Prof-school,14.993749,Married-civ-spouse,Prof-specialty,Husband,White,Male,78.50841,-0.9252559,35.22296,United-States,<=50K
52.01858,Self-emp-inc,51832.902,Bachelors,12.994473,Married-civ-spouse,Sales,Husband,White,Male,42.833843,-0.37620655,54.968277,United-States,<=50K
44.012707,Private,199680.89,Masters,13.990636,Married-civ-spouse,Adm-clerical,Husband,White,Male,37.912945,0.41901287,50.06445,United-States,<=50K
43.024105,Self-emp-inc,245739.62,Bachelors,12.990356,Married-civ-spouse,Prof-specialty,Husband,White,Male,33.160015,-0.369157,59.990005,United-States,<=50K
44.972492,Private,331647.12,Bachelors,12.99142,Married-civ-spouse,Prof-specialty,Husband,White,Male,47.975933,-0.21412006,50.045544,United-States,<=50K
56.9706,Private,157793.14,Bachelors,12.999985,Married-civ-spouse,Sales,Wife,White,Female,52.94273,-0.52880967,40.054214,United-States,<=50K
48.956184,Local-gov,275484.2,Bachelors,12.99436,Married-civ-spouse,Prof-specialty,Husband,White,Male,54.669292,-0.7888042,60.043633,United-States,<=50K
66.9461,?,174281.11,Some-college,10.009381,Married-civ-spouse,?,Husband,White,Male,50.56236,2428.002,40.04318,United-States,<=50K
32.05743,Private,318008.0,Bachelors,12.9910965,Married-civ-spouse,Exec-managerial,Husband,White,Male,4038.3123,-0.3217403,50.065536,United-States,<=50K
44.96323,Private,113258.34,Bachelors,12.99369,Married-civ-spouse,Sales,Husband,White,Male,51.515972,-0.16533771,54.974354,United-States,<=50K
57.955364,Private,311218.56,Masters,13.998367,Married-civ-spouse,Sales,Husband,White,Male,49.105083,-0.06589618,40.086163,United-States,<=50K
42.011795,Private,314106.28,Masters,14.006631,Married-civ-spouse,Sales,Husband,White,Male,53.37486,-0.1674358,40.082577,Ecuador,<=50K
33.161938,Private,359731.06,Doctorate,16.027203,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,48.5023,-0.28535572,40.156914,Japan,<=50K
35.082123,Private,104433.88,Masters,14.001823,Married-civ-spouse,Exec-managerial,Husband,White,Male,54.81187,-0.33294025,45.10537,United-States,<=50K
44.016064,Private,76765.73,Bachelors,12.992639,Married-civ-spouse,Exec-managerial,Husband,White,Male,39.63975,-0.2838222,50.03994,United-States,<=50K
28.08222,Self-emp-inc,220564.44,Bachelors,12.991685,Married-civ-spouse,Exec-managerial,Husband,White,Male,4993.228,-0.52431595,54.9837,United-States,<=50K
62.116795,Private,190577.84,Bachelors,12.994357,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.85777,-0.5361415,40.09036,United-States,<=50K
56.027645,Federal-gov,101943.11,Bachelors,13.002619,Married-civ-spouse,Sales,Husband,White,Male,61.436626,-0.5848628,40.05911,United-States,<=50K
43.994064,Private,102941.914,Bachelors,12.99286,Married-civ-spouse,Sales,Husband,White,Male,49.600933,-0.15686145,60.010677,United-States,<=50K
36.18853,Self-emp-not-inc,174543.03,Prof-school,14.973632,Married-civ-spouse,Craft-repair,Husband,White,Male,54.232037,0.11728558,60.202602,United-States,<=50K
51.03258,Private,76026.875,Bachelors,12.99268,Married-civ-spouse,Sales,Husband,White,Male,48.07017,-0.16510883,60.04155,United-States,<=50K
46.01649,Private,36705.887,Bachelors,12.991602,Married-civ-spouse,Exec-managerial,Husband,White,Male,38.355328,-0.30576435,51.069695,United-States,<=50K
53.099125,Self-emp-inc,135010.55,Bachelors,12.994746,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40.585796,-0.69237626,50.1277,South,<=50K
46.98535,Private,162430.39,Bachelors,12.989939,Married-civ-spouse,Sales,Husband,White,Male,45.598248,-0.1366817,69.89925,United-States,<=50K
37.075813,Private,117861.5,Masters,14.001489,Married-civ-spouse,Prof-specialty,Husband,White,Male,58.87315,-0.35136524,45.09909,United-States,<=50K
46.994774,Local-gov,287242.06,Masters,14.010467,Married-civ-spouse,Prof-specialty,Husband,White,Male,54.86265,-0.79409134,40.062702,United-States,<=50K
40.09274,Federal-gov,134605.17,Bachelors,13.002839,Married-civ-spouse,Exec-managerial,Husband,White,Male,53.76402,-0.64785874,39.293606,United-States,<=50K
34.971954,Private,186025.03,11th,7.0175986,Married-civ-spouse,Exec-managerial,Husband,White,Male,44.916607,2582.7324,39.995052,United-States,<=50K
56.894855,Private,109672.54,Some-college,10.006448,Married-civ-spouse,Exec-managerial,Husband,White,Male,48.278667,1675.4528,45.14132,United-States,<=50K
40.038074,State-gov,68659.42,Masters,14.00583,Married-civ-spouse,Prof-specialty,Husband,White,Male,54.54234,-0.9133159,57.993237,United-States,<=50K
35.07157,Private,167090.53,Bachelors,12.996513,Married-civ-spouse,Prof-specialty,Husband,White,Male,4992.2134,-0.5510951,40.058823,United-States,<=50K
47.06027,Private,72877.32,Some-college,10.004932,Married-civ-spouse,Exec-managerial,Wife,White,Female,34.510357,-0.58787644,49.99731,United-States,<=50K
40.072456,Self-emp-inc,100334.8,Bachelors,12.9927845,Married-civ-spouse,Prof-specialty,Husband,White,Male,41.04356,-0.49327198,59.991196,United-States,<=50K
44.002125,Private,107836.27,Bachelors,12.991508,Married-civ-spouse,Prof-specialty,Husband,White,Male,38.95567,-0.29354206,60.04214,United-States,<=50K
47.048874,Private,170812.55,Bachelors,12.99467,Married-civ-spouse,Tech-support,Husband,White,Male,36.216656,-0.019158509,48.052074,United-States,<=50K
53.912262,Private,172017.12,HS-grad,9.006495,Married-civ-spouse,Transport-moving,Husband,White,Male,54.491314,2069.695,49.96152,United-States,<=50K
37.110455,Self-emp-not-inc,104362.266,Bachelors,13.005869,Married-civ-spouse,Sales,Wife,White,Female,57.68809,-0.869424,50.044933,United-States,<=50K
50.05537,Private,339474.28,Some-college,10.003052,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,39.96519,-0.5365993,50.007446,United-States,<=50K
58.943043,Private,195896.48,Bachelors,12.988155,Married-civ-spouse,Sales,Husband,White,Male,47.627544,-0.16402546,71.82387,United-States,<=50K
53.97454,Private,83884.54,Bachelors,12.990945,Married-civ-spouse,Sales,Husband,White,Male,46.518658,-0.17153278,66.92564,United-States,<=50K
33.090576,Private,202453.94,Masters,14.000395,Married-civ-spouse,Prof-specialty,Husband,White,Male,47.113873,-0.2614223,50.06487,United-States,<=50K
39.10347,Private,270403.66,Bachelors,12.987395,Married-civ-spouse,Exec-managerial,Husband,White,Male,36.827007,-0.1518642,69.903114,United-States,<=50K
55.92621,Self-emp-not-inc,258915.52,Bachelors,12.991914,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.8502,-0.3600017,60.112045,United-States,<=50K
44.921223,Private,167479.47,HS-grad,9.002848,Married-civ-spouse,Transport-moving,Husband,White,Male,50.811626,2195.7163,45.018993,United-States,<=50K
39.06993,Private,320286.0,Bachelors,12.989709,Married-civ-spouse,Prof-specialty,Husband,White,Male,41.023052,-0.1984798,60.015926,United-States,<=50K
43.05474,Self-emp-inc,405699.3,Some-college,10.002145,Married-civ-spouse,Exec-managerial,Husband,White,Male,5.821637,-0.68157303,59.922062,United-States,<=50K
48.00252,Private,75550.72,Bachelors,12.993418,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.812115,-0.38359943,50.04834,United-States,<=50K
36.09317,Private,201753.02,Bachelors,12.992391,Married-civ-spouse,Exec-managerial,Husband,White,Male,47.335064,-0.2375423,50.02191,United-States,<=50K
44.045456,Self-emp-not-inc,155974.11,Bachelors,12.994115,Married-civ-spouse,Exec-managerial,Husband,White,Male,43.296734,-0.42311206,60.063377,United-States,<=50K
48.978737,Self-emp-inc,141017.05,Some-college,9.997638,Divorced,Exec-managerial,Not-in-family,White,Male,57.904156,2335.3445,49.913033,United-States,<=50K
47.049885,Self-emp-not-inc,109899.734,Bachelors,12.996453,Married-civ-spouse,Exec-managerial,Husband,White,Male,44.125835,-0.51624405,50.06584,United-States,<=50K
56.91589,Self-emp-not-inc,258105.92,Bachelors,12.99398,Married-civ-spouse,Exec-managerial,Husband,White,Male,46.221294,-0.40776172,50.10308,United-States,<=50K
54.922173,Self-emp-inc,104639.05,Assoc-voc,10.9995365,Married-civ-spouse,Exec-managerial,Husband,White,Male,42.299664,-0.5698024,59.986393,United-States,<=50K
43.072666,Self-emp-not-inc,147404.95,Bachelors,12.99431,Married-civ-spouse,Exec-managerial,Husband,White,Male,43.49766,-0.43249622,60.06039,United-States,<=50K
52.071297,Private,204337.11,Assoc-voc,10.998146,Married-civ-spouse,Tech-support,Husband,White,Male,4986.1235,-0.34675708,40.059883,United-States,<=50K
33.088318,Private,96259.305,Masters,14.00092,Married-civ-spouse,Prof-specialty,Husband,White,Male,55.353374,-0.3855907,50.071995,United-States,<=50K
50.02615,Private,39401.87,Bachelors,12.992826,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.4586,-0.410432,50.058796,United-States,<=50K
53.247326,Private,326230.62,Bachelors,13.0091305,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,61.273785,1723.6095,40.16053,Laos,<=50K
35.030495,Private,158316.72,Some-college,10.002489,Married-civ-spouse,Sales,Husband,White,Male,4920.1875,-0.6561061,69.824425,United-States,<=50K
29.131424,Private,87779.24,Doctorate,16.01287,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,75.45921,-1.0167934,60.182144,India,<=50K
38.05844,Private,39761.51,Bachelors,12.998202,Married-civ-spouse,Exec-managerial,Wife,White,Female,44.143414,-0.8635646,40.045776,United-States,<=50K
41.03446,Local-gov,99948.91,Bachelors,12.999242,Married-civ-spouse,Prof-specialty,Husband,White,Male,57.944927,-1.0510722,50.01004,United-States,<=50K
40.05596,Private,102662.46,Bachelors,12.993967,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.12266,-0.4011089,50.0259,United-States,<=50K
42.0072,Private,45367.7,Bachelors,12.993389,Married-civ-spouse,Sales,Husband,White,Male,51.503277,-0.22486225,60.009468,United-States,<=50K
53.89657,State-gov,304588.28,Bachelors,12.990671,Married-civ-spouse,Prof-specialty,Husband,White,Male,47.46739,-0.80631363,69.95261,United-States,<=50K
62.091465,?,232779.7,Masters,14.000469,Married-civ-spouse,?,Husband,White,Male,44.036724,-0.3626186,50.124325,United-States,<=50K
65.97535,Private,192516.16,Masters,13.998173,Married-civ-spouse,Sales,Husband,White,Male,60.52354,-0.23014942,40.100586,United-States,<=50K
39.091587,Private,211531.98,Bachelors,12.994901,Married-civ-spouse,Tech-support,Husband,White,Male,31.005962,-0.010575441,50.07996,United-States,<=50K
35.089638,Private,112295.766,Bachelors,12.993592,Married-civ-spouse,Exec-managerial,Husband,White,Male,47.54356,-0.3512508,50.024536,United-States,<=50K
52.99348,Private,178748.78,Assoc-acdm,11.986493,Married-civ-spouse,Exec-managerial,Husband,White,Male,2115.471,-0.7495738,98.88596,United-States,<=50K
31.180222,Private,336256.0,Prof-school,15.0122795,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,84.50499,-1.1174785,40.114033,Japan,<=50K
34.08954,Private,343527.5,Masters,14.001245,Married-civ-spouse,Exec-managerial,Husband,White,Male,41.183453,-0.16629902,40.07165,United-States,<=50K
38.091152,Private,338733.7,Bachelors,13.002506,Married-civ-spouse,Prof-specialty,Husband,White,Male,52.223003,-0.5838405,40.05596,Canada,<=50K
39.035183,?,156664.55,Masters,14.010309,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,3385.3945,-1.1932079,40.08064,?,<=50K
47.009243,State-gov,287254.53,Bachelors,13.0027685,Married-civ-spouse,Prof-specialty,Wife,White,Female,53.377544,-1.2784358,40.026848,United-States,<=50K
40.105206,Self-emp-not-inc,457926.3,Bachelors,12.994684,Married-civ-spouse,Prof-specialty,Husband,White,Male,36.328716,-0.4898006,60.042747,United-States,<=50K
32.108707,Federal-gov,454027.62,Bachelors,13.004951,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.592876,-0.6312572,40.04927,United-States,<=50K
50.010994,Local-gov,177626.34,Some-college,10.004043,Married-civ-spouse,Adm-clerical,Husband,White,Male,30.214947,1743.4757,48.002293,United-States,<=50K
50.135517,Private,164052.02,Bachelors,12.992855,Married-civ-spouse,Craft-repair,Husband,White,Male,52.957867,0.3459004,50.117767,United-States,<=50K
31.00681,Local-gov,377355.0,Prof-school,14.997306,Married-civ-spouse,Prof-specialty,Husband,White,Male,69.505844,-1.5276881,99.40529,Columbia,<=50K
52.075207,Private,180884.9,Bachelors,12.993987,Married-civ-spouse,Exec-managerial,Husband,White,Male,46.424664,-0.22207752,40.07475,United-States,<=50K
42.019917,Private,92327.99,Masters,14.000109,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,70.42638,-0.47029987,40.08403,?,<=50K
56.98598,Private,375469.22,Masters,13.989744,Married-civ-spouse,Adm-clerical,Husband,White,Male,41.529156,0.42390332,40.116066,United-States,<=50K
52.093723,Private,151777.83,Some-college,10.006989,Married-civ-spouse,Tech-support,Husband,White,Male,4996.2695,-0.34124103,40.064827,United-States,<=50K
49.00791,Local-gov,182279.17,Bachelors,12.999706,Married-civ-spouse,Exec-managerial,Husband,White,Male,59.926006,-0.9026805,40.048683,United-States,<=50K
44.022682,Self-emp-not-inc,247268.1,Bachelors,12.997783,Married-civ-spouse,Sales,Husband,White,Male,42.589703,-0.37165943,50.02516,United-States,<=50K
44.913826,Private,115362.086,Masters,14.003144,Divorced,Prof-specialty,Not-in-family,White,Female,85.91893,2265.5654,55.002888,United-States,<=50K
45.07392,Private,191432.1,Bachelors,12.994207,Married-civ-spouse,Craft-repair,Husband,White,Male,49.448345,0.3534077,50.105465,United-States,<=50K
44.017834,Self-emp-inc,181766.67,Some-college,10.001644,Married-civ-spouse,Exec-managerial,Husband,White,Male,16.362652,-0.59777176,49.941067,United-States,<=50K
31.157175,Private,297598.2,Doctorate,16.02584,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,81.14049,-0.8897182,40.123135,China,<=50K
35.06247,Private,195082.44,Bachelors,12.993138,Married-civ-spouse,Sales,Husband,White,Male,43.80015,-0.16124073,54.953907,United-States,<=50K
32.96825,State-gov,119469.38,Doctorate,16.017744,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,78.157455,-1.5341655,50.187893,Hong,<=50K
42.052826,Federal-gov,33390.48,Bachelors,13.002994,Married-civ-spouse,Prof-specialty,Husband,White,Male,55.8773,-0.83798325,40.05594,United-States,<=50K
48.971004,Self-emp-inc,197640.72,Some-college,10.004097,Married-civ-spouse,Sales,Husband,White,Male,7.484723,-0.6670238,59.897312,United-States,<=50K
47.023678,Self-emp-not-inc,274782.66,Bachelors,12.993274,Married-civ-spouse,Prof-specialty,Husband,White,Male,42.704205,-0.46672168,60.06116,United-States,<=50K
40.069492,Private,70865.09,Some-college,10.000765,Married-civ-spouse,Sales,Husband,White,Male,4286.062,-0.50254166,49.954163,United-States,<=50K
