model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
knn,k_center,0.45,0.349,0.352,0.448,0.122,0.141,0.148,0.123,4.569,0.001,0.523,0.509,0.789,0.844,0.652,0.000165,original,0.01,5,,,,
xgb,craig,0.7,0.633,0.633,0.667,0.187,0.221,0.221,0.183,5.61,23.261,0.547,0.374,0.436,0.387,0.624,2.5e-05,original,0.01,5,,,,
rf,craig,0.65,0.633,0.633,0.633,0.374,0.371,0.371,0.371,9.731,0.291,0.559,0.341,0.375,0.345,0.673,1.6e-05,original,0.01,5,,,,
svc,craig,0.6,0.51,0.52,0.583,0.122,0.176,0.196,0.149,2.392,0.002,0.493,0.154,0.079,0.169,0.571,3e-06,original,0.01,5,,,,
logreg,craig,0.55,0.45,0.46,0.533,0.187,0.216,0.235,0.201,4.108,0.225,0.469,0.152,0.083,0.164,0.457,0.0,original,0.01,5,,,,
mlp,craig,0.55,0.45,0.46,0.533,0.187,0.216,0.235,0.201,6.367,0.072,0.518,0.39,0.479,0.417,0.557,8.5e-05,original,0.01,5,,,,
naive_bayes,craig,0.45,0.397,0.413,0.45,0.187,0.194,0.192,0.163,4.541,0.001,0.574,0.511,0.662,0.608,0.602,1e-06,original,0.01,5,,,,
knn,craig,0.65,0.583,0.567,0.6,0.2,0.247,0.271,0.226,4.877,0.001,0.478,0.193,0.151,0.198,0.489,9e-06,original,0.01,5,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.81,9.256,0.363,0.109,0.045,0.118,0.121,7.5e-05,original,0.01,5,,,,
rf,lc,0.808,0.766,0.759,0.795,0.166,0.241,0.258,0.193,9.166,0.222,0.299,0.275,0.386,0.311,0.222,1.4e-05,original,0.01,5,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.197,0.002,0.253,0.168,0.199,0.17,0.148,4e-06,original,0.01,5,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.365,0.131,0.247,0.186,0.238,0.193,0.177,0.0,original,0.01,5,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.857,1.258,0.277,0.256,0.362,0.288,0.217,5.3e-05,original,0.01,5,,,,
naive_bayes,lc,0.525,0.472,0.462,0.51,0.241,0.263,0.276,0.259,2.892,0.001,0.359,0.362,0.539,0.466,0.381,1e-06,original,0.01,5,,,,
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.866,0.001,0.232,0.176,0.226,0.182,0.199,0.000121,original,0.01,5,,,,
xgb,random,0.808,0.789,0.788,0.795,0.05,0.067,0.071,0.067,2.687,0.14,0.651,0.613,0.77,0.747,0.745,1.8e-05,original,0.01,6,,,,
rf,random,0.683,0.674,0.678,0.681,0.141,0.137,0.133,0.134,7.902,0.509,0.712,0.624,0.754,0.719,0.787,4.1e-05,original,0.01,6,,,,
svc,random,0.675,0.638,0.631,0.648,0.067,0.072,0.076,0.065,2.271,0.002,0.688,0.623,0.763,0.732,0.741,5e-06,original,0.01,6,,,,
logreg,random,0.667,0.65,0.65,0.657,0.212,0.218,0.218,0.214,4.898,0.005,0.725,0.671,0.804,0.784,0.823,0.0,original,0.01,6,,,,
mlp,random,0.592,0.583,0.588,0.59,0.145,0.137,0.131,0.133,4.742,0.093,0.682,0.613,0.753,0.719,0.758,0.000102,original,0.01,6,,,,
naive_bayes,random,0.517,0.491,0.49,0.51,0.178,0.202,0.209,0.185,3.318,0.001,0.522,0.37,0.441,0.387,0.519,1e-06,original,0.01,6,,,,
knn,random,0.75,0.732,0.732,0.738,0.046,0.048,0.048,0.048,6.763,0.001,0.695,0.606,0.738,0.698,0.748,1.9e-05,original,0.01,6,,,,
xgb,k-means,0.967,0.969,0.97,0.971,0.067,0.062,0.06,0.057,5.955,1.212,0.809,0.805,0.898,0.897,0.808,7.1e-05,original,0.01,6,,,,
rf,k-means,0.908,0.901,0.906,0.914,0.13,0.137,0.13,0.114,16.831,0.219,0.708,0.507,0.588,0.535,0.854,2.6e-05,original,0.01,6,,,,
svc,k-means,0.6,0.567,0.571,0.59,0.186,0.18,0.166,0.161,8.292,0.002,0.807,0.723,0.831,0.811,0.884,4e-06,original,0.01,6,,,,
logreg,k-means,0.792,0.768,0.771,0.79,0.129,0.141,0.138,0.123,6.468,0.11,0.77,0.693,0.811,0.788,0.867,0.0,original,0.01,6,,,,
mlp,k-means,0.675,0.646,0.646,0.667,0.198,0.224,0.225,0.197,5.172,0.086,0.75,0.69,0.814,0.795,0.852,0.000101,original,0.01,6,,,,
naive_bayes,k-means,0.608,0.606,0.608,0.61,0.166,0.17,0.172,0.174,4.053,0.001,0.595,0.518,0.659,0.605,0.602,1e-06,original,0.01,6,,,,
knn,k-means,0.633,0.592,0.605,0.648,0.085,0.123,0.105,0.065,7.546,0.001,0.643,0.662,0.834,0.845,0.824,1e-05,original,0.01,6,,,,
xgb,ag,0.917,0.913,0.914,0.914,0.115,0.116,0.114,0.114,8.682,7.701,0.815,0.808,0.898,0.897,0.89,9e-05,original,0.01,6,,,,
rf,ag,0.767,0.763,0.764,0.771,0.18,0.196,0.201,0.194,11.833,1.114,0.759,0.652,0.77,0.736,0.854,4.5e-05,original,0.01,6,,,,
svc,ag,0.733,0.732,0.736,0.738,0.094,0.099,0.1,0.102,3.075,0.001,0.785,0.759,0.867,0.861,0.888,4e-06,original,0.01,6,,,,
logreg,ag,0.883,0.883,0.886,0.886,0.143,0.143,0.14,0.14,10.404,1.299,0.783,0.722,0.836,0.821,0.864,0.0,original,0.01,6,,,,
mlp,ag,0.633,0.626,0.634,0.648,0.143,0.146,0.143,0.143,15.33,4.018,0.731,0.662,0.792,0.766,0.816,4.9e-05,original,0.01,6,,,,
naive_bayes,ag,0.625,0.621,0.631,0.643,0.126,0.135,0.133,0.128,5.515,0.001,0.62,0.49,0.599,0.539,0.644,1e-06,original,0.01,6,,,,
knn,ag,0.683,0.673,0.674,0.681,0.202,0.209,0.21,0.206,5.278,0.001,0.719,0.7,0.836,0.829,0.822,2.8e-05,original,0.01,6,,,,
xgb,k_center,0.625,0.614,0.617,0.624,0.292,0.295,0.292,0.291,6.494,0.275,0.749,0.67,0.794,0.767,0.808,1.7e-05,original,0.01,6,,,,
rf,k_center,0.567,0.558,0.56,0.567,0.225,0.232,0.234,0.233,8.911,0.438,0.84,0.796,0.885,0.878,0.855,2.2e-05,original,0.01,6,,,,
svc,k_center,0.5,0.337,0.303,0.443,0.0,0.074,0.091,0.029,4.186,0.002,0.568,0.561,0.758,0.747,0.396,7e-06,original,0.01,6,,,,
logreg,k_center,0.408,0.345,0.352,0.41,0.119,0.119,0.116,0.098,4.469,0.617,0.502,0.495,0.703,0.675,0.529,0.0,original,0.01,6,,,,
mlp,k_center,0.35,0.272,0.278,0.352,0.086,0.031,0.035,0.065,4.815,0.067,0.588,0.547,0.714,0.676,0.622,7.8e-05,original,0.01,6,,,,
naive_bayes,k_center,0.383,0.299,0.305,0.386,0.113,0.073,0.069,0.086,4.396,0.001,0.499,0.498,0.725,0.713,0.526,1e-06,original,0.01,6,,,,
knn,k_center,0.5,0.4,0.402,0.5,0.095,0.132,0.143,0.111,6.513,0.001,0.516,0.445,0.58,0.514,0.522,0.000119,original,0.01,6,,,,
xgb,craig,0.7,0.623,0.607,0.65,0.292,0.348,0.367,0.318,3.53,0.239,0.679,0.604,0.743,0.706,0.684,1.7e-05,original,0.01,6,,,,
rf,craig,0.55,0.477,0.52,0.583,0.187,0.19,0.165,0.149,9.186,0.244,0.675,0.577,0.707,0.661,0.74,1.1e-05,original,0.01,6,,,,
svc,craig,0.7,0.63,0.613,0.65,0.187,0.249,0.275,0.226,3.647,0.002,0.538,0.455,0.584,0.519,0.55,2e-06,original,0.01,6,,,,
logreg,craig,0.65,0.59,0.573,0.617,0.3,0.35,0.367,0.323,5.131,0.507,0.558,0.568,0.803,0.835,0.668,0.0,original,0.01,6,,,,
mlp,craig,0.65,0.583,0.567,0.6,0.2,0.247,0.271,0.226,3.87,0.046,0.628,0.618,0.791,0.783,0.659,6.8e-05,original,0.01,6,,,,
naive_bayes,craig,0.55,0.52,0.52,0.533,0.367,0.366,0.366,0.36,4.298,0.001,0.588,0.551,0.721,0.686,0.589,1e-06,original,0.01,6,,,,
knn,craig,0.55,0.397,0.407,0.533,0.1,0.143,0.174,0.125,3.469,0.001,0.555,0.509,0.673,0.624,0.533,3.7e-05,original,0.01,6,,,,
xgb,lc,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,4.012,0.078,0.363,0.109,0.045,0.118,0.121,1.7e-05,original,0.01,6,,,,
rf,lc,0.933,0.933,0.933,0.933,0.133,0.133,0.133,0.133,6.545,0.219,0.301,0.28,0.398,0.32,0.222,1.5e-05,original,0.01,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.39,0.002,0.264,0.139,0.139,0.139,0.117,2e-06,original,0.01,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.103,0.007,0.255,0.149,0.162,0.149,0.128,0.0,original,0.01,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.598,0.038,0.26,0.238,0.337,0.265,0.204,3.5e-05,original,0.01,6,,,,
naive_bayes,lc,0.642,0.613,0.609,0.624,0.187,0.189,0.191,0.188,2.55,0.002,0.364,0.368,0.547,0.474,0.382,1e-06,original,0.01,6,,,,
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.508,0.001,0.261,0.162,0.184,0.163,0.191,0.00012,original,0.01,6,,,,
