model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.748,0.106,0.252,0.199,0.261,0.209,0.178,0.0,original,0.01,5,0,0,0,0.0015592575073242188
mlp,lc,0.933,0.93,0.934,0.943,0.133,0.14,0.131,0.114,7.719,1.474,0.297,0.28,0.399,0.321,0.227,5.8e-05,original,0.01,5,0,0,0,0.0015592575073242188
naive_bayes,lc,0.717,0.71,0.717,0.729,0.161,0.166,0.165,0.159,4.66,0.001,0.434,0.439,0.666,0.632,0.447,1e-06,original,0.01,5,0,0,0,0.0015592575073242188
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.397,0.001,0.239,0.2,0.27,0.212,0.186,0.000141,original,0.01,5,0,0,0,0.0015592575073242188
xgb,lc,0.975,0.971,0.971,0.971,0.05,0.057,0.057,0.057,2.869,0.123,0.357,0.11,0.049,0.118,0.171,1.7e-05,latent,0.01,5,0,0,0,0.0015592575073242188
rf,lc,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,8.396,0.465,0.217,0.18,0.242,0.19,0.149,1.9e-05,latent,0.01,5,0,0,0,0.0015592575073242188
svc,lc,0.867,0.865,0.87,0.881,0.125,0.13,0.123,0.109,3.896,0.002,0.318,0.325,0.488,0.407,0.226,7e-06,latent,0.01,5,0,0,0,0.0015592575073242188
logreg,lc,0.867,0.865,0.87,0.881,0.125,0.13,0.123,0.109,3.523,0.007,0.343,0.357,0.547,0.474,0.261,1e-06,latent,0.01,5,0,0,0,0.0015592575073242188
mlp,lc,0.833,0.833,0.84,0.852,0.105,0.111,0.104,0.091,8.481,0.047,0.34,0.353,0.537,0.463,0.251,0.000103,latent,0.01,5,0,0,0,0.0015592575073242188
naive_bayes,lc,0.933,0.93,0.934,0.943,0.133,0.14,0.131,0.114,6.152,0.001,0.275,0.308,0.495,0.414,0.245,2e-06,latent,0.01,5,0,0,0,0.0015592575073242188
knn,lc,0.9,0.896,0.9,0.91,0.133,0.14,0.132,0.117,6.99,0.001,0.351,0.357,0.534,0.459,0.271,6e-06,latent,0.01,5,0,0,0,0.0015592575073242188
xgb,craig,0.65,0.607,0.607,0.617,0.255,0.26,0.26,0.245,3.291,0.312,0.797,0.689,0.798,0.77,0.838,1.7e-05,original,0.01,5,0,0,0,0.001474142074584961
rf,craig,0.5,0.313,0.307,0.467,0.0,0.057,0.136,0.125,10.722,0.431,0.5,0.458,0.774,0.845,0.5,1.3e-05,original,0.01,5,0,0,0,0.001474142074584961
svc,craig,0.65,0.607,0.607,0.617,0.255,0.26,0.26,0.245,3.686,0.001,0.542,0.52,0.706,0.671,0.56,2e-06,original,0.01,5,0,0,0,0.001474142074584961
logreg,craig,0.65,0.517,0.5,0.6,0.2,0.281,0.298,0.226,3.361,0.007,0.487,0.302,0.338,0.306,0.523,0.0,original,0.01,5,0,0,0,0.001474142074584961
mlp,craig,0.5,0.463,0.48,0.5,0.316,0.32,0.311,0.293,6.033,0.035,0.506,0.377,0.461,0.401,0.52,6.5e-05,original,0.01,5,0,0,0,0.001474142074584961
naive_bayes,craig,0.6,0.513,0.54,0.6,0.122,0.136,0.124,0.082,5.991,0.001,0.523,0.356,0.416,0.367,0.57,1e-06,original,0.01,5,0,0,0,0.001474142074584961
knn,craig,0.7,0.633,0.633,0.667,0.187,0.221,0.221,0.183,4.672,0.001,0.56,0.565,0.782,0.792,0.576,0.0001,original,0.01,5,0,0,0,0.001474142074584961
xgb,craig,0.55,0.503,0.52,0.533,0.245,0.229,0.212,0.201,1.448,0.531,0.51,0.351,0.413,0.363,0.477,3e-05,latent,0.01,5,0,0,0,0.001474142074584961
rf,craig,0.5,0.373,0.453,0.6,0.0,0.033,0.098,0.082,8.847,0.226,0.5,0.134,0.042,0.155,0.5,1.1e-05,latent,0.01,5,0,0,0,0.001474142074584961
svc,craig,0.55,0.433,0.433,0.533,0.245,0.286,0.291,0.245,2.332,0.002,0.5,0.134,0.042,0.155,0.513,5e-06,latent,0.01,5,0,0,0,0.001474142074584961
logreg,craig,0.55,0.5,0.5,0.533,0.245,0.274,0.279,0.245,4.637,0.007,0.505,0.332,0.382,0.34,0.489,1e-06,latent,0.01,5,0,0,0,0.001474142074584961
mlp,craig,0.7,0.697,0.713,0.717,0.292,0.291,0.266,0.267,4.745,0.082,0.518,0.424,0.541,0.474,0.527,5.9e-05,latent,0.01,5,0,0,0,0.001474142074584961
naive_bayes,craig,0.4,0.32,0.347,0.417,0.122,0.112,0.15,0.149,4.054,0.002,0.805,0.737,0.844,0.829,0.828,2e-06,latent,0.01,5,0,0,0,0.001474142074584961
knn,craig,0.6,0.45,0.433,0.533,0.122,0.18,0.2,0.125,5.114,0.001,0.492,0.483,0.687,0.651,0.507,0.000116,latent,0.01,5,0,0,0,0.001474142074584961
xgb,random,0.808,0.789,0.788,0.795,0.05,0.067,0.071,0.067,4.342,8.447,0.651,0.613,0.77,0.747,0.745,1.9e-05,original,0.01,6,,,,
rf,random,0.683,0.674,0.678,0.681,0.141,0.137,0.133,0.134,9.733,0.62,0.712,0.627,0.757,0.723,0.787,3.3e-05,original,0.01,6,,,,
svc,random,0.675,0.638,0.631,0.648,0.067,0.072,0.076,0.065,4.616,0.002,0.688,0.623,0.763,0.732,0.74,5e-06,original,0.01,6,,,,
logreg,random,0.667,0.65,0.65,0.657,0.212,0.218,0.218,0.214,6.553,0.004,0.725,0.671,0.804,0.784,0.823,0.0,original,0.01,6,,,,
mlp,random,0.6,0.588,0.588,0.59,0.164,0.159,0.159,0.161,5.823,0.034,0.685,0.623,0.765,0.736,0.771,0.000164,original,0.01,6,,,,
naive_bayes,random,0.517,0.491,0.49,0.51,0.178,0.202,0.209,0.185,5.072,0.001,0.522,0.37,0.441,0.387,0.519,1e-06,original,0.01,6,,,,
knn,random,0.75,0.732,0.732,0.738,0.046,0.048,0.048,0.048,3.849,0.001,0.695,0.606,0.738,0.698,0.748,8e-06,original,0.01,6,,,,
xgb,k-means,0.975,0.971,0.971,0.971,0.05,0.057,0.057,0.057,4.975,0.075,0.798,0.801,0.896,0.897,0.874,1.6e-05,original,0.01,6,0,0,0,0.001459360122680664
rf,k-means,0.967,0.969,0.97,0.971,0.067,0.062,0.06,0.057,9.597,0.444,0.755,0.706,0.829,0.814,0.846,2.9e-05,original,0.01,6,0,0,0,0.001459360122680664
svc,k-means,0.8,0.791,0.791,0.795,0.135,0.144,0.145,0.144,3.564,0.002,0.709,0.705,0.845,0.843,0.827,4e-06,original,0.01,6,0,0,0,0.001459360122680664
logreg,k-means,0.908,0.906,0.907,0.91,0.076,0.077,0.076,0.074,7.033,1.079,0.78,0.745,0.858,0.849,0.83,0.0,original,0.01,6,0,0,0,0.001459360122680664
mlp,k-means,0.825,0.817,0.818,0.824,0.041,0.055,0.059,0.056,4.8,0.067,0.745,0.691,0.817,0.8,0.826,8e-05,original,0.01,6,0,0,0,0.001459360122680664
naive_bayes,k-means,0.733,0.714,0.713,0.729,0.172,0.192,0.196,0.183,6.982,0.001,0.65,0.572,0.713,0.669,0.631,1e-06,original,0.01,6,0,0,0,0.001459360122680664
knn,k-means,0.825,0.817,0.818,0.824,0.041,0.055,0.059,0.056,4.279,0.001,0.735,0.677,0.807,0.787,0.817,0.000157,original,0.01,6,0,0,0,0.001459360122680664
xgb,k-means,0.942,0.942,0.943,0.943,0.117,0.117,0.114,0.114,6.55,2.919,0.816,0.803,0.894,0.892,0.845,2.1e-05,latent,0.01,6,0,0,0,0.001459360122680664
rf,k-means,0.967,0.969,0.97,0.971,0.067,0.062,0.06,0.057,8.286,0.486,0.807,0.806,0.898,0.898,0.889,3.6e-05,latent,0.01,6,0,0,0,0.001459360122680664
svc,k-means,0.875,0.878,0.882,0.886,0.065,0.061,0.059,0.057,4.912,0.003,0.779,0.739,0.853,0.843,0.861,6e-06,latent,0.01,6,0,0,0,0.001459360122680664
logreg,k-means,0.908,0.909,0.912,0.914,0.076,0.074,0.072,0.07,6.353,0.053,0.804,0.759,0.863,0.853,0.874,1e-06,latent,0.01,6,0,0,0,0.001459360122680664
mlp,k-means,0.733,0.728,0.734,0.743,0.141,0.145,0.143,0.14,6.495,0.077,0.763,0.695,0.815,0.795,0.839,7e-05,latent,0.01,6,0,0,0,0.001459360122680664
naive_bayes,k-means,0.908,0.901,0.906,0.914,0.13,0.137,0.13,0.114,7.222,0.001,0.771,0.632,0.74,0.699,0.802,2e-06,latent,0.01,6,0,0,0,0.001459360122680664
knn,k-means,0.867,0.85,0.849,0.852,0.081,0.093,0.095,0.091,5.811,0.001,0.76,0.703,0.825,0.808,0.826,6e-06,latent,0.01,6,0,0,0,0.001459360122680664
xgb,k-center,0.775,0.76,0.76,0.767,0.05,0.063,0.066,0.065,4.45,2.074,0.832,0.794,0.885,0.879,0.811,1.6e-05,original,0.01,6,0,0,0,0.0014557838439941406
rf,k-center,0.792,0.761,0.758,0.771,0.132,0.157,0.163,0.146,9.706,0.559,0.819,0.733,0.837,0.818,0.863,2.9e-05,original,0.01,6,0,0,0,0.0014557838439941406
svc,k-center,0.5,0.337,0.303,0.443,0.0,0.074,0.091,0.029,5.298,0.002,0.597,0.471,0.579,0.517,0.49,7e-06,original,0.01,6,0,0,0,0.0014557838439941406
logreg,k-center,0.483,0.384,0.362,0.438,0.131,0.127,0.132,0.118,4.076,0.005,0.723,0.735,0.865,0.869,0.855,0.0,original,0.01,6,0,0,0,0.0014557838439941406
mlp,k-center,0.15,0.139,0.136,0.143,0.131,0.128,0.129,0.128,3.703,1.219,0.674,0.558,0.681,0.629,0.737,5.7e-05,original,0.01,6,0,0,0,0.0014557838439941406
naive_bayes,k-center,0.35,0.303,0.307,0.352,0.101,0.118,0.127,0.111,3.796,0.001,0.592,0.502,0.634,0.575,0.603,1e-06,original,0.01,6,0,0,0,0.0014557838439941406
knn,k-center,0.533,0.488,0.487,0.524,0.13,0.151,0.155,0.131,6.304,0.001,0.559,0.569,0.806,0.843,0.644,0.000104,original,0.01,6,0,0,0,0.0014557838439941406
xgb,k-center,0.7,0.669,0.668,0.686,0.165,0.177,0.178,0.167,2.388,0.345,0.82,0.746,0.849,0.833,0.859,1.7e-05,latent,0.01,6,0,0,0,0.0014557838439941406
rf,k-center,0.575,0.553,0.552,0.567,0.138,0.151,0.155,0.148,7.87,0.233,0.801,0.722,0.831,0.812,0.879,1.7e-05,latent,0.01,6,0,0,0,0.0014557838439941406
svc,k-center,0.433,0.269,0.234,0.376,0.133,0.063,0.046,0.105,3.189,0.002,0.56,0.473,0.604,0.542,0.45,8e-06,latent,0.01,6,0,0,0,0.0014557838439941406
logreg,k-center,0.25,0.219,0.21,0.233,0.115,0.116,0.118,0.111,4.771,0.007,0.703,0.597,0.722,0.679,0.777,1e-06,latent,0.01,6,0,0,0,0.0014557838439941406
mlp,k-center,0.175,0.164,0.164,0.171,0.11,0.109,0.11,0.107,4.934,0.182,0.694,0.559,0.673,0.62,0.763,3.9e-05,latent,0.01,6,0,0,0,0.0014557838439941406
naive_bayes,k-center,0.333,0.292,0.288,0.324,0.046,0.067,0.078,0.056,5.046,0.001,0.771,0.645,0.757,0.719,0.873,2e-06,latent,0.01,6,0,0,0,0.0014557838439941406
knn,k-center,0.417,0.357,0.355,0.41,0.095,0.104,0.118,0.098,4.299,0.001,0.622,0.598,0.768,0.749,0.641,0.000124,latent,0.01,6,0,0,0,0.0014557838439941406
xgb,ag,0.933,0.93,0.934,0.943,0.133,0.14,0.131,0.114,3.802,0.254,0.791,0.797,0.895,0.896,0.855,2.1e-05,original,0.01,6,0,0,0,0.00153350830078125
rf,ag,0.783,0.754,0.751,0.767,0.089,0.123,0.131,0.111,7.131,0.271,0.731,0.694,0.825,0.813,0.831,1.6e-05,original,0.01,6,0,0,0,0.00153350830078125
svc,ag,0.858,0.853,0.856,0.857,0.094,0.092,0.09,0.09,8.33,0.002,0.785,0.714,0.828,0.809,0.859,4e-06,original,0.01,6,0,0,0,0.00153350830078125
logreg,ag,0.942,0.94,0.942,0.943,0.073,0.073,0.072,0.07,10.736,0.64,0.802,0.755,0.86,0.85,0.866,0.0,original,0.01,6,0,0,0,0.00153350830078125
mlp,ag,0.883,0.879,0.881,0.886,0.1,0.11,0.111,0.107,8.947,0.116,0.753,0.679,0.802,0.778,0.828,0.000109,original,0.01,6,0,0,0,0.00153350830078125
naive_bayes,ag,0.517,0.481,0.477,0.505,0.122,0.147,0.158,0.133,3.218,0.001,0.563,0.508,0.664,0.612,0.555,2e-06,original,0.01,6,0,0,0,0.00153350830078125
knn,ag,0.792,0.761,0.758,0.771,0.132,0.157,0.163,0.146,7.362,0.001,0.739,0.687,0.816,0.798,0.815,7e-06,original,0.01,6,0,0,0,0.00153350830078125
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.1,0.029,0.809,0.802,0.895,0.894,0.819,1.9e-05,latent,0.01,6,0,0,0,0.00153350830078125
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.966,1.089,0.793,0.798,0.895,0.896,0.894,8.8e-05,latent,0.01,6,0,0,0,0.00153350830078125
svc,ag,0.85,0.848,0.851,0.857,0.082,0.092,0.094,0.09,5.326,0.002,0.811,0.722,0.828,0.807,0.884,6e-06,latent,0.01,6,0,0,0,0.00153350830078125
logreg,ag,0.908,0.909,0.912,0.914,0.076,0.074,0.072,0.07,2.285,0.01,0.82,0.777,0.874,0.866,0.887,1e-06,latent,0.01,6,0,0,0,0.00153350830078125
mlp,ag,0.767,0.758,0.758,0.767,0.155,0.171,0.177,0.169,3.879,2.475,0.788,0.709,0.822,0.801,0.871,0.000125,latent,0.01,6,0,0,0,0.00153350830078125
naive_bayes,ag,0.842,0.837,0.843,0.852,0.14,0.145,0.138,0.128,2.769,0.001,0.804,0.667,0.773,0.737,0.823,2e-06,latent,0.01,6,0,0,0,0.00153350830078125
knn,ag,0.775,0.762,0.763,0.767,0.068,0.067,0.066,0.065,4.275,0.001,0.772,0.712,0.829,0.813,0.842,5e-05,latent,0.01,6,0,0,0,0.00153350830078125
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.637,5.816,0.397,0.311,0.398,0.334,0.235,4.9e-05,original,0.01,6,0,0,0,0.00787663459777832
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.245,0.47,0.297,0.215,0.269,0.223,0.196,2.9e-05,original,0.01,6,0,0,0,0.00787663459777832
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.217,0.002,0.252,0.209,0.281,0.223,0.182,2e-06,original,0.01,6,0,0,0,0.00787663459777832
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.801,0.153,0.275,0.22,0.289,0.233,0.195,0.0,original,0.01,6,0,0,0,0.00787663459777832
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.779,0.054,0.328,0.254,0.327,0.269,0.23,0.000106,original,0.01,6,0,0,0,0.00787663459777832
naive_bayes,lc,0.625,0.612,0.619,0.629,0.237,0.236,0.233,0.232,8.013,0.001,0.428,0.426,0.625,0.571,0.406,1e-06,original,0.01,6,0,0,0,0.00787663459777832
knn,lc,0.975,0.971,0.971,0.971,0.05,0.057,0.057,0.057,10.408,0.001,0.345,0.216,0.245,0.218,0.239,5e-06,original,0.01,6,0,0,0,0.00787663459777832
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.986,0.039,0.402,0.314,0.4,0.337,0.254,3.2e-05,latent,0.01,6,0,0,0,0.00787663459777832
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.707,0.714,0.314,0.262,0.351,0.285,0.205,5e-05,latent,0.01,6,0,0,0,0.00787663459777832
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.559,0.003,0.284,0.252,0.349,0.278,0.21,7e-06,latent,0.01,6,0,0,0,0.00787663459777832
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.623,0.006,0.28,0.246,0.339,0.27,0.208,1e-06,latent,0.01,6,0,0,0,0.00787663459777832
mlp,lc,0.95,0.942,0.94,0.943,0.1,0.117,0.119,0.114,7.122,0.156,0.282,0.24,0.326,0.26,0.218,0.000157,latent,0.01,6,0,0,0,0.00787663459777832
naive_bayes,lc,0.908,0.901,0.906,0.914,0.13,0.137,0.13,0.114,4.728,0.001,0.289,0.323,0.527,0.452,0.261,2e-06,latent,0.01,6,0,0,0,0.00787663459777832
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.954,0.001,0.328,0.212,0.246,0.215,0.238,5e-06,latent,0.01,6,0,0,0,0.00787663459777832
xgb,craig,0.9,0.867,0.867,0.867,0.122,0.163,0.163,0.163,6.698,3.638,0.834,0.791,0.882,0.875,0.857,1.7e-05,original,0.01,6,0,0,0,0.013529777526855469
rf,craig,0.55,0.447,0.447,0.517,0.187,0.21,0.217,0.17,8.073,0.436,0.756,0.678,0.8,0.775,0.769,2.4e-05,original,0.01,6,0,0,0,0.013529777526855469
