<<<<<<< HEAD:Experiments_F_H/checkpoint_adult_Dlatent_G/metrics.csv
model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,18.11,0.272,0.753,0.711,0.772,0.758,0.832,7e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
svc,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.013,0.001,0.778,0.747,0.805,0.797,0.201,3e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
logreg,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,5.138,0.007,0.771,0.748,0.809,0.801,0.86,1.1e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
mlp,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.041,1.042,0.781,0.735,0.791,0.778,0.864,1.1e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.249,0.048,0.641,0.604,0.679,0.656,0.677,4e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,18.261,0.363,0.712,0.683,0.753,0.74,0.795,1e-05,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
svc,k-means,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,9.143,0.001,0.791,0.75,0.805,0.794,0.871,4e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
logreg,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,6.695,0.006,0.778,0.746,0.804,0.794,0.867,0.0,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
mlp,k-means,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,5.334,0.022,0.787,0.748,0.804,0.793,0.875,2e-05,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014760494232177734
xgb,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,8.334,0.063,0.484,0.484,0.625,0.625,0.444,2e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
rf,k-center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,18.559,0.432,0.521,0.517,0.633,0.619,0.488,8e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
svc,k-center,0.65,0.547,0.547,0.65,0.2,0.275,0.275,0.2,5.405,0.001,0.51,0.452,0.668,0.765,0.448,4e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
logreg,k-center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,7.387,0.007,0.525,0.526,0.66,0.665,0.524,1.2e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
mlp,k-center,0.35,0.287,0.287,0.35,0.122,0.119,0.119,0.122,7.542,0.875,0.515,0.511,0.627,0.612,0.489,1.3e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
xgb,k-center,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,6.905,0.151,0.548,0.533,0.629,0.606,0.555,4e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,14.766,0.176,0.5,0.432,0.657,0.761,0.5,4e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
svc,k-center,0.4,0.367,0.367,0.4,0.2,0.217,0.217,0.2,7.12,0.001,0.572,0.575,0.721,0.76,0.418,3e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
logreg,k-center,0.3,0.247,0.247,0.3,0.187,0.165,0.165,0.187,7.477,0.008,0.532,0.519,0.619,0.595,0.556,0.0,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
mlp,k-center,0.2,0.16,0.16,0.2,0.1,0.08,0.08,0.1,8.837,0.037,0.6,0.563,0.641,0.614,0.643,1.3e-05,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.00139617919921875
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.921,0.024,0.69,0.677,0.756,0.749,0.752,4e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
rf,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,17.292,0.285,0.682,0.608,0.663,0.636,0.764,6e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
svc,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,7.279,0.001,0.787,0.732,0.784,0.77,0.866,4e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.743,0.007,0.733,0.712,0.781,0.773,0.821,6e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
mlp,ag,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,3.917,1.327,0.773,0.745,0.805,0.796,0.863,1.4e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.139,0.029,0.685,0.614,0.671,0.645,0.742,5e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,15.363,0.264,0.725,0.667,0.727,0.706,0.806,6e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
svc,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.581,0.002,0.771,0.742,0.802,0.793,0.132,3e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.293,0.006,0.778,0.744,0.802,0.792,0.869,0.0,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
mlp,ag,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,7.469,0.024,0.771,0.735,0.794,0.783,0.863,1.3e-05,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0012664794921875
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.955,0.048,0.228,0.245,0.334,0.284,0.184,4e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,20.714,0.458,0.231,0.252,0.353,0.302,0.141,1e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.82,0.001,0.211,0.201,0.246,0.21,0.131,2e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.205,0.007,0.228,0.182,0.195,0.183,0.127,7e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.399,2.182,0.202,0.213,0.282,0.235,0.126,5e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
xgb,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.445,0.087,0.294,0.313,0.445,0.406,0.196,4e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,17.149,0.248,0.233,0.248,0.336,0.286,0.143,8e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.373,0.001,0.244,0.181,0.184,0.181,0.133,3e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.009,0.006,0.234,0.193,0.212,0.194,0.133,0.0,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.1,0.02,0.225,0.222,0.28,0.238,0.133,2.3e-05,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0014786720275878906
xgb,craig,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,5.299,0.071,0.631,0.618,0.709,0.698,0.631,5e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
rf,craig,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,14.661,0.178,0.5,0.193,0.092,0.239,0.5,4e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
svc,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,5.464,0.001,0.526,0.491,0.686,0.766,0.502,2e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
logreg,craig,0.6,0.533,0.533,0.6,0.374,0.4,0.4,0.374,7.522,0.006,0.555,0.552,0.709,0.754,0.65,6e-06,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
mlp,craig,0.5,0.467,0.467,0.5,0.447,0.452,0.452,0.447,8.492,2.318,0.553,0.555,0.688,0.701,0.563,1.6e-05,original,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
xgb,craig,0.7,0.667,0.667,0.7,0.4,0.422,0.422,0.4,6.832,0.518,0.459,0.342,0.348,0.342,0.414,5e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
rf,craig,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,22.791,0.327,0.5,0.432,0.657,0.761,0.5,3e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
svc,craig,0.3,0.2,0.2,0.3,0.245,0.163,0.163,0.245,9.588,0.002,0.586,0.513,0.566,0.534,0.5,1e-06,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
logreg,craig,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,6.71,0.005,0.493,0.392,0.414,0.395,0.485,0.0,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
mlp,craig,0.2,0.133,0.133,0.2,0.245,0.163,0.163,0.245,8.262,0.019,0.49,0.472,0.564,0.531,0.488,1.3e-05,latent,10,5,1033.4447462558746,0,3.572942985130088e-07,0.0015740394592285156
xgb,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,4.708,0.399,0.691,0.705,0.793,0.801,0.844,2e-05,original,10,6,,,,
rf,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,20.018,0.566,0.767,0.691,0.742,0.721,0.848,1.2e-05,original,10,6,,,,
svc,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,9.6,0.001,0.76,0.724,0.785,0.774,0.847,2e-06,original,10,6,,,,
logreg,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,8.931,0.536,0.747,0.704,0.765,0.751,0.822,8e-06,original,10,6,,,,
mlp,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,9.382,2.005,0.751,0.719,0.781,0.77,0.838,9e-06,original,10,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.484,0.205,0.546,0.526,0.706,0.776,0.742,4e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.416,0.284,0.641,0.664,0.778,0.808,0.844,7e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
svc,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,5.309,0.002,0.746,0.671,0.723,0.701,0.815,3e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
logreg,k-means,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,6.894,0.014,0.691,0.632,0.694,0.67,0.747,6e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
mlp,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,8.138,0.943,0.781,0.712,0.763,0.745,0.863,1.7e-05,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.588,0.052,0.577,0.581,0.73,0.777,0.593,4e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.839,0.454,0.618,0.636,0.763,0.799,0.806,9e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
svc,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.672,0.002,0.784,0.707,0.756,0.737,0.327,3e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
logreg,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,7.693,0.011,0.737,0.709,0.775,0.764,0.83,0.0,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
mlp,k-means,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,12.803,0.049,0.748,0.723,0.788,0.779,0.846,2.9e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0013027191162109375
xgb,k-center,0.55,0.48,0.48,0.55,0.332,0.349,0.349,0.332,9.899,0.414,0.612,0.629,0.761,0.801,0.816,6e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,17.068,0.235,0.5,0.432,0.657,0.761,0.458,4e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
svc,k-center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,2.656,0.001,0.51,0.452,0.668,0.765,0.26,3e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
logreg,k-center,0.45,0.36,0.36,0.45,0.187,0.196,0.196,0.187,7.546,0.005,0.522,0.478,0.682,0.771,0.755,8e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
mlp,k-center,0.2,0.147,0.147,0.2,0.187,0.129,0.129,0.187,4.557,0.898,0.704,0.68,0.753,0.741,0.772,1.1e-05,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
xgb,k-center,0.4,0.387,0.387,0.4,0.255,0.257,0.257,0.255,7.833,0.306,0.659,0.588,0.644,0.616,0.739,4e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
rf,k-center,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,15.762,0.187,0.656,0.616,0.688,0.666,0.729,4e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
svc,k-center,0.5,0.387,0.387,0.5,0.158,0.181,0.181,0.158,7.198,0.002,0.53,0.493,0.69,0.775,0.173,3e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
logreg,k-center,0.5,0.387,0.387,0.5,0.158,0.181,0.181,0.158,7.033,0.005,0.582,0.585,0.739,0.796,0.832,0.0,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
mlp,k-center,0.2,0.147,0.147,0.2,0.187,0.129,0.129,0.187,7.64,0.036,0.72,0.672,0.736,0.718,0.79,2.1e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.001268625259399414
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.093,0.205,0.687,0.682,0.766,0.763,0.797,4e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,19.495,0.316,0.695,0.703,0.788,0.793,0.804,6e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
svc,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,7.099,0.001,0.767,0.719,0.776,0.762,0.849,3e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
logreg,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,2.769,0.005,0.764,0.744,0.806,0.799,0.862,9e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
mlp,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,8.202,2.014,0.76,0.703,0.759,0.741,0.848,1.1e-05,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.481,2.616,0.707,0.701,0.779,0.775,0.803,4e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,16.337,0.286,0.701,0.706,0.788,0.791,0.814,6e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.429,0.001,0.78,0.689,0.734,0.713,0.126,3e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
logreg,ag,0.8,0.767,0.767,0.8,0.245,0.291,0.291,0.245,6.723,0.007,0.783,0.765,0.823,0.818,0.881,0.0,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
mlp,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,4.066,0.051,0.749,0.708,0.769,0.755,0.834,2.4e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014612674713134766
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.15,0.035,0.24,0.253,0.339,0.289,0.183,6e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.519,0.576,0.228,0.242,0.326,0.277,0.136,2.6e-05,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.078,0.001,0.208,0.217,0.285,0.238,0.124,2e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.72,0.008,0.212,0.201,0.246,0.211,0.128,9e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.2,2.14,0.206,0.223,0.303,0.254,0.124,1e-05,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.382,0.03,0.24,0.253,0.339,0.289,0.234,3e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.045,0.477,0.232,0.248,0.337,0.286,0.137,1e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.23,0.001,0.202,0.217,0.292,0.243,0.117,3e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.655,0.007,0.202,0.21,0.276,0.23,0.116,0.0,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.454,0.032,0.214,0.233,0.321,0.27,0.124,1.2e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0014870166778564453
xgb,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,6.302,0.031,0.5,0.432,0.657,0.761,0.5,4e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
rf,craig,0.4,0.267,0.267,0.4,0.2,0.133,0.133,0.2,15.695,0.223,0.5,0.432,0.657,0.761,0.5,4e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
svc,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,5.269,0.001,0.5,0.432,0.657,0.761,0.562,2e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
logreg,craig,0.5,0.333,0.4,0.5,0.0,0.0,0.133,0.0,5.59,0.212,0.56,0.553,0.718,0.776,0.632,9e-06,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
mlp,craig,0.7,0.6,0.667,0.7,0.245,0.327,0.298,0.245,5.287,2.18,0.509,0.508,0.651,0.661,0.447,1.7e-05,original,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
xgb,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,4.247,0.04,0.5,0.432,0.657,0.761,0.5,4e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
rf,craig,0.6,0.467,0.467,0.6,0.2,0.267,0.267,0.2,15.77,0.432,0.5,0.432,0.657,0.761,0.317,1e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
svc,craig,0.6,0.467,0.533,0.6,0.2,0.267,0.267,0.2,8.444,0.001,0.563,0.56,0.719,0.771,0.575,1e-06,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
logreg,craig,0.6,0.467,0.533,0.6,0.2,0.267,0.267,0.2,6.993,0.257,0.56,0.555,0.717,0.773,0.562,0.0,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
mlp,craig,0.7,0.6,0.667,0.7,0.245,0.327,0.298,0.245,7.921,0.032,0.49,0.487,0.639,0.652,0.431,2.2e-05,latent,10,6,1033.4447462558746,0,3.572942985130088e-07,0.0012383460998535156
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,8.128,0.045,0.662,0.592,0.649,0.621,0.777,1e-06,original,10,7,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,16.281,0.512,0.744,0.706,0.769,0.755,0.834,1.4e-05,original,10,7,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,10.764,0.001,0.685,0.689,0.776,0.778,0.311,4e-06,original,10,7,,,,
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.752,0.244,0.752,0.684,0.737,0.717,0.829,1.2e-05,original,10,7,,,,
mlp,random,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.728,1.039,0.759,0.696,0.751,0.732,0.845,1e-05,original,10,7,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.53,0.16,0.635,0.651,0.763,0.784,0.799,1.1e-05,original,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.424,0.177,0.743,0.693,0.753,0.736,0.825,5e-06,original,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
svc,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,7.088,0.002,0.773,0.712,0.766,0.749,0.151,4e-06,original,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
logreg,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,7.015,0.005,0.775,0.756,0.816,0.81,0.865,8e-06,original,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
mlp,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,4.756,0.776,0.788,0.728,0.779,0.764,0.868,1.5e-05,original,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
xgb,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,12.551,4.608,0.667,0.66,0.747,0.742,0.741,1e-05,latent,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,18.889,0.508,0.696,0.658,0.728,0.711,0.776,1e-05,latent,10,7,1033.4447462558746,0,3.572942985130088e-07,0.0018551349639892578
