model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,random,0.833,0.832,0.832,0.833,0.053,0.053,0.053,0.053,12.123,0.237,0.797,0.698,0.808,0.783,0.855,1.2e-05,original,30,6,,,,
svc,random,0.817,0.812,0.812,0.817,0.062,0.066,0.066,0.062,6.406,0.005,0.756,0.635,0.75,0.71,0.836,8e-06,original,30,6,,,,
logreg,random,0.783,0.779,0.779,0.783,0.067,0.068,0.068,0.067,7.652,0.007,0.789,0.71,0.823,0.802,0.854,0.0,original,30,6,,,,
mlp,random,0.717,0.709,0.709,0.717,0.085,0.095,0.095,0.085,6.162,0.11,0.747,0.645,0.766,0.732,0.839,5.2e-05,original,30,6,,,,
xgb,random,0.85,0.849,0.849,0.85,0.082,0.082,0.082,0.082,4.44,0.028,0.82,0.762,0.862,0.851,0.87,2.1e-05,original,30,7,,,,
rf,random,0.783,0.78,0.78,0.783,0.172,0.172,0.172,0.172,16.827,0.369,0.781,0.687,0.801,0.775,0.837,3.2e-05,original,30,7,,,,
svc,random,0.733,0.73,0.73,0.733,0.207,0.21,0.21,0.207,3.987,0.003,0.663,0.581,0.719,0.676,0.717,6e-06,original,30,7,,,,
logreg,random,0.75,0.743,0.743,0.75,0.217,0.223,0.223,0.217,3.613,0.311,0.754,0.658,0.778,0.747,0.827,1e-06,original,30,7,,,,
mlp,random,0.7,0.693,0.693,0.7,0.215,0.217,0.217,0.215,4.166,0.028,0.698,0.604,0.733,0.693,0.781,5.2e-05,original,30,7,,,,
xgb,random,0.85,0.849,0.849,0.85,0.122,0.123,0.123,0.122,7.636,1.724,0.821,0.774,0.872,0.863,0.891,3e-06,original,30,8,,,,
rf,random,0.733,0.728,0.728,0.733,0.133,0.139,0.139,0.133,13.938,0.393,0.777,0.712,0.828,0.81,0.871,2.5e-05,original,30,8,,,,
svc,random,0.75,0.725,0.725,0.75,0.091,0.123,0.123,0.091,4.91,0.004,0.757,0.748,0.866,0.864,0.873,5e-06,original,30,8,,,,
logreg,random,0.767,0.752,0.752,0.767,0.122,0.137,0.137,0.122,3.809,0.004,0.797,0.755,0.862,0.852,0.878,0.0,original,30,8,,,,
mlp,random,0.733,0.731,0.731,0.733,0.133,0.134,0.134,0.133,6.987,0.066,0.763,0.661,0.779,0.747,0.851,4.6e-05,original,30,8,,,,
xgb,random,0.867,0.866,0.866,0.867,0.113,0.114,0.114,0.113,8.802,3.68,0.834,0.791,0.882,0.875,0.887,7e-06,original,30,9,,,,
rf,random,0.817,0.812,0.812,0.817,0.082,0.085,0.085,0.082,14.045,0.323,0.753,0.668,0.79,0.762,0.851,1.9e-05,original,30,9,,,,
svc,random,0.817,0.814,0.814,0.817,0.097,0.1,0.1,0.097,6.973,0.004,0.786,0.757,0.866,0.859,0.87,1.1e-05,original,30,9,,,,
logreg,random,0.817,0.814,0.814,0.817,0.111,0.113,0.113,0.111,6.13,0.007,0.771,0.73,0.847,0.836,0.868,0.0,original,30,9,,,,
mlp,random,0.8,0.799,0.799,0.8,0.135,0.136,0.136,0.135,5.816,0.128,0.79,0.693,0.805,0.779,0.858,4.7e-05,original,30,9,,,,
xgb,random,0.817,0.815,0.815,0.817,0.082,0.081,0.081,0.082,7.037,0.051,0.797,0.742,0.851,0.838,0.85,1.4e-05,original,30,10,,,,
rf,random,0.7,0.688,0.688,0.7,0.085,0.09,0.09,0.085,10.914,0.096,0.797,0.746,0.854,0.842,0.873,9e-06,original,30,10,,,,
svc,random,0.75,0.74,0.74,0.75,0.118,0.125,0.125,0.118,6.621,0.003,0.76,0.769,0.881,0.883,0.158,8e-06,original,30,10,,,,
logreg,random,0.767,0.764,0.764,0.767,0.097,0.099,0.099,0.097,7.018,0.092,0.771,0.713,0.831,0.815,0.825,0.0,original,30,10,,,,
mlp,random,0.683,0.68,0.68,0.683,0.162,0.163,0.163,0.162,4.17,0.132,0.764,0.691,0.811,0.789,0.839,4.7e-05,original,30,10,,,,
xgb,random,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,6.695,0.018,0.805,0.689,0.797,0.767,0.854,1.8e-05,original,30,11,,,,
rf,random,0.65,0.647,0.647,0.65,0.143,0.144,0.144,0.143,13.29,0.284,0.75,0.631,0.747,0.708,0.816,2.6e-05,original,30,11,,,,
svc,random,0.767,0.766,0.766,0.767,0.133,0.134,0.134,0.133,6.18,0.003,0.769,0.622,0.729,0.685,0.837,9e-06,original,30,11,,,,
logreg,random,0.683,0.68,0.68,0.683,0.062,0.063,0.063,0.062,5.855,0.008,0.678,0.553,0.671,0.618,0.768,0.0,original,30,11,,,,
mlp,random,0.667,0.662,0.662,0.667,0.105,0.103,0.103,0.105,8.185,0.039,0.734,0.595,0.706,0.659,0.806,4.8e-05,original,30,11,,,,
xgb,random,0.867,0.864,0.864,0.867,0.1,0.104,0.104,0.1,4.355,0.056,0.814,0.727,0.833,0.813,0.881,1.1e-05,original,30,12,,,,
rf,random,0.733,0.73,0.73,0.733,0.082,0.082,0.082,0.082,17.562,0.41,0.832,0.725,0.826,0.803,0.887,2.5e-05,original,30,12,,,,
svc,random,0.767,0.755,0.755,0.767,0.133,0.141,0.141,0.133,2.544,0.004,0.786,0.75,0.86,0.852,0.881,9e-06,original,30,12,,,,
logreg,random,0.767,0.761,0.761,0.767,0.122,0.125,0.125,0.122,6.795,0.006,0.796,0.726,0.836,0.818,0.865,1e-06,original,30,12,,,,
mlp,random,0.583,0.572,0.572,0.583,0.139,0.149,0.149,0.139,6.596,0.097,0.774,0.678,0.794,0.766,0.859,4.9e-05,original,30,12,,,,
xgb,random,0.867,0.862,0.862,0.867,0.067,0.073,0.073,0.067,3.335,0.032,0.829,0.796,0.887,0.882,0.914,8e-06,original,30,13,,,,
rf,random,0.817,0.814,0.814,0.817,0.033,0.033,0.033,0.033,15.072,0.374,0.82,0.763,0.863,0.852,0.893,2.6e-05,original,30,13,,,,
svc,random,0.8,0.792,0.792,0.8,0.067,0.071,0.071,0.067,6.3,0.004,0.793,0.761,0.867,0.861,0.878,1e-05,original,30,13,,,,
logreg,random,0.783,0.78,0.78,0.783,0.085,0.086,0.086,0.085,7.144,0.145,0.763,0.664,0.782,0.751,0.834,0.0,original,30,13,,,,
mlp,random,0.683,0.675,0.675,0.683,0.062,0.061,0.061,0.062,5.617,0.143,0.78,0.687,0.802,0.776,0.854,2.8e-05,original,30,13,,,,
xgb,random,0.8,0.795,0.795,0.8,0.067,0.069,0.069,0.067,5.838,0.114,0.798,0.754,0.861,0.851,0.896,7e-06,original,30,14,,,,
rf,random,0.75,0.74,0.74,0.75,0.053,0.055,0.055,0.053,13.579,0.298,0.79,0.741,0.852,0.84,0.879,2.2e-05,original,30,14,,,,
svc,random,0.733,0.715,0.715,0.733,0.162,0.181,0.181,0.162,6.364,0.004,0.722,0.563,0.666,0.614,0.323,9e-06,original,30,14,,,,
logreg,random,0.65,0.632,0.632,0.65,0.097,0.113,0.113,0.097,3.895,0.006,0.804,0.777,0.877,0.872,0.88,1e-06,original,30,14,,,,
mlp,random,0.65,0.637,0.637,0.65,0.082,0.086,0.086,0.082,6.144,0.103,0.749,0.684,0.809,0.788,0.828,4.8e-05,original,30,14,,,,
xgb,random,0.9,0.891,0.891,0.9,0.122,0.138,0.138,0.122,3.198,0.055,0.84,0.771,0.866,0.853,0.85,1.9e-05,original,30,15,,,,
rf,random,0.85,0.844,0.844,0.85,0.143,0.154,0.154,0.143,15.018,0.435,0.836,0.745,0.843,0.825,0.884,3.2e-05,original,30,15,,,,
svc,random,0.8,0.788,0.788,0.8,0.125,0.136,0.136,0.125,7.127,0.002,0.801,0.746,0.853,0.84,0.867,1.3e-05,original,30,15,,,,
logreg,random,0.767,0.755,0.755,0.767,0.097,0.108,0.108,0.097,4.05,0.005,0.793,0.708,0.82,0.798,0.869,0.0,original,30,15,,,,
mlp,random,0.75,0.745,0.745,0.75,0.118,0.118,0.118,0.118,5.798,0.02,0.747,0.654,0.777,0.745,0.829,2.3e-05,original,30,15,,,,
xgb,random,0.867,0.863,0.863,0.867,0.067,0.072,0.072,0.067,3.287,0.013,0.831,0.774,0.87,0.86,0.891,1.7e-05,original,30,16,,,,
rf,random,0.767,0.764,0.764,0.767,0.033,0.032,0.032,0.033,14.478,0.124,0.813,0.713,0.819,0.796,0.874,1.3e-05,original,30,16,,,,
svc,random,0.75,0.737,0.737,0.75,0.105,0.115,0.115,0.105,7.088,0.004,0.785,0.706,0.82,0.799,0.862,8e-06,original,30,16,,,,
logreg,random,0.75,0.74,0.74,0.75,0.053,0.055,0.055,0.053,5.231,0.05,0.798,0.708,0.818,0.796,0.877,0.0,original,30,16,,,,
mlp,random,0.667,0.653,0.653,0.667,0.075,0.073,0.073,0.075,8.678,0.086,0.758,0.642,0.758,0.721,0.843,1.2e-05,original,30,16,,,,
xgb,random,0.85,0.849,0.849,0.85,0.097,0.098,0.098,0.097,5.833,0.018,0.821,0.771,0.869,0.86,0.88,2.2e-05,original,30,17,,,,
rf,random,0.767,0.765,0.765,0.767,0.111,0.111,0.111,0.111,24.705,0.844,0.794,0.727,0.838,0.822,0.864,6.9e-05,original,30,17,,,,
svc,random,0.833,0.833,0.833,0.833,0.091,0.092,0.092,0.091,5.64,0.002,0.786,0.716,0.829,0.811,0.854,6e-06,original,30,17,,,,
logreg,random,0.8,0.799,0.799,0.8,0.145,0.146,0.146,0.145,4.428,0.132,0.778,0.735,0.849,0.839,0.865,0.0,original,30,17,,,,
mlp,random,0.767,0.763,0.763,0.767,0.162,0.166,0.166,0.162,7.005,0.062,0.778,0.674,0.788,0.758,0.845,3e-05,original,30,17,,,,
xgb,random,0.883,0.882,0.882,0.883,0.085,0.086,0.086,0.085,3.243,0.024,0.853,0.79,0.878,0.868,0.897,2e-05,original,30,18,,,,
rf,random,0.867,0.866,0.866,0.867,0.1,0.101,0.101,0.1,14.48,0.26,0.766,0.695,0.814,0.793,0.845,2.3e-05,original,30,18,,,,
svc,random,0.8,0.797,0.797,0.8,0.113,0.115,0.115,0.113,8.207,0.003,0.79,0.739,0.849,0.837,0.869,9e-06,original,30,18,,,,
logreg,random,0.817,0.813,0.813,0.817,0.122,0.125,0.125,0.122,2.501,0.005,0.787,0.746,0.856,0.847,0.876,1e-06,original,30,18,,,,
mlp,random,0.683,0.675,0.675,0.683,0.133,0.137,0.137,0.133,4.317,0.103,0.778,0.705,0.821,0.801,0.854,6.7e-05,original,30,18,,,,
xgb,random,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,5.201,0.029,0.851,0.788,0.877,0.867,0.875,2.2e-05,original,30,19,,,,
rf,random,0.867,0.865,0.865,0.867,0.113,0.114,0.114,0.113,14.499,0.143,0.784,0.686,0.799,0.772,0.844,1.2e-05,original,30,19,,,,
svc,random,0.8,0.796,0.796,0.8,0.113,0.117,0.117,0.113,3.758,0.004,0.802,0.72,0.829,0.809,0.884,6e-06,original,30,19,,,,
logreg,random,0.8,0.795,0.795,0.8,0.113,0.117,0.117,0.113,6.362,0.007,0.795,0.7,0.811,0.787,0.879,1e-06,original,30,19,,,,
mlp,random,0.75,0.747,0.747,0.75,0.105,0.107,0.107,0.105,7.582,1.506,0.739,0.629,0.749,0.71,0.815,4.8e-05,original,30,19,,,,
