model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,13.581,0.173,0.5,0.432,0.657,0.761,0.5,4e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
svc,k-center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,6.873,0.001,0.512,0.457,0.671,0.766,0.295,3e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
logreg,k-center,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,7.669,0.007,0.656,0.648,0.738,0.732,0.71,7e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
mlp,k-center,0.4,0.347,0.347,0.4,0.122,0.134,0.134,0.122,8.178,0.963,0.646,0.568,0.62,0.591,0.712,1.3e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
naive_bayes,k-center,0.4,0.347,0.347,0.4,0.122,0.134,0.134,0.122,6.894,0.001,0.609,0.55,0.611,0.581,0.614,1e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
knn,k-center,0.55,0.507,0.507,0.55,0.245,0.271,0.271,0.245,7.068,0.001,0.492,0.221,0.139,0.253,0.524,2.8e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
xgb,k-center,0.65,0.573,0.573,0.65,0.3,0.352,0.352,0.3,7.341,0.044,0.662,0.625,0.698,0.678,0.739,1e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,13.544,0.27,0.646,0.626,0.71,0.695,0.687,5e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
svc,k-center,0.45,0.42,0.42,0.45,0.292,0.312,0.312,0.292,7.003,0.001,0.666,0.62,0.689,0.667,0.284,3e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
logreg,k-center,0.4,0.333,0.333,0.4,0.2,0.207,0.207,0.2,5.298,0.005,0.64,0.557,0.606,0.577,0.707,8e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
mlp,k-center,0.2,0.16,0.16,0.2,0.1,0.08,0.08,0.1,4.974,0.04,0.651,0.572,0.624,0.595,0.704,1.1e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
naive_bayes,k-center,0.4,0.313,0.313,0.4,0.122,0.111,0.111,0.122,6.152,0.001,0.639,0.499,0.518,0.502,0.741,2e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
knn,k-center,0.5,0.447,0.447,0.5,0.274,0.298,0.298,0.274,6.449,0.001,0.532,0.526,0.639,0.624,0.561,2.3e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0014810562133789062,0.09064388275146484
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.718,0.036,0.736,0.72,0.789,0.782,0.828,1e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,15.383,0.283,0.719,0.643,0.696,0.671,0.805,6e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
svc,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.084,0.001,0.769,0.679,0.725,0.703,0.857,3e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
logreg,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.204,0.101,0.788,0.757,0.813,0.805,0.875,1.1e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
mlp,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,7.963,1.229,0.759,0.675,0.723,0.701,0.841,9e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
naive_bayes,ag,0.4,0.353,0.353,0.4,0.255,0.251,0.251,0.255,5.062,0.001,0.465,0.451,0.545,0.51,0.477,1e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.933,0.001,0.769,0.712,0.767,0.751,0.823,1.5e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.321,0.043,0.666,0.584,0.634,0.606,0.7,5e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,16.681,0.286,0.721,0.649,0.703,0.68,0.796,7e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
svc,ag,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,6.912,0.002,0.784,0.701,0.749,0.729,0.871,2e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
logreg,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,7.012,0.006,0.777,0.746,0.804,0.795,0.871,9e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
mlp,ag,0.6,0.533,0.533,0.6,0.2,0.245,0.245,0.2,7.758,0.911,0.781,0.714,0.765,0.747,0.859,1e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
naive_bayes,ag,0.55,0.513,0.513,0.55,0.1,0.128,0.128,0.1,6.782,0.001,0.691,0.657,0.729,0.712,0.732,2e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
knn,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.12,0.001,0.781,0.736,0.792,0.78,0.831,3.5e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0015032291412353516,121.8434247970581
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.776,0.048,0.24,0.253,0.339,0.289,0.145,4e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.92,0.439,0.231,0.244,0.326,0.277,0.142,1e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.31,0.002,0.28,0.184,0.169,0.185,0.139,3e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.043,0.006,0.242,0.194,0.21,0.195,0.135,7e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.11,0.694,0.207,0.216,0.285,0.238,0.126,1e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.836,0.001,0.272,0.294,0.431,0.391,0.221,2e-06,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.76,0.001,0.218,0.2,0.238,0.206,0.147,1.7e-05,original,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.295,0.047,0.391,0.229,0.191,0.236,0.228,4e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,15.378,0.28,0.224,0.224,0.285,0.242,0.152,7e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.764,0.002,0.288,0.185,0.167,0.187,0.145,3e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.839,0.007,0.276,0.177,0.159,0.179,0.126,7e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.294,0.025,0.205,0.213,0.28,0.234,0.13,1e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
naive_bayes,lc,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.684,0.001,0.258,0.215,0.238,0.217,0.205,2e-06,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.49,0.0,0.283,0.198,0.192,0.199,0.183,2.5e-05,latent,10,5,2221.332615375519,100.81270837783813,5.910483195685867e-07,0.0016567707061767578,9.407682418823242
xgb,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,8.065,0.061,0.691,0.705,0.793,0.801,0.844,5e-06,original,10,6,,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,19.926,0.445,0.763,0.696,0.748,0.729,0.85,9e-06,original,10,6,,,,,
svc,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.136,0.001,0.76,0.724,0.785,0.774,0.847,3e-06,original,10,6,,,,,
logreg,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,7.185,0.009,0.747,0.704,0.765,0.751,0.822,7e-06,original,10,6,,,,,
mlp,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.594,1.725,0.765,0.728,0.787,0.775,0.844,9e-06,original,10,6,,,,,
naive_bayes,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,6.324,0.001,0.672,0.666,0.753,0.75,0.739,1e-06,original,10,6,,,,,
knn,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.447,0.001,0.756,0.72,0.781,0.769,0.827,2.8e-05,original,10,6,,,,,
xgb,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.57,0.05,0.733,0.733,0.805,0.805,0.838,5e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
rf,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,17.276,0.437,0.749,0.713,0.776,0.763,0.843,1.8e-05,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
svc,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.918,0.002,0.769,0.703,0.756,0.738,0.857,3e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
logreg,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.446,0.005,0.785,0.742,0.797,0.786,0.868,7e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
mlp,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,7.422,0.936,0.775,0.712,0.765,0.748,0.857,9e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
naive_bayes,k-means,0.7,0.667,0.667,0.7,0.245,0.279,0.279,0.245,6.878,0.001,0.731,0.678,0.738,0.72,0.739,2e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
knn,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.286,0.001,0.757,0.686,0.738,0.718,0.835,2e-05,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.449,0.039,0.743,0.693,0.753,0.736,0.826,2e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.247,0.445,0.582,0.402,0.39,0.403,0.759,9e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
svc,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.005,0.001,0.747,0.627,0.663,0.64,0.212,4e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
logreg,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,7.134,0.005,0.8,0.764,0.818,0.809,0.883,1.2e-05,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
mlp,k-means,0.7,0.667,0.667,0.7,0.245,0.279,0.279,0.245,7.297,0.02,0.777,0.743,0.801,0.791,0.865,1e-05,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
naive_bayes,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.914,0.001,0.725,0.709,0.781,0.774,0.766,1e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
knn,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.958,0.001,0.777,0.74,0.798,0.787,0.858,2e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014507770538330078,0.24245643615722656
xgb,k-center,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,7.375,0.029,0.662,0.668,0.763,0.768,0.746,2e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
rf,k-center,0.4,0.38,0.38,0.4,0.122,0.147,0.147,0.122,15.569,0.327,0.652,0.562,0.609,0.581,0.726,6e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
svc,k-center,0.4,0.347,0.347,0.4,0.122,0.134,0.134,0.122,6.299,0.002,0.51,0.453,0.669,0.766,0.253,3e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
logreg,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,7.257,0.008,0.722,0.71,0.783,0.777,0.795,1.2e-05,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
mlp,k-center,0.35,0.307,0.307,0.35,0.2,0.19,0.19,0.2,6.343,0.735,0.736,0.714,0.782,0.773,0.808,9e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
naive_bayes,k-center,0.45,0.4,0.4,0.45,0.292,0.292,0.292,0.292,6.77,0.001,0.595,0.6,0.718,0.729,0.713,1e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
knn,k-center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,6.025,0.001,0.646,0.612,0.689,0.668,0.688,3e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
xgb,k-center,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,6.786,0.041,0.659,0.61,0.678,0.653,0.716,4e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,15.998,0.229,0.672,0.577,0.621,0.594,0.726,4e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
svc,k-center,0.4,0.28,0.28,0.4,0.122,0.065,0.065,0.122,6.813,0.001,0.648,0.628,0.712,0.698,0.499,3e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
logreg,k-center,0.35,0.287,0.287,0.35,0.122,0.119,0.119,0.122,6.978,0.011,0.718,0.688,0.757,0.744,0.788,7e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
mlp,k-center,0.3,0.26,0.26,0.3,0.1,0.12,0.12,0.1,7.035,0.035,0.693,0.637,0.7,0.677,0.767,2.3e-05,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
naive_bayes,k-center,0.45,0.407,0.407,0.45,0.1,0.122,0.122,0.1,6.087,0.001,0.723,0.654,0.709,0.686,0.768,2e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
knn,k-center,0.55,0.513,0.513,0.55,0.1,0.128,0.128,0.1,4.771,0.001,0.611,0.621,0.738,0.755,0.657,2.4e-05,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014965534210205078,0.08666229248046875
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.617,0.049,0.678,0.677,0.765,0.765,0.759,4e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,18.206,0.166,0.689,0.687,0.771,0.771,0.8,5e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
svc,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,6.978,0.002,0.753,0.7,0.758,0.741,0.831,3e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
logreg,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,7.07,0.009,0.759,0.708,0.766,0.75,0.83,7e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
mlp,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,8.141,1.689,0.77,0.723,0.78,0.766,0.854,1.2e-05,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
naive_bayes,ag,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,7.104,0.001,0.679,0.649,0.724,0.708,0.751,2e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
knn,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.094,0.001,0.783,0.721,0.773,0.756,0.842,2.6e-05,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.583,0.036,0.659,0.676,0.777,0.792,0.799,4e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.435,0.111,0.725,0.702,0.772,0.762,0.817,3e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
svc,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.872,0.002,0.789,0.7,0.746,0.725,0.237,3e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
logreg,ag,0.8,0.767,0.767,0.8,0.245,0.291,0.291,0.245,5.193,0.007,0.795,0.748,0.801,0.789,0.878,7e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
mlp,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.85,1.971,0.786,0.733,0.786,0.772,0.869,1.5e-05,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
naive_bayes,ag,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,6.226,0.001,0.614,0.626,0.744,0.764,0.695,2e-06,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.903,0.001,0.773,0.754,0.815,0.809,0.851,3.4e-05,latent,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0014872550964355469,119.26448011398315
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.521,0.019,0.24,0.253,0.339,0.289,0.208,4e-06,original,10,6,2586.7924044132233,146.11417150497437,5.27013700625687e-07,0.0017974376678466797,7.371870517730713
