model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.329,0.001,0.775,0.704,0.755,0.737,0.843,1.4e-05,original,10.0,5.0,,,,,106.86064672470091
xgb,k_center,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,6.294,0.026,0.661,0.627,0.702,0.682,0.729,1e-06,original,10.0,5.0,,,,,0.4744951725006103
rf,k_center,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,13.581,0.407,0.61,0.515,0.556,0.528,0.7,1.1e-05,original,10.0,5.0,,,,,0.4744951725006103
svc,k_center,0.4,0.353,0.353,0.4,0.255,0.251,0.251,0.255,5.953,0.002,0.578,0.486,0.524,0.496,0.371,3e-06,original,10.0,5.0,,,,,0.4744951725006103
logreg,k_center,0.45,0.347,0.347,0.45,0.245,0.232,0.232,0.245,6.209,0.009,0.529,0.408,0.423,0.409,0.554,6e-06,original,10.0,5.0,,,,,0.4744951725006103
mlp,k_center,0.35,0.273,0.273,0.35,0.2,0.167,0.167,0.2,6.794,1.886,0.554,0.424,0.437,0.425,0.641,1e-05,original,10.0,5.0,,,,,0.4744951725006103
naive_bayes,k_center,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,7.1,0.001,0.524,0.498,0.583,0.551,0.549,2e-06,original,10.0,5.0,,,,,0.4744951725006103
knn,k_center,0.55,0.507,0.507,0.55,0.292,0.297,0.297,0.292,5.402,0.001,0.555,0.511,0.582,0.549,0.557,1.4e-05,original,10.0,5.0,,,,,0.4744951725006103
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.981,0.019,0.391,0.205,0.153,0.218,0.213,1e-06,original,10.0,5.0,,,,,4.26524543762207
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.511,0.323,0.23,0.235,0.305,0.259,0.161,1e-05,original,10.0,5.0,,,,,4.26524543762207
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.692,0.001,0.335,0.182,0.139,0.191,0.157,2e-06,original,10.0,5.0,,,,,4.26524543762207
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.198,0.006,0.34,0.174,0.123,0.186,0.15,8e-06,original,10.0,5.0,,,,,4.26524543762207
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.706,1.518,0.247,0.229,0.275,0.239,0.166,8e-06,original,10.0,5.0,,,,,4.26524543762207
naive_bayes,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,3.544,0.001,0.297,0.315,0.462,0.431,0.297,2e-06,original,10.0,5.0,,,,,4.26524543762207
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.016,0.001,0.349,0.211,0.181,0.216,0.238,2.6e-05,original,10.0,5.0,,,,,4.26524543762207
xgb,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,7.266,0.022,0.691,0.705,0.793,0.801,0.844,1e-06,original,10.0,6.0,,,,,
rf,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,15.451,0.452,0.767,0.693,0.744,0.724,0.852,1.2e-05,original,10.0,6.0,,,,,
svc,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.543,0.002,0.76,0.724,0.785,0.774,0.847,3e-06,original,10.0,6.0,,,,,
logreg,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,5.101,0.031,0.747,0.704,0.765,0.751,0.822,1e-05,original,10.0,6.0,,,,,
mlp,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.759,1.677,0.752,0.72,0.783,0.772,0.837,1.1e-05,original,10.0,6.0,,,,,
naive_bayes,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,6.719,0.001,0.672,0.666,0.753,0.75,0.739,1e-06,original,10.0,6.0,,,,,
knn,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.574,0.001,0.756,0.72,0.781,0.769,0.827,2.5e-05,original,10.0,6.0,,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.858,0.023,0.761,0.685,0.735,0.714,0.818,1e-06,original,10.0,6.0,,,,,0.4417440891265869
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,17.798,0.451,0.5,0.193,0.092,0.239,0.847,9e-06,original,10.0,6.0,,,,,0.4417440891265869
svc,k-means,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,6.567,0.002,0.795,0.745,0.798,0.785,0.875,2e-06,original,10.0,6.0,,,,,0.4417440891265869
logreg,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,6.815,0.008,0.781,0.751,0.809,0.801,0.874,9e-06,original,10.0,6.0,,,,,0.4417440891265869
mlp,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,6.844,0.735,0.792,0.76,0.815,0.807,0.88,7e-06,original,10.0,6.0,,,,,0.4417440891265869
naive_bayes,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.163,0.001,0.761,0.72,0.779,0.766,0.785,1e-06,original,10.0,6.0,,,,,0.4417440891265869
knn,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,5.579,0.001,0.752,0.689,0.744,0.725,0.81,1.2e-05,original,10.0,6.0,,,,,0.4417440891265869
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,3.948,0.019,0.528,0.493,0.688,0.77,0.726,2e-06,original,10.0,6.0,,,,,108.26136469841003
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,16.507,0.36,0.536,0.271,0.202,0.295,0.851,7e-06,original,10.0,6.0,,,,,108.26136469841003
svc,ag,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,6.642,0.002,0.794,0.73,0.78,0.764,0.875,3e-06,original,10.0,6.0,,,,,108.26136469841003
logreg,ag,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,6.254,0.011,0.773,0.748,0.808,0.8,0.875,1e-05,original,10.0,6.0,,,,,108.26136469841003
mlp,ag,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,6.716,1.512,0.788,0.757,0.813,0.804,0.876,1.2e-05,original,10.0,6.0,,,,,108.26136469841003
naive_bayes,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.854,0.001,0.724,0.646,0.698,0.674,0.737,1e-06,original,10.0,6.0,,,,,108.26136469841003
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.371,0.001,0.775,0.704,0.755,0.737,0.843,2e-06,original,10.0,6.0,,,,,108.26136469841003
xgb,k_center,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,5.909,0.027,0.667,0.668,0.759,0.759,0.72,1e-06,original,10.0,6.0,,,,,0.4106748104095459
rf,k_center,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,17.292,0.38,0.627,0.555,0.61,0.58,0.691,1.6e-05,original,10.0,6.0,,,,,0.4106748104095459
svc,k_center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,6.769,0.001,0.616,0.562,0.628,0.598,0.368,3e-06,original,10.0,6.0,,,,,0.4106748104095459
logreg,k_center,0.45,0.427,0.427,0.45,0.187,0.204,0.204,0.187,6.807,0.01,0.633,0.554,0.605,0.576,0.658,6e-06,original,10.0,6.0,,,,,0.4106748104095459
mlp,k_center,0.35,0.307,0.307,0.35,0.2,0.19,0.19,0.2,7.611,1.629,0.625,0.545,0.595,0.566,0.682,1.5e-05,original,10.0,6.0,,,,,0.4106748104095459
naive_bayes,k_center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,6.641,0.001,0.566,0.445,0.464,0.447,0.566,1e-06,original,10.0,6.0,,,,,0.4106748104095459
knn,k_center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,6.803,0.001,0.567,0.398,0.389,0.398,0.571,2e-06,original,10.0,6.0,,,,,0.4106748104095459
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.938,0.031,0.364,0.225,0.197,0.229,0.225,2e-06,original,10.0,6.0,,,,,4.107824802398682
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.724,0.484,0.227,0.243,0.329,0.279,0.153,1.1e-05,original,10.0,6.0,,,,,4.107824802398682
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.545,0.001,0.328,0.174,0.128,0.183,0.147,2e-06,original,10.0,6.0,,,,,4.107824802398682
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.11,0.007,0.338,0.173,0.123,0.185,0.15,4e-06,original,10.0,6.0,,,,,4.107824802398682
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.352,1.41,0.238,0.204,0.232,0.208,0.141,9e-06,original,10.0,6.0,,,,,4.107824802398682
naive_bayes,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.729,0.001,0.297,0.315,0.462,0.431,0.297,1e-06,original,10.0,6.0,,,,,4.107824802398682
knn,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.261,0.001,0.377,0.193,0.139,0.207,0.204,2.6e-05,original,10.0,6.0,,,,,4.107824802398682
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.794,0.038,0.662,0.592,0.649,0.621,0.777,4e-06,original,10.0,7.0,,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,17.172,0.451,0.747,0.703,0.764,0.749,0.839,1.6e-05,original,10.0,7.0,,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.623,0.002,0.685,0.689,0.776,0.778,0.308,3e-06,original,10.0,7.0,,,,,
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.065,0.005,0.752,0.684,0.737,0.717,0.829,6e-06,original,10.0,7.0,,,,,
mlp,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.044,1.973,0.747,0.705,0.766,0.752,0.83,1.2e-05,original,10.0,7.0,,,,,
naive_bayes,random,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,6.541,0.001,0.695,0.693,0.776,0.775,0.695,1e-06,original,10.0,7.0,,,,,
knn,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.284,0.001,0.742,0.667,0.719,0.697,0.813,1.5e-05,original,10.0,7.0,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.763,0.026,0.518,0.235,0.152,0.268,0.828,3e-06,original,10.0,7.0,,,,,0.4952335357666015
rf,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,14.894,0.325,0.5,0.193,0.092,0.239,0.839,7e-06,original,10.0,7.0,,,,,0.4952335357666015
svc,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.604,0.002,0.777,0.723,0.778,0.763,0.859,3e-06,original,10.0,7.0,,,,,0.4952335357666015
logreg,k-means,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,6.369,0.006,0.781,0.747,0.804,0.794,0.867,9e-06,original,10.0,7.0,,,,,0.4952335357666015
mlp,k-means,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,6.437,0.733,0.808,0.76,0.811,0.799,0.885,1.3e-05,original,10.0,7.0,,,,,0.4952335357666015
naive_bayes,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.928,0.001,0.752,0.727,0.791,0.783,0.793,1e-06,original,10.0,7.0,,,,,0.4952335357666015
knn,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.765,0.001,0.766,0.678,0.725,0.703,0.833,3e-06,original,10.0,7.0,,,,,0.4952335357666015
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.508,0.069,0.522,0.249,0.172,0.278,0.726,2e-06,original,10.0,7.0,,,,,108.72079396247864
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,16.507,0.4,0.51,0.215,0.124,0.255,0.857,8e-06,original,10.0,7.0,,,,,108.72079396247864
svc,ag,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,6.708,0.002,0.772,0.746,0.806,0.798,0.869,2e-06,original,10.0,7.0,,,,,108.72079396247864
logreg,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,6.952,0.008,0.772,0.745,0.805,0.797,0.87,9e-06,original,10.0,7.0,,,,,108.72079396247864
mlp,ag,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,6.005,0.819,0.793,0.751,0.805,0.794,0.875,1.4e-05,original,10.0,7.0,,,,,108.72079396247864
naive_bayes,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.928,0.001,0.726,0.649,0.701,0.677,0.738,1e-06,original,10.0,7.0,,,,,108.72079396247864
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.222,0.001,0.775,0.704,0.755,0.737,0.843,6e-06,original,10.0,7.0,,,,,108.72079396247864
xgb,k_center,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,6.711,0.025,0.655,0.653,0.746,0.744,0.695,3e-06,original,10.0,7.0,,,,,0.461806058883667
rf,k_center,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,16.113,0.351,0.707,0.641,0.698,0.675,0.781,1.1e-05,original,10.0,7.0,,,,,0.461806058883667
svc,k_center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,6.631,0.001,0.512,0.457,0.671,0.766,0.261,3e-06,original,10.0,7.0,,,,,0.461806058883667
logreg,k_center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,6.938,0.037,0.699,0.69,0.77,0.765,0.769,7e-06,original,10.0,7.0,,,,,0.461806058883667
mlp,k_center,0.45,0.427,0.427,0.45,0.187,0.204,0.204,0.187,6.32,1.607,0.71,0.661,0.724,0.704,0.779,1.1e-05,original,10.0,7.0,,,,,0.461806058883667
naive_bayes,k_center,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,6.699,0.001,0.626,0.609,0.698,0.684,0.626,1e-06,original,10.0,7.0,,,,,0.461806058883667
knn,k_center,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,7.395,0.001,0.561,0.467,0.504,0.476,0.571,2.7e-05,original,10.0,7.0,,,,,0.461806058883667
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.115,0.053,0.373,0.216,0.177,0.223,0.185,3e-06,original,10.0,7.0,,,,,4.096920728683472
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,15.908,0.462,0.233,0.244,0.324,0.275,0.154,1.3e-05,original,10.0,7.0,,,,,4.096920728683472
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.711,0.002,0.318,0.178,0.14,0.185,0.148,2e-06,original,10.0,7.0,,,,,4.096920728683472
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.663,0.006,0.343,0.175,0.123,0.187,0.151,1.5e-05,original,10.0,7.0,,,,,4.096920728683472
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.083,1.236,0.23,0.204,0.236,0.208,0.136,1.9e-05,original,10.0,7.0,,,,,4.096920728683472
naive_bayes,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.624,0.001,0.297,0.315,0.462,0.431,0.297,3e-06,original,10.0,7.0,,,,,4.096920728683472
knn,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.252,0.001,0.349,0.211,0.181,0.216,0.238,2.7e-05,original,10.0,7.0,,,,,4.096920728683472
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.538,0.046,0.651,0.597,0.662,0.635,0.703,4e-06,original,10.0,8.0,,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,13.284,0.269,0.739,0.66,0.711,0.688,0.793,8e-06,original,10.0,8.0,,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.613,0.002,0.733,0.626,0.667,0.642,0.189,3e-06,original,10.0,8.0,,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.802,0.007,0.729,0.644,0.694,0.67,0.782,8e-06,original,10.0,8.0,,,,,
mlp,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,7.305,1.045,0.742,0.659,0.708,0.685,0.802,2e-05,original,10.0,8.0,,,,,
naive_bayes,random,0.4,0.32,0.32,0.4,0.255,0.24,0.24,0.255,6.346,0.001,0.666,0.6,0.659,0.632,0.666,1e-06,original,10.0,8.0,,,,,
knn,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.729,0.001,0.668,0.55,0.582,0.558,0.708,2.6e-05,original,10.0,8.0,,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.838,0.022,0.509,0.213,0.12,0.253,0.705,2e-06,original,10.0,8.0,,,,,0.4635412693023681
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.322,0.163,0.5,0.193,0.093,0.24,0.815,5e-06,original,10.0,8.0,,,,,0.4635412693023681
svc,k-means,0.7,0.687,0.687,0.7,0.292,0.307,0.307,0.292,6.661,0.002,0.788,0.752,0.808,0.798,0.876,3e-06,original,10.0,8.0,,,,,0.4635412693023681
logreg,k-means,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,6.901,0.007,0.775,0.762,0.823,0.819,0.873,7e-06,original,10.0,8.0,,,,,0.4635412693023681
mlp,k-means,0.7,0.687,0.687,0.7,0.292,0.307,0.307,0.292,6.477,0.928,0.794,0.762,0.817,0.809,0.882,6e-06,original,10.0,8.0,,,,,0.4635412693023681
naive_bayes,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.675,0.001,0.754,0.721,0.783,0.772,0.789,1e-06,original,10.0,8.0,,,,,0.4635412693023681
knn,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.751,0.001,0.78,0.744,0.801,0.79,0.844,3e-06,original,10.0,8.0,,,,,0.4635412693023681
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.926,0.043,0.605,0.619,0.75,0.786,0.729,3e-06,original,10.0,8.0,,,,,109.4453501701355
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,12.726,0.194,0.501,0.195,0.095,0.24,0.865,5e-06,original,10.0,8.0,,,,,109.4453501701355
svc,ag,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,6.626,0.002,0.794,0.729,0.779,0.763,0.875,4e-06,original,10.0,8.0,,,,,109.4453501701355
logreg,ag,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,6.689,0.006,0.766,0.753,0.815,0.811,0.872,8e-06,original,10.0,8.0,,,,,109.4453501701355
mlp,ag,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,5.855,0.859,0.789,0.755,0.81,0.801,0.878,1.3e-05,original,10.0,8.0,,,,,109.4453501701355
naive_bayes,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.665,0.001,0.727,0.65,0.702,0.678,0.74,1e-06,original,10.0,8.0,,,,,109.4453501701355
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.808,0.001,0.775,0.704,0.755,0.737,0.843,2e-06,original,10.0,8.0,,,,,109.4453501701355
xgb,k_center,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,7.205,0.048,0.741,0.705,0.769,0.756,0.806,3e-06,original,10.0,8.0,,,,,0.4855561256408691
rf,k_center,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,13.881,0.344,0.726,0.681,0.744,0.727,0.808,1.1e-05,original,10.0,8.0,,,,,0.4855561256408691
svc,k_center,0.5,0.367,0.367,0.5,0.0,0.067,0.067,0.0,6.247,0.001,0.51,0.453,0.669,0.766,0.5,3e-06,original,10.0,8.0,,,,,0.4855561256408691
logreg,k_center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,6.22,0.007,0.732,0.689,0.752,0.736,0.804,8e-06,original,10.0,8.0,,,,,0.4855561256408691
mlp,k_center,0.35,0.253,0.253,0.35,0.122,0.065,0.065,0.122,6.041,0.868,0.727,0.655,0.71,0.687,0.801,9e-06,original,10.0,8.0,,,,,0.4855561256408691
naive_bayes,k_center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,6.701,0.001,0.636,0.541,0.584,0.556,0.636,1e-06,original,10.0,8.0,,,,,0.4855561256408691
knn,k_center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,5.566,0.001,0.572,0.381,0.361,0.384,0.641,2e-05,original,10.0,8.0,,,,,0.4855561256408691
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.561,0.027,0.237,0.182,0.191,0.183,0.157,5e-06,original,10.0,8.0,,,,,4.075963258743286
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,12.481,0.383,0.223,0.235,0.313,0.264,0.156,8e-06,original,10.0,8.0,,,,,4.075963258743286
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.728,0.002,0.319,0.178,0.139,0.185,0.148,2e-06,original,10.0,8.0,,,,,4.075963258743286
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.759,0.006,0.34,0.175,0.124,0.186,0.151,8e-06,original,10.0,8.0,,,,,4.075963258743286
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.266,0.777,0.22,0.218,0.274,0.233,0.147,1.1e-05,original,10.0,8.0,,,,,4.075963258743286
naive_bayes,lc,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.47,0.001,0.297,0.315,0.462,0.431,0.297,1e-06,original,10.0,8.0,,,,,4.075963258743286
