model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
xgb,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.079,0.023,0.741,0.446,0.883,0.793,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
rf,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,10.81,0.333,0.747,0.419,0.829,0.71,,3e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
mlp,k-means,0.65,0.613,0.613,0.65,0.2,0.232,0.232,0.2,1.542,0.026,0.776,0.427,0.845,0.734,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
svc,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.594,0.002,0.688,0.472,0.932,0.874,,1e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
naive_bayes,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,0.521,0.002,0.69,0.496,0.971,0.946,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
logreg,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.765,0.005,0.833,0.478,0.937,0.885,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
knn,k-means,0.7,0.653,0.653,0.7,0.292,0.333,0.333,0.292,0.807,0.001,0.798,0.489,0.956,0.917,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
xgb,k-means,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,1.054,0.04,0.79,0.46,0.907,0.832,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
rf,k-means,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,9.445,0.268,0.75,0.495,0.966,0.937,,4e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
mlp,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,1.43,0.017,0.842,0.473,0.929,0.87,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
svc,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.565,0.002,0.814,0.5,0.969,0.943,,1e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.000659942626953125,8.723071098327637
naive_bayes,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.551,0.001,0.78,0.362,0.716,0.56,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
logreg,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.842,0.005,0.5,0.001,0.0,0.001,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
knn,k-center,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.659,0.001,0.5,0.002,0.0,0.002,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
xgb,k-center,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,1.127,0.028,0.353,0.406,0.811,0.684,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
rf,k-center,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,9.953,0.25,0.502,0.006,0.009,0.006,,2e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
mlp,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.43,0.01,0.51,0.285,0.567,0.397,,1e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
svc,k-center,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.626,0.002,0.435,0.004,0.006,0.004,,1e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
naive_bayes,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.496,0.001,0.5,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
logreg,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.832,0.008,0.5,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
knn,k-center,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,0.647,0.001,0.5,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
xgb,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.119,0.041,0.5,0.002,0.001,0.002,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
rf,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,9.598,0.236,0.5,0.001,0.0,0.001,,3e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
mlp,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.552,0.033,0.698,0.288,0.571,0.401,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
svc,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.603,0.002,0.5,0.001,0.0,0.001,,1e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006754398345947266,3.022113561630249
naive_bayes,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,0.508,0.001,0.78,0.362,0.716,0.56,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
logreg,ag,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,0.785,0.006,0.699,0.461,0.912,0.841,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
knn,ag,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,0.647,0.001,0.545,0.502,0.989,0.98,,1e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
xgb,ag,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,1.085,0.026,0.61,0.363,0.72,0.565,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
rf,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,11.231,0.323,0.783,0.435,0.861,0.758,,5e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
mlp,ag,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,1.54,0.027,0.763,0.456,0.901,0.821,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
svc,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,0.617,0.001,0.749,0.445,0.881,0.789,,1e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
naive_bayes,ag,0.6,0.553,0.553,0.6,0.255,0.286,0.286,0.255,34.088,0.001,0.593,0.55,0.997,0.996,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
logreg,ag,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,1.144,0.005,0.599,0.584,0.998,0.997,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
knn,ag,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,1.195,0.001,0.805,0.507,0.976,0.956,,1e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
xgb,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,1.291,0.032,0.788,0.463,0.914,0.843,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
rf,ag,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,10.279,0.252,0.77,0.499,0.97,0.945,,4e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
mlp,ag,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,1.739,0.05,0.839,0.474,0.931,0.872,,1e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
svc,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,0.573,0.002,0.855,0.48,0.941,0.89,,1e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0006327629089355469,928.8765842914581
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.61,0.001,0.374,0.073,0.144,0.079,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.829,0.009,0.499,0.001,0.0,0.001,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
knn,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.752,0.001,0.498,0.002,0.0,0.002,,1e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.12,0.052,0.448,0.269,0.534,0.366,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.192,0.262,0.498,0.001,0.0,0.001,,2e-06,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.38,0.019,0.352,0.076,0.151,0.082,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.588,0.001,0.498,0.001,0.0,0.001,,0.0,original,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.527,0.002,0.479,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.805,0.008,0.5,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.657,0.001,0.5,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.061,0.012,0.5,0.001,0.0,0.001,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.338,0.263,0.5,0.001,0.0,0.001,,4e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.455,0.02,0.448,0.148,0.292,0.172,,0.0,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.001,0.5,0.001,0.0,0.001,,1e-06,latent,10,5,3195.1652002334595,0,5.179054593626678e-07,0.0007450580596923828,7.735924005508423
naive_bayes,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.543,0.001,0.813,0.425,0.84,0.725,,0.0,original,10,6,,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.686,0.003,0.795,0.446,0.881,0.79,,0.0,original,10,6,,,,,
knn,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.655,0.001,0.763,0.472,0.929,0.87,,1e-06,original,10,6,,,,,
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.118,0.042,0.696,0.401,0.796,0.663,,0.0,original,10,6,,,,,
rf,random,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,10.836,0.407,0.803,0.454,0.896,0.813,,5e-06,original,10,6,,,,,
mlp,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.541,0.032,0.784,0.425,0.841,0.728,,0.0,original,10,6,,,,,
svc,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.562,0.001,0.775,0.466,0.919,0.852,,1e-06,original,10,6,,,,,
naive_bayes,k-means,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,0.533,0.001,0.507,0.498,0.99,0.983,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
logreg,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.714,0.003,0.73,0.464,0.916,0.847,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
knn,k-means,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,0.655,0.001,0.64,0.476,0.942,0.893,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
xgb,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.135,0.027,0.731,0.454,0.897,0.816,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
rf,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,11.352,0.401,0.737,0.441,0.873,0.776,,5e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
mlp,k-means,0.75,0.74,0.74,0.75,0.316,0.332,0.332,0.316,1.721,0.021,0.72,0.457,0.904,0.826,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
svc,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.632,0.001,0.718,0.47,0.929,0.869,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
naive_bayes,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,0.441,0.001,0.645,0.53,0.993,0.989,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
logreg,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.659,0.003,0.847,0.489,0.954,0.914,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
knn,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.663,0.001,0.739,0.532,0.991,0.984,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
xgb,k-means,0.8,0.767,0.767,0.8,0.245,0.291,0.291,0.245,1.136,0.034,0.794,0.495,0.965,0.934,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
rf,k-means,0.8,0.767,0.767,0.8,0.245,0.291,0.291,0.245,10.287,0.129,0.772,0.5,0.971,0.947,,2e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
mlp,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,1.472,0.032,0.826,0.481,0.942,0.893,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
svc,k-means,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,0.588,0.002,0.766,0.506,0.977,0.957,,1e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0011546611785888672,8.558507442474365
naive_bayes,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.555,0.001,0.613,0.186,0.369,0.227,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
logreg,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.93,0.013,0.61,0.182,0.36,0.221,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
knn,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.724,0.001,0.5,0.002,0.001,0.002,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
xgb,k-center,0.8,0.8,0.8,0.8,0.245,0.245,0.245,0.245,1.079,0.026,0.502,0.005,0.007,0.005,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
rf,k-center,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,7.511,0.131,0.5,0.002,0.001,0.002,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
mlp,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.389,0.017,0.444,0.097,0.191,0.107,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
svc,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.608,0.002,0.5,0.002,0.0,0.002,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
naive_bayes,k-center,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,0.556,0.001,0.5,0.001,0.0,0.001,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
logreg,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.846,0.007,0.5,0.002,0.001,0.002,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
knn,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.647,0.001,0.5,0.001,0.0,0.001,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
xgb,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.19,0.044,0.5,0.002,0.001,0.002,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
rf,k-center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,12.787,0.431,0.5,0.001,0.0,0.001,,6e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
mlp,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.747,0.049,0.584,0.146,0.288,0.17,,1e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
svc,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.546,0.002,0.5,0.002,0.0,0.002,,1e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006420612335205078,2.995952844619751
naive_bayes,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.553,0.001,0.538,0.457,0.909,0.835,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
logreg,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,0.878,0.01,0.71,0.445,0.882,0.79,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
knn,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.703,0.001,0.72,0.469,0.925,0.863,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
xgb,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,1.097,0.028,0.724,0.455,0.9,0.82,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
rf,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,11.74,0.408,0.669,0.434,0.861,0.757,,5e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
mlp,ag,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,1.719,0.045,0.751,0.44,0.87,0.772,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
svc,ag,0.8,0.767,0.767,0.8,0.245,0.291,0.291,0.245,0.487,0.001,0.64,0.437,0.867,0.767,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
naive_bayes,ag,0.6,0.587,0.587,0.6,0.255,0.267,0.267,0.255,34.843,0.002,0.57,0.55,0.997,0.997,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
logreg,ag,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,1.123,0.004,0.687,0.538,0.993,0.989,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
knn,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.261,0.001,0.781,0.52,0.985,0.973,,1e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.379,0.019,0.834,0.471,0.926,0.865,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
rf,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,9.181,0.143,0.769,0.512,0.981,0.966,,2e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
mlp,ag,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,1.599,0.048,0.819,0.497,0.966,0.936,,1e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
svc,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.667,0.001,0.758,0.526,0.988,0.979,,1e-06,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006284713745117188,829.5646152496338
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.52,0.001,0.366,0.145,0.288,0.169,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.737,0.006,0.48,0.037,0.072,0.038,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.725,0.001,0.472,0.042,0.082,0.044,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.11,0.037,0.443,0.126,0.249,0.143,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.834,0.419,0.359,0.109,0.217,0.122,,4e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.516,0.029,0.389,0.107,0.211,0.119,,0.0,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
svc,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.617,0.001,0.435,0.039,0.075,0.04,,1e-06,original,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.498,0.001,0.437,0.003,0.004,0.003,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.697,0.005,0.437,0.002,0.002,0.002,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.638,0.0,0.446,0.002,0.002,0.002,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
xgb,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.135,0.014,0.45,0.002,0.001,0.002,,0.0,latent,10,6,4470.402732372284,0,5.053318097941679e-07,0.0006413459777832031,12.054859638214111
