model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,k-center,0.529,0.505,0.503,0.525,0.047,0.04,0.04,0.046,2.517,0.007,0.509,0.212,0.126,0.242,0.314,3.8e-05,latent,0.01,5,0,0,0,0.006457805633544922
logreg,k-center,0.494,0.482,0.48,0.491,0.066,0.077,0.078,0.068,5.278,0.107,0.531,0.305,0.268,0.312,0.637,1.5e-05,latent,0.01,5,0,0,0,0.006457805633544922
mlp,k-center,0.372,0.369,0.369,0.371,0.079,0.081,0.082,0.08,4.286,0.169,0.572,0.462,0.505,0.473,0.645,2.1e-05,latent,0.01,5,0,0,0,0.006457805633544922
naive_bayes,k-center,0.475,0.436,0.436,0.475,0.072,0.09,0.09,0.073,3.604,0.002,0.502,0.186,0.088,0.225,0.678,3e-06,latent,0.01,5,0,0,0,0.006457805633544922
knn,k-center,0.523,0.493,0.493,0.524,0.138,0.152,0.15,0.136,3.141,0.001,0.543,0.438,0.48,0.448,0.549,8.7e-05,latent,0.01,5,0,0,0,0.006457805633544922
xgb,ag,0.714,0.705,0.704,0.713,0.057,0.061,0.062,0.059,5.678,44.246,0.639,0.539,0.594,0.56,0.727,8e-06,original,0.01,5,0,0,0,0.014059066772460938
rf,ag,0.705,0.69,0.689,0.703,0.109,0.126,0.128,0.113,7.87,0.489,0.646,0.532,0.58,0.548,0.718,1.8e-05,original,0.01,5,0,0,0,0.014059066772460938
svc,ag,0.689,0.665,0.664,0.686,0.069,0.1,0.104,0.076,4.278,0.009,0.684,0.672,0.766,0.759,0.745,1.1e-05,original,0.01,5,0,0,0,0.014059066772460938
logreg,ag,0.672,0.651,0.649,0.67,0.101,0.126,0.129,0.107,3.338,0.009,0.677,0.648,0.738,0.722,0.727,0.0,original,0.01,5,0,0,0,0.014059066772460938
mlp,ag,0.646,0.633,0.632,0.644,0.08,0.094,0.096,0.084,9.397,0.325,0.688,0.654,0.74,0.722,0.749,1.9e-05,original,0.01,5,0,0,0,0.014059066772460938
naive_bayes,ag,0.686,0.649,0.649,0.685,0.111,0.139,0.141,0.116,11.006,0.001,0.653,0.678,0.797,0.819,0.747,1e-06,original,0.01,5,0,0,0,0.014059066772460938
knn,ag,0.689,0.68,0.68,0.687,0.098,0.105,0.107,0.101,8.193,0.001,0.66,0.644,0.743,0.732,0.717,7.4e-05,original,0.01,5,0,0,0,0.014059066772460938
xgb,ag,0.72,0.71,0.709,0.719,0.103,0.12,0.122,0.108,5.08,24.969,0.668,0.606,0.682,0.654,0.726,1.5e-05,latent,0.01,5,0,0,0,0.014059066772460938
rf,ag,0.697,0.684,0.683,0.694,0.094,0.11,0.112,0.098,8.856,0.227,0.679,0.595,0.66,0.628,0.751,1e-05,latent,0.01,5,0,0,0,0.014059066772460938
svc,ag,0.632,0.594,0.592,0.627,0.093,0.128,0.131,0.096,5.091,0.011,0.638,0.658,0.782,0.803,0.756,2.3e-05,latent,0.01,5,0,0,0,0.014059066772460938
logreg,ag,0.695,0.687,0.686,0.694,0.057,0.063,0.064,0.06,3.258,0.128,0.61,0.552,0.631,0.597,0.656,1.5e-05,latent,0.01,5,0,0,0,0.014059066772460938
mlp,ag,0.577,0.56,0.56,0.576,0.079,0.095,0.097,0.082,4.656,3.09,0.674,0.624,0.704,0.679,0.748,2e-05,latent,0.01,5,0,0,0,0.014059066772460938
naive_bayes,ag,0.586,0.522,0.522,0.587,0.103,0.153,0.153,0.102,3.428,0.001,0.64,0.556,0.62,0.586,0.707,2e-06,latent,0.01,5,0,0,0,0.014059066772460938
knn,ag,0.613,0.581,0.579,0.61,0.097,0.125,0.129,0.103,6.603,0.001,0.662,0.67,0.778,0.784,0.713,0.00014,latent,0.01,5,0,0,0,0.014059066772460938
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,6.466,0.779,0.333,0.295,0.352,0.31,0.263,7e-06,original,0.01,5,0,0,0,0.0019762516021728516
rf,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.639,0.197,0.318,0.238,0.252,0.239,0.25,9e-06,original,0.01,5,0,0,0,0.0019762516021728516
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.354,0.005,0.306,0.213,0.215,0.213,0.245,4e-06,original,0.01,5,0,0,0,0.0019762516021728516
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.076,0.006,0.312,0.21,0.206,0.21,0.248,0.0,original,0.01,5,0,0,0,0.0019762516021728516
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.895,6.666,0.31,0.204,0.196,0.204,0.253,3.6e-05,original,0.01,5,0,0,0,0.0019762516021728516
naive_bayes,lc,0.992,0.991,0.991,0.991,0.017,0.017,0.017,0.017,6.709,0.001,0.324,0.189,0.164,0.192,0.324,1e-06,original,0.01,5,0,0,0,0.0019762516021728516
knn,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,5.516,0.001,0.307,0.243,0.268,0.245,0.265,1.8e-05,original,0.01,5,0,0,0,0.0019762516021728516
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.593,20.789,0.317,0.191,0.171,0.193,0.266,2e-05,latent,0.01,5,0,0,0,0.0019762516021728516
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.468,0.256,0.321,0.199,0.183,0.2,0.236,1.6e-05,latent,0.01,5,0,0,0,0.0019762516021728516
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.333,0.005,0.319,0.203,0.191,0.204,0.245,7e-06,latent,0.01,5,0,0,0,0.0019762516021728516
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.179,0.009,0.344,0.202,0.177,0.205,0.261,1e-05,latent,0.01,5,0,0,0,0.0019762516021728516
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.914,0.17,0.333,0.207,0.19,0.208,0.257,2.7e-05,latent,0.01,5,0,0,0,0.0019762516021728516
naive_bayes,lc,0.965,0.965,0.965,0.966,0.034,0.033,0.033,0.032,3.975,0.001,0.313,0.213,0.211,0.213,0.286,3e-06,latent,0.01,5,0,0,0,0.0019762516021728516
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.819,0.001,0.342,0.205,0.182,0.207,0.31,4.9e-05,latent,0.01,5,0,0,0,0.0019762516021728516
xgb,craig,0.569,0.555,0.553,0.559,0.141,0.145,0.147,0.143,3.513,0.239,0.489,0.475,0.59,0.556,0.494,7e-06,original,0.01,5,0,0,0,0.002453327178955078
rf,craig,0.514,0.506,0.506,0.511,0.159,0.156,0.156,0.156,9.764,0.573,0.528,0.524,0.657,0.644,0.525,1.4e-05,original,0.01,5,0,0,0,0.002453327178955078
svc,craig,0.5,0.344,0.363,0.526,0.0,0.014,0.039,0.034,3.268,0.003,0.5,0.438,0.682,0.779,0.486,8e-06,original,0.01,5,0,0,0,0.002453327178955078
logreg,craig,0.507,0.502,0.504,0.508,0.171,0.171,0.171,0.172,5.603,0.118,0.578,0.53,0.616,0.581,0.611,0.0,original,0.01,5,0,0,0,0.002453327178955078
mlp,craig,0.436,0.428,0.432,0.439,0.205,0.207,0.206,0.204,6.244,0.12,0.55,0.522,0.623,0.591,0.568,1.5e-05,original,0.01,5,0,0,0,0.002453327178955078
naive_bayes,craig,0.583,0.539,0.538,0.577,0.115,0.146,0.146,0.114,4.801,0.001,0.506,0.324,0.308,0.325,0.64,1e-06,original,0.01,5,0,0,0,0.002453327178955078
knn,craig,0.455,0.375,0.39,0.473,0.095,0.097,0.084,0.076,4.996,0.001,0.494,0.481,0.674,0.712,0.515,8.7e-05,original,0.01,5,0,0,0,0.002453327178955078
xgb,craig,0.53,0.521,0.522,0.527,0.133,0.136,0.134,0.13,3.163,0.097,0.571,0.566,0.692,0.683,0.565,1e-05,latent,0.01,5,0,0,0,0.002453327178955078
rf,craig,0.417,0.402,0.407,0.423,0.068,0.058,0.06,0.069,12.177,0.252,0.519,0.519,0.665,0.662,0.506,6e-06,latent,0.01,5,0,0,0,0.002453327178955078
svc,craig,0.546,0.453,0.46,0.559,0.052,0.11,0.117,0.062,3.244,0.003,0.512,0.509,0.682,0.705,0.421,2.9e-05,latent,0.01,5,0,0,0,0.002453327178955078
logreg,craig,0.483,0.471,0.469,0.476,0.132,0.124,0.123,0.128,2.87,0.127,0.604,0.578,0.678,0.654,0.634,1.7e-05,latent,0.01,5,0,0,0,0.002453327178955078
mlp,craig,0.44,0.435,0.437,0.441,0.185,0.186,0.187,0.186,5.064,0.19,0.576,0.572,0.699,0.692,0.604,1.7e-05,latent,0.01,5,0,0,0,0.002453327178955078
naive_bayes,craig,0.471,0.425,0.42,0.458,0.079,0.058,0.059,0.065,4.282,0.001,0.498,0.201,0.113,0.233,0.604,3e-06,latent,0.01,5,0,0,0,0.002453327178955078
knn,craig,0.503,0.443,0.458,0.524,0.088,0.124,0.118,0.09,7.315,0.001,0.534,0.527,0.711,0.757,0.569,7.9e-05,latent,0.01,5,0,0,0,0.002453327178955078
xgb,random,0.672,0.669,0.669,0.671,0.103,0.103,0.103,0.103,6.138,5.93,0.642,0.622,0.723,0.708,0.686,7e-06,original,0.01,6,,,,
rf,random,0.668,0.665,0.666,0.669,0.022,0.022,0.022,0.021,8.072,0.316,0.667,0.651,0.748,0.738,0.725,1.4e-05,original,0.01,6,,,,
svc,random,0.67,0.668,0.668,0.67,0.08,0.083,0.083,0.08,5.171,0.01,0.563,0.506,0.584,0.546,0.591,1.7e-05,original,0.01,6,,,,
logreg,random,0.671,0.665,0.665,0.67,0.041,0.043,0.043,0.041,5.185,0.111,0.617,0.591,0.69,0.669,0.665,0.0,original,0.01,6,,,,
mlp,random,0.629,0.623,0.623,0.628,0.061,0.061,0.061,0.061,7.153,9.998,0.64,0.619,0.719,0.703,0.687,3.8e-05,original,0.01,6,,,,
naive_bayes,random,0.525,0.431,0.431,0.526,0.043,0.045,0.044,0.045,6.914,0.001,0.527,0.517,0.706,0.754,0.704,1e-06,original,0.01,6,,,,
knn,random,0.703,0.703,0.703,0.703,0.06,0.06,0.06,0.06,7.078,0.001,0.603,0.578,0.68,0.657,0.624,1.7e-05,original,0.01,6,,,,
xgb,k-means,0.592,0.587,0.588,0.593,0.043,0.042,0.042,0.043,4.715,0.056,0.577,0.402,0.405,0.402,0.656,7e-06,original,0.01,6,0,0,0,0.0017688274383544922
rf,k-means,0.609,0.604,0.604,0.61,0.051,0.049,0.049,0.051,8.157,0.122,0.641,0.599,0.687,0.661,0.697,7e-06,original,0.01,6,0,0,0,0.0017688274383544922
svc,k-means,0.509,0.364,0.364,0.509,0.016,0.038,0.038,0.011,8.007,0.009,0.505,0.226,0.151,0.25,0.316,1.6e-05,original,0.01,6,0,0,0,0.0017688274383544922
logreg,k-means,0.552,0.543,0.543,0.551,0.06,0.068,0.069,0.061,5.347,0.008,0.635,0.565,0.637,0.603,0.709,0.0,original,0.01,6,0,0,0,0.0017688274383544922
mlp,k-means,0.431,0.428,0.429,0.433,0.035,0.036,0.036,0.036,7.198,0.165,0.603,0.546,0.626,0.591,0.632,2.2e-05,original,0.01,6,0,0,0,0.0017688274383544922
naive_bayes,k-means,0.527,0.446,0.45,0.534,0.08,0.119,0.118,0.08,7.0,0.001,0.398,0.323,0.361,0.33,0.408,1e-06,original,0.01,6,0,0,0,0.0017688274383544922
knn,k-means,0.539,0.527,0.53,0.542,0.03,0.036,0.036,0.03,6.594,0.001,0.627,0.596,0.691,0.667,0.684,3e-06,original,0.01,6,0,0,0,0.0017688274383544922
xgb,k-means,0.583,0.582,0.582,0.584,0.092,0.091,0.091,0.092,3.598,0.275,0.652,0.556,0.615,0.581,0.704,9e-06,latent,0.01,6,0,0,0,0.0017688274383544922
rf,k-means,0.627,0.621,0.621,0.627,0.048,0.048,0.048,0.048,7.349,0.587,0.664,0.565,0.622,0.589,0.762,4.7e-05,latent,0.01,6,0,0,0,0.0017688274383544922
svc,k-means,0.56,0.535,0.535,0.56,0.075,0.08,0.08,0.074,5.545,0.009,0.694,0.686,0.779,0.774,0.238,2e-05,latent,0.01,6,0,0,0,0.0017688274383544922
logreg,k-means,0.593,0.567,0.566,0.592,0.088,0.093,0.093,0.09,4.087,0.007,0.675,0.584,0.646,0.614,0.753,1.2e-05,latent,0.01,6,0,0,0,0.0017688274383544922
mlp,k-means,0.467,0.464,0.465,0.467,0.061,0.061,0.06,0.061,6.046,0.162,0.636,0.566,0.639,0.605,0.706,1.4e-05,latent,0.01,6,0,0,0,0.0017688274383544922
naive_bayes,k-means,0.542,0.496,0.497,0.542,0.067,0.071,0.069,0.062,4.985,0.001,0.577,0.398,0.398,0.398,0.726,2e-06,latent,0.01,6,0,0,0,0.0017688274383544922
knn,k-means,0.538,0.522,0.524,0.541,0.084,0.077,0.075,0.081,5.306,0.001,0.647,0.629,0.729,0.715,0.698,2.5e-05,latent,0.01,6,0,0,0,0.0017688274383544922
xgb,k-center,0.483,0.473,0.473,0.482,0.081,0.083,0.084,0.083,4.166,0.133,0.537,0.438,0.483,0.45,0.56,1e-05,original,0.01,6,0,0,0,0.001741170883178711
rf,k-center,0.462,0.429,0.427,0.459,0.06,0.069,0.071,0.058,8.451,0.322,0.566,0.386,0.383,0.386,0.653,1.3e-05,original,0.01,6,0,0,0,0.001741170883178711
svc,k-center,0.48,0.359,0.356,0.474,0.026,0.045,0.047,0.025,6.346,0.008,0.507,0.2,0.108,0.234,0.334,3.9e-05,original,0.01,6,0,0,0,0.001741170883178711
logreg,k-center,0.531,0.507,0.505,0.526,0.079,0.081,0.08,0.075,8.377,0.77,0.581,0.473,0.517,0.485,0.613,0.0,original,0.01,6,0,0,0,0.001741170883178711
mlp,k-center,0.345,0.312,0.309,0.34,0.067,0.048,0.045,0.061,8.488,1.219,0.566,0.518,0.602,0.566,0.593,2.2e-05,original,0.01,6,0,0,0,0.001741170883178711
naive_bayes,k-center,0.493,0.388,0.388,0.492,0.049,0.071,0.071,0.044,3.776,0.001,0.46,0.405,0.472,0.43,0.489,2e-06,original,0.01,6,0,0,0,0.001741170883178711
knn,k-center,0.493,0.449,0.449,0.492,0.11,0.108,0.109,0.109,4.7,0.001,0.523,0.519,0.653,0.639,0.545,2.2e-05,original,0.01,6,0,0,0,0.001741170883178711
xgb,k-center,0.53,0.514,0.513,0.526,0.114,0.118,0.118,0.112,5.608,0.899,0.539,0.453,0.508,0.471,0.542,9e-06,latent,0.01,6,0,0,0,0.001741170883178711
rf,k-center,0.501,0.49,0.489,0.5,0.08,0.08,0.082,0.083,9.087,0.361,0.527,0.303,0.265,0.309,0.574,9e-06,latent,0.01,6,0,0,0,0.001741170883178711
svc,k-center,0.502,0.49,0.489,0.5,0.119,0.125,0.126,0.12,2.989,0.009,0.508,0.215,0.132,0.244,0.375,6.6e-05,latent,0.01,6,0,0,0,0.001741170883178711
logreg,k-center,0.528,0.513,0.513,0.526,0.123,0.131,0.131,0.123,3.903,0.007,0.509,0.215,0.13,0.244,0.66,1.6e-05,latent,0.01,6,0,0,0,0.001741170883178711
mlp,k-center,0.366,0.338,0.337,0.363,0.048,0.063,0.067,0.051,5.582,0.186,0.5,0.409,0.452,0.419,0.502,3.1e-05,latent,0.01,6,0,0,0,0.001741170883178711
naive_bayes,k-center,0.512,0.485,0.484,0.51,0.136,0.142,0.142,0.135,5.318,0.001,0.503,0.2,0.109,0.233,0.693,2e-06,latent,0.01,6,0,0,0,0.001741170883178711
knn,k-center,0.423,0.395,0.396,0.424,0.107,0.108,0.107,0.105,3.573,0.001,0.525,0.427,0.47,0.437,0.532,2e-05,latent,0.01,6,0,0,0,0.001741170883178711
xgb,ag,0.592,0.59,0.591,0.593,0.046,0.043,0.043,0.046,5.123,10.149,0.578,0.522,0.602,0.565,0.624,1e-06,original,0.01,6,0,0,0,0.002141714096069336
rf,ag,0.533,0.526,0.527,0.534,0.062,0.06,0.06,0.063,6.113,0.127,0.664,0.595,0.668,0.637,0.728,7e-06,original,0.01,6,0,0,0,0.002141714096069336
svc,ag,0.542,0.528,0.529,0.543,0.047,0.045,0.046,0.049,2.604,0.008,0.655,0.667,0.78,0.791,0.741,1.7e-05,original,0.01,6,0,0,0,0.002141714096069336
logreg,ag,0.585,0.584,0.584,0.585,0.049,0.049,0.049,0.049,2.73,0.104,0.567,0.488,0.551,0.513,0.582,0.0,original,0.01,6,0,0,0,0.002141714096069336
mlp,ag,0.511,0.505,0.504,0.508,0.102,0.104,0.105,0.103,9.472,7.743,0.612,0.556,0.636,0.602,0.653,5.5e-05,original,0.01,6,0,0,0,0.002141714096069336
naive_bayes,ag,0.53,0.48,0.478,0.526,0.082,0.118,0.12,0.083,4.308,0.001,0.473,0.472,0.613,0.593,0.385,1e-06,original,0.01,6,0,0,0,0.002141714096069336
knn,ag,0.576,0.542,0.542,0.576,0.051,0.069,0.069,0.054,4.676,0.001,0.618,0.625,0.75,0.759,0.69,6.5e-05,original,0.01,6,0,0,0,0.002141714096069336
xgb,ag,0.634,0.631,0.632,0.635,0.05,0.05,0.049,0.049,8.481,1.639,0.651,0.578,0.649,0.617,0.722,1.9e-05,latent,0.01,6,0,0,0,0.002141714096069336
rf,ag,0.567,0.564,0.564,0.568,0.076,0.077,0.077,0.076,8.93,0.732,0.687,0.624,0.698,0.671,0.768,2.5e-05,latent,0.01,6,0,0,0,0.002141714096069336
svc,ag,0.583,0.579,0.58,0.584,0.108,0.109,0.108,0.108,3.576,0.01,0.686,0.69,0.788,0.791,0.752,2.6e-05,latent,0.01,6,0,0,0,0.002141714096069336
logreg,ag,0.593,0.592,0.592,0.594,0.074,0.074,0.074,0.074,2.764,0.013,0.702,0.68,0.768,0.757,0.764,2e-05,latent,0.01,6,0,0,0,0.002141714096069336
mlp,ag,0.489,0.488,0.489,0.491,0.067,0.067,0.067,0.067,7.478,7.462,0.644,0.59,0.671,0.641,0.713,2e-05,latent,0.01,6,0,0,0,0.002141714096069336
naive_bayes,ag,0.46,0.427,0.427,0.459,0.092,0.108,0.107,0.091,2.893,0.001,0.683,0.615,0.688,0.659,0.749,2e-06,latent,0.01,6,0,0,0,0.002141714096069336
knn,ag,0.557,0.547,0.548,0.559,0.068,0.066,0.065,0.068,3.256,0.001,0.668,0.649,0.745,0.733,0.717,4.9e-05,latent,0.01,6,0,0,0,0.002141714096069336
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,6.002,0.448,0.373,0.172,0.113,0.186,0.296,9e-06,original,0.01,6,0,0,0,0.0019378662109375
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.541,0.45,0.336,0.185,0.151,0.19,0.228,2.3e-05,original,0.01,6,0,0,0,0.0019378662109375
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.25,0.005,0.335,0.197,0.172,0.2,0.261,3e-06,original,0.01,6,0,0,0,0.0019378662109375
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.804,0.007,0.332,0.2,0.178,0.202,0.263,0.0,original,0.01,6,0,0,0,0.0019378662109375
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.612,0.224,0.349,0.218,0.202,0.219,0.264,4.5e-05,original,0.01,6,0,0,0,0.0019378662109375
naive_bayes,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,6.662,0.002,0.323,0.219,0.217,0.219,0.316,1e-06,original,0.01,6,0,0,0,0.0019378662109375
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.957,0.001,0.336,0.217,0.206,0.217,0.27,7e-06,original,0.01,6,0,0,0,0.0019378662109375
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,6.929,7.859,0.355,0.169,0.116,0.18,0.289,2.7e-05,latent,0.01,6,0,0,0,0.0019378662109375
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.293,0.798,0.312,0.19,0.17,0.191,0.231,1.5e-05,latent,0.01,6,0,0,0,0.0019378662109375
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.824,0.003,0.317,0.193,0.174,0.195,0.237,5e-06,latent,0.01,6,0,0,0,0.0019378662109375
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.04,0.006,0.33,0.195,0.172,0.198,0.243,1.8e-05,latent,0.01,6,0,0,0,0.0019378662109375
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.257,1.273,0.333,0.219,0.211,0.219,0.254,2e-05,latent,0.01,6,0,0,0,0.0019378662109375
naive_bayes,lc,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,2.464,0.001,0.341,0.179,0.138,0.186,0.323,2e-06,latent,0.01,6,0,0,0,0.0019378662109375
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.195,0.001,0.328,0.227,0.227,0.227,0.261,2.4e-05,latent,0.01,6,0,0,0,0.0019378662109375
xgb,craig,0.523,0.511,0.513,0.523,0.105,0.102,0.099,0.101,3.531,0.321,0.529,0.378,0.387,0.378,0.545,7e-06,original,0.01,6,0,0,0,0.0017201900482177734
rf,craig,0.439,0.428,0.429,0.436,0.153,0.156,0.152,0.147,8.011,0.252,0.522,0.417,0.455,0.425,0.518,3e-05,original,0.01,6,0,0,0,0.0017201900482177734
