model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,3.125,0.011,0.815,0.796,0.89,0.886,0.864,2e-05,original,20,6,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,16.041,0.439,0.501,0.137,0.046,0.157,0.884,3.4e-05,original,20,6,,,,
svc,k-means,0.75,0.734,0.734,0.75,0.079,0.099,0.099,0.079,6.563,0.002,0.816,0.795,0.889,0.885,0.902,3e-06,original,20,6,,,,
logreg,k-means,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,6.861,0.012,0.815,0.792,0.887,0.882,0.902,1e-06,original,20,6,,,,
mlp,k-means,0.575,0.563,0.563,0.575,0.17,0.167,0.167,0.17,7.1,0.06,0.78,0.742,0.855,0.845,0.885,7.7e-05,original,20,6,,,,
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.77,11.002,0.796,0.784,0.885,0.882,0.892,5e-05,original,20,6,,,,
rf,ag,0.85,0.837,0.837,0.85,0.122,0.145,0.145,0.122,12.966,0.137,0.753,0.576,0.672,0.622,0.862,1.2e-05,original,20,6,,,,
svc,ag,0.625,0.611,0.611,0.625,0.177,0.182,0.182,0.177,6.645,0.003,0.626,0.64,0.822,0.834,0.841,6e-06,original,20,6,,,,
logreg,ag,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,6.899,0.03,0.607,0.549,0.704,0.66,0.678,1e-06,original,20,6,,,,
mlp,ag,0.55,0.524,0.524,0.55,0.245,0.264,0.264,0.245,7.593,0.064,0.697,0.655,0.799,0.78,0.79,8.4e-05,original,20,6,,,,
xgb,k_center,0.725,0.704,0.704,0.725,0.094,0.107,0.107,0.094,7.429,0.043,0.797,0.727,0.837,0.82,0.842,1.6e-05,original,20,6,,,,
rf,k_center,0.625,0.593,0.593,0.625,0.112,0.12,0.12,0.112,15.138,0.359,0.572,0.335,0.361,0.337,0.821,2.1e-05,original,20,6,,,,
svc,k_center,0.6,0.565,0.565,0.6,0.122,0.158,0.158,0.122,6.616,0.002,0.493,0.133,0.043,0.153,0.496,8e-06,original,20,6,,,,
logreg,k_center,0.65,0.642,0.642,0.65,0.146,0.153,0.153,0.146,6.965,0.033,0.563,0.413,0.497,0.438,0.587,1e-06,original,20,6,,,,
mlp,k_center,0.4,0.383,0.383,0.4,0.122,0.134,0.134,0.122,3.783,0.971,0.598,0.472,0.581,0.519,0.659,7.5e-05,original,20,6,,,,
xgb,random,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,6.592,0.029,0.812,0.744,0.849,0.834,0.855,8e-06,original,20,7,,,,
rf,random,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,15.069,0.388,0.742,0.619,0.735,0.693,0.838,2.6e-05,original,20,7,,,,
svc,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,4.795,0.003,0.775,0.68,0.796,0.768,0.851,7e-06,original,20,7,,,,
logreg,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,2.673,0.006,0.792,0.702,0.814,0.79,0.862,1e-06,original,20,7,,,,
mlp,random,0.65,0.635,0.635,0.65,0.122,0.127,0.127,0.122,6.135,0.021,0.749,0.616,0.728,0.685,0.831,2.6e-05,original,20,7,,,,
xgb,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,6.558,0.036,0.692,0.495,0.576,0.522,0.874,8e-06,original,20,7,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,14.108,0.122,0.5,0.135,0.043,0.156,0.888,1e-05,original,20,7,,,,
svc,k-means,0.725,0.7,0.7,0.725,0.094,0.12,0.12,0.094,6.643,0.002,0.789,0.78,0.883,0.882,0.891,6e-06,original,20,7,,,,
logreg,k-means,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,6.82,0.02,0.78,0.69,0.805,0.78,0.866,1e-06,original,20,7,,,,
mlp,k-means,0.625,0.59,0.59,0.625,0.112,0.159,0.159,0.112,6.502,0.068,0.778,0.712,0.828,0.809,0.86,6.4e-05,original,20,7,,,,
xgb,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,4.266,0.01,0.816,0.798,0.891,0.888,0.89,1.1e-05,original,20,7,,,,
rf,ag,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,13.722,0.127,0.664,0.47,0.548,0.494,0.783,1.1e-05,original,20,7,,,,
svc,ag,0.65,0.644,0.644,0.65,0.2,0.203,0.203,0.2,6.651,0.001,0.642,0.662,0.834,0.847,0.86,7e-06,original,20,7,,,,
logreg,ag,0.775,0.769,0.769,0.775,0.146,0.149,0.149,0.146,6.38,0.017,0.604,0.548,0.703,0.66,0.68,1e-06,original,20,7,,,,
mlp,ag,0.55,0.524,0.524,0.55,0.218,0.229,0.229,0.218,6.229,0.021,0.758,0.717,0.838,0.826,0.853,4.1e-05,original,20,7,,,,
xgb,k_center,0.7,0.683,0.683,0.7,0.17,0.176,0.176,0.17,3.517,0.018,0.71,0.585,0.702,0.655,0.802,2e-06,original,20,7,,,,
rf,k_center,0.575,0.558,0.558,0.575,0.17,0.184,0.184,0.17,11.198,0.193,0.67,0.497,0.588,0.532,0.83,1.4e-05,original,20,7,,,,
svc,k_center,0.525,0.451,0.451,0.525,0.094,0.132,0.132,0.094,6.718,0.003,0.5,0.135,0.043,0.156,0.513,6e-06,original,20,7,,,,
logreg,k_center,0.575,0.567,0.567,0.575,0.1,0.105,0.105,0.1,6.245,0.006,0.486,0.135,0.047,0.153,0.488,1e-06,original,20,7,,,,
